measured_on,Natural Gas Generation,Natural Gas Quantity Consumed For Electricity,Natural Gas Total Fuel Consumed
2021-09-01,0.0,0.0,0.0
2021-10-01,0.0,0.0,0.0
2021-11-01,0.0,0.0,0.0
2021-12-01,0.0,0.0,0.0
2022-01-01,24.473,356.0,356.0
2022-02-01,21.788,317.0,317.0
2022-03-01,17.35,253.0,253.0
2022-04-01,18.087,263.0,263.0
2022-05-01,26.719,389.0,389.0
2022-06-01,32.524,474.0,474.0
2022-07-01,38.327,558.0,558.0
2022-08-01,38.526,560.0,560.0
2022-09-01,32.475,473.0,473.0
2022-10-01,25.099,366.0,366.0
2022-11-01,23.525,342.0,342.0
2022-12-01,26.107,380.0,380.0
2023-01-01,20.199,294.0,294.0
2023-02-01,19.051,277.0,277.0
2023-03-01,18.802,274.0,274.0
2023-04-01,18.159,265.0,265.0
2023-05-01,25.925,378.0,378.0
2023-06-01,29.948,437.0,437.0
2023-07-01,32.844,479.0,479.0
2023-08-01,36.15,527.0,527.0
2023-09-01,30.454,444.0,444.0
2023-10-01,22.48,328.0,328.0
2023-11-01,20.842,304.0,304.0
2023-12-01,22.146,323.0,323.0
2024-01-01,19.873,313.0,313.0
2024-02-01,13.72,217.0,217.0
2024-03-01,15.57,246.0,246.0
2024-04-01,14.629,230.0,230.0
2024-05-01,19.545,308.0,308.0
2024-06-01,22.051,348.0,348.0
2024-07-01,23.835,377.0,377.0
2024-08-01,26.932,425.0,425.0
2024-09-01,22.346,353.0,353.0
2024-10-01,19.357,306.0,306.0
2024-11-01,15.507,245.0,245.0
2024-12-01,16.635,263.0,263.0
