measured_on,"Wind-Wind Turbine, Onshore Generation","Wind-Wind Turbine, Onshore Quantity Consumed For Electricity","Wind-Wind Turbine, Onshore Total Fuel Consumed"
2003-01-01,2939.0,30098.3,30098.3
2003-02-01,5119.0,52423.68,52423.68
2003-03-01,7266.0,74411.11,74411.11
2003-04-01,13053.0,133675.77,133675.77
2003-05-01,10706.0,109640.15,109640.15
2003-06-01,13610.0,139380.01,139380.01
2003-07-01,7923.0,81139.44,81139.44
2003-08-01,5841.0,59817.68,59817.68
2003-09-01,5525.0,56581.53,56581.53
2003-10-01,5482.0,56141.16,56141.16
2003-11-01,6049.0,61947.81,61947.81
2003-12-01,6082.0,62285.76,62285.76
2004-01-01,4388.0,43976.54,43976.54
2004-02-01,5822.0,58348.08,58348.08
2004-03-01,6071.0,60843.56,60843.56
2004-04-01,8230.0,82481.06,82481.06
2004-05-01,13432.0,134615.5,134615.5
2004-06-01,12207.0,122338.55,122338.55
2004-07-01,10890.0,109139.58,109139.58
2004-08-01,8229.0,82471.04,82471.04
2004-09-01,8171.0,81889.76,81889.76
2004-10-01,6767.0,67818.87,67818.87
2004-11-01,4726.0,47363.97,47363.97
2004-12-01,6219.0,62326.82,62326.82
2005-01-01,3671.0,36706.33,36706.33
2005-02-01,3832.0,38316.17,38316.17
2005-03-01,5980.0,59794.02,59794.02
2005-04-01,6950.0,69493.05,69493.05
2005-05-01,10231.0,102299.77,102299.77
2005-06-01,12639.0,126377.36,126377.36
2005-07-01,7975.0,79742.03,79742.03
2005-08-01,5059.0,50584.94,50584.94
2005-09-01,5304.0,53034.7,53034.7
2005-10-01,5676.0,56754.32,56754.32
2005-11-01,4121.0,41205.88,41205.88
2005-12-01,4270.0,42695.73,42695.73
2006-01-01,4564.0,45270.0,45270.0
2006-02-01,4280.0,42453.0,42453.0
2006-03-01,7807.0,77438.0,77438.0
2006-04-01,8366.0,82982.0,82982.0
2006-05-01,7560.0,74988.0,74988.0
2006-06-01,5238.0,51956.0,51956.0
2006-07-01,4250.0,42156.0,42156.0
2006-08-01,5240.0,51976.0,51976.0
2006-09-01,3123.0,30977.0,30977.0
2006-10-01,5293.0,52501.0,52501.0
2006-11-01,3235.0,32088.0,32088.0
2006-12-01,2858.0,28349.0,28349.0
2007-01-01,3478.0,34377.0,34377.0
2007-02-01,3812.0,37678.0,37678.0
2007-03-01,4407.0,43559.0,43559.0
2007-04-01,5630.0,55647.0,55647.0
2007-05-01,6056.0,59858.0,59858.0
2007-06-01,6013.0,59432.0,59432.0
2007-07-01,3693.0,36502.0,36502.0
2007-08-01,5460.0,53967.0,53967.0
2007-09-01,5655.0,55894.0,55894.0
2007-10-01,4343.0,42926.0,42926.0
2007-11-01,2615.0,25847.0,25847.0
2007-12-01,2972.0,29375.0,29375.0
2008-01-01,3126.0,30804.0,30804.0
2008-02-01,3170.0,31237.0,31237.0
2008-03-01,4573.0,45062.0,45062.0
2008-04-01,1742.0,17166.0,17166.0
2008-05-01,9556.0,94165.0,94165.0
2008-06-01,5721.0,56375.0,56375.0
2008-07-01,6025.0,59370.0,59370.0
2008-08-01,6396.0,63026.0,63026.0
2008-09-01,4524.0,44579.0,44579.0
2008-10-01,3873.0,38165.0,38165.0
2008-11-01,4080.0,40204.0,40204.0
2008-12-01,4296.0,42333.0,42333.0
2009-01-01,4698.0,45852.0,45852.0
2009-02-01,5980.0,58365.0,58365.0
2009-03-01,7341.0,71648.0,71648.0
2009-04-01,8545.0,83399.0,83399.0
2009-05-01,9010.0,87938.0,87938.0
2009-06-01,11365.0,110922.0,110922.0
2009-07-01,9986.0,97463.0,97463.0
2009-08-01,7871.0,76821.0,76821.0
2009-09-01,5620.0,54851.0,54851.0
