measured_on,Solar - Photovoltaic - Solar - Generation,Solar - Photovoltaic - Solar - Quantity Consumed For Electricity,Solar - Photovoltaic - Solar - Total Fuel Consumed
2017-01-01,567.68,5230.0,5230.0
2017-02-01,693.013,6385.0,6385.0
2017-03-01,853.17,7860.0,7860.0
2017-04-01,929.298,8562.0,8562.0
2017-05-01,1015.916,9360.0,9360.0
2017-06-01,868.911,8005.0,8005.0
2017-07-01,969.668,8934.0,8934.0
2017-08-01,875.413,8065.0,8065.0
2017-09-01,840.671,7745.0,7745.0
2017-10-01,732.037,6744.0,6744.0
2017-11-01,646.588,5957.0,5957.0
2017-12-01,528.635,4870.0,4870.0
2018-01-01,606.212,5519.0,5519.0
2018-02-01,531.354,4837.0,4837.0
2018-03-01,767.58,6988.0,6988.0
2018-04-01,942.513,8581.0,8581.0
2018-05-01,936.234,8523.0,8523.0
2018-06-01,1007.195,9170.0,9170.0
2018-07-01,950.995,8658.0,8658.0
2018-08-01,971.052,8840.0,8840.0
2018-09-01,642.899,5853.0,5853.0
2018-10-01,692.192,6302.0,6302.0
2018-11-01,501.975,4570.0,4570.0
2018-12-01,414.799,3776.0,3776.0
2019-01-01,522.372,4652.0,4652.0
2019-02-01,503.45,4483.0,4483.0
2019-03-01,834.169,7428.0,7428.0
2019-04-01,857.223,7634.0,7634.0
2019-05-01,973.866,8672.0,8672.0
2019-06-01,943.78,8404.0,8404.0
2019-07-01,1049.212,9343.0,9343.0
2019-08-01,934.337,8320.0,8320.0
2019-09-01,852.045,7587.0,7587.0
2019-10-01,675.611,6016.0,6016.0
2019-11-01,581.833,5181.0,5181.0
2019-12-01,516.102,4596.0,4596.0
2020-01-01,539.463,4729.0,4729.0
2020-02-01,554.404,4860.0,4860.0
2020-03-01,709.138,6217.0,6217.0
2020-04-01,963.194,8444.0,8444.0
2020-05-01,963.96,8451.0,8451.0
2020-06-01,937.813,8222.0,8222.0
2020-07-01,1049.015,9197.0,9197.0
2020-08-01,842.316,7385.0,7385.0
2020-09-01,713.372,6254.0,6254.0
2020-10-01,723.235,6341.0,6341.0
2020-11-01,604.887,5303.0,5303.0
2020-12-01,511.203,4482.0,4482.0
2021-01-01,478.863,4235.0,4235.0
2021-02-01,467.785,4137.0,4137.0
2021-03-01,767.396,6787.0,6787.0
2021-04-01,1031.169,9120.0,9120.0
2021-05-01,1039.164,9190.0,9190.0
2021-06-01,957.282,8466.0,8466.0
2021-07-01,1034.349,9148.0,9148.0
2021-08-01,942.73,8338.0,8338.0
2021-09-01,881.861,7799.0,7799.0
2021-10-01,724.06,6404.0,6404.0
2021-11-01,680.91,6022.0,6022.0
2021-12-01,497.431,4399.0,4399.0
2022-01-01,569.753,1944.0,1944.0
2022-02-01,635.752,2169.0,2169.0
2022-03-01,828.97,2828.0,2828.0
2022-04-01,1076.047,3671.0,3671.0
2022-05-01,1019.963,3480.0,3480.0
2022-06-01,1077.915,3678.0,3678.0
2022-07-01,959.67,3274.0,3274.0
2022-08-01,933.533,3185.0,3185.0
2022-09-01,874.003,2982.0,2982.0
2022-10-01,732.81,2500.0,2500.0
2022-11-01,572.274,1953.0,1953.0
2022-12-01,448.31,1530.0,1530.0
2023-01-01,558.0,1904.0,1904.0
2023-02-01,587.0,2003.0,2003.0
2023-03-01,859.0,2931.0,2931.0
2023-04-01,880.0,3003.0,3003.0
2023-05-01,927.0,3163.0,3163.0
2023-06-01,905.0,3088.0,3088.0
2023-07-01,922.0,3146.0,3146.0
2023-08-01,896.0,3057.0,3057.0
2023-09-01,821.0,2801.0,2801.0
2023-10-01,832.0,2839.0,2839.0
2023-11-01,699.0,2385.0,2385.0
2023-12-01,577.0,1969.0,1969.0
2024-01-01,890.0,3037.0,3037.0
2024-02-01,720.0,2457.0,2457.0
2024-03-01,830.0,2832.0,2832.0
2024-04-01,877.0,2992.0,2992.0
2024-05-01,900.0,3071.0,3071.0
2024-06-01,963.0,3286.0,3286.0
2024-07-01,852.0,2907.0,2907.0
2024-08-01,900.0,3071.0,3071.0
2024-09-01,682.0,2327.0,2327.0
2024-10-01,891.0,3040.0,3040.0
2024-11-01,607.0,2071.0,2071.0
2024-12-01,568.0,1938.0,1938.0
