measured_on,"Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Generation","Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Quantity Consumed For Electricity","Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Total Fuel Consumed"
2015-06-01,756.462,5945.0,6899.0
2015-07-01,796.228,6257.0,7261.0
2015-08-01,806.501,6338.0,7355.0
2015-09-01,754.851,5932.0,6884.0
2015-10-01,717.857,5641.0,6546.0
2015-11-01,642.275,5047.0,5857.0
2015-12-01,648.313,5095.0,5912.0
2016-01-01,644.978,2559.0,6195.0
2016-02-01,602.496,2390.0,5788.0
2016-03-01,653.955,2595.0,6282.0
2016-04-01,719.064,2853.0,6907.0
2016-05-01,755.817,2999.0,7261.0
2016-06-01,825.773,3276.0,7933.0
2016-07-01,889.462,3529.0,8544.0
2016-08-01,893.647,3545.0,8585.0
2016-09-01,803.271,3187.0,7716.0
2016-10-01,723.999,2872.0,6955.0
2016-11-01,568.293,2255.0,5459.0
2016-12-01,588.245,2334.0,5651.0
2017-01-01,460.0,1825.0,4132.0
2017-02-01,5.0,20.0,51.0
2017-03-01,555.0,2202.0,5385.0
2017-04-01,452.0,1797.0,4540.0
2017-05-01,339.0,1345.0,2985.0
2017-06-01,0.0,0.0,0.0
2017-07-01,0.0,0.0,0.0
2017-08-01,0.0,0.0,0.0
2017-09-01,0.0,0.0,0.0
2017-10-01,0.0,0.0,0.0
2017-11-01,0.0,0.0,0.0
2017-12-01,0.0,0.0,0.0
2018-01-01,634.221,2516.0,6092.0
2018-02-01,584.505,2319.0,5615.0
2018-03-01,627.323,2489.0,6026.0
2018-04-01,663.953,2634.0,6378.0
2018-05-01,719.273,2854.0,6909.0
2018-06-01,814.061,3230.0,7820.0
2018-07-01,840.664,3335.0,8076.0
2018-08-01,890.63,3534.0,8556.0
2018-09-01,887.523,3521.0,8526.0
2018-10-01,815.792,3237.0,7837.0
2018-11-01,633.572,2514.0,6086.0
2018-12-01,557.483,2212.0,5355.0
