measured_on,Natural Gas - Combustion (Gas) Turbine (including jet engine design) - Natural Gas - Generation,Natural Gas - Combustion (Gas) Turbine (including jet engine design) - Natural Gas - Quantity Consumed For Electricity,Natural Gas - Combustion (Gas) Turbine (including jet engine design) - Natural Gas - Total Fuel Consumed
2016-06-01,2822.0,26509.0,26509.0
2016-07-01,88752.0,913414.0,913414.0
2016-08-01,81110.0,869398.0,869398.0
2016-09-01,42091.0,395592.0,395592.0
2016-10-01,55988.0,637269.0,637269.0
2016-11-01,27726.0,289511.0,289511.0
2016-12-01,21382.0,242186.0,242186.0
2017-01-01,33522.244,374756.0,374756.0
2017-02-01,27358.465,305848.0,305848.0
2017-03-01,43273.415,483767.0,483767.0
2017-04-01,30824.095,344592.0,344592.0
2017-05-01,36024.616,402730.0,402730.0
2017-06-01,40397.524,451617.0,451617.0
2017-07-01,48146.107,538240.0,538240.0
2017-08-01,42928.424,479910.0,479910.0
2017-09-01,37767.219,422212.0,422212.0
2017-10-01,41476.184,463675.0,463675.0
2017-11-01,35060.708,391954.0,391954.0
2017-12-01,43583.999,487239.0,487239.0
2018-01-01,57252.571,655898.0,655898.0
2018-02-01,49632.78,568605.0,568605.0
2018-03-01,65819.469,754043.0,754043.0
2018-04-01,54782.71,627603.0,627603.0
2018-05-01,59807.356,685167.0,685167.0
2018-06-01,52314.487,599327.0,599327.0
2018-07-01,57670.241,660683.0,660683.0
2018-08-01,59889.944,686113.0,686113.0
2018-09-01,49777.205,570258.0,570258.0
2018-10-01,47162.066,540299.0,540299.0
2018-11-01,41956.024,480657.0,480657.0
2018-12-01,46209.147,529382.0,529382.0
2019-01-01,25689.703,287551.0,287551.0
2019-02-01,21965.101,245861.0,245861.0
2019-03-01,23536.761,263453.0,263453.0
2019-04-01,24296.164,271953.0,271953.0
2019-05-01,23010.864,257567.0,257567.0
2019-06-01,23963.01,268224.0,268224.0
2019-07-01,32712.039,366155.0,366155.0
2019-08-01,30636.238,342919.0,342919.0
2019-09-01,24306.534,272069.0,272069.0
2019-10-01,28612.354,320266.0,320266.0
2019-11-01,25965.878,290642.0,290642.0
2019-12-01,27270.354,305244.0,305244.0
2020-01-01,79943.715,849854.0,849854.0
2020-02-01,70365.263,748029.0,748029.0
2020-03-01,66956.251,711790.0,711790.0
2020-04-01,59566.9,633235.0,633235.0
2020-05-01,60357.289,641638.0,641638.0
2020-06-01,65818.854,699698.0,699698.0
2020-07-01,88561.457,941467.0,941467.0
2020-08-01,70740.019,752014.0,752014.0
2020-09-01,61308.554,651750.0,651750.0
2020-10-01,67062.679,712921.0,712921.0
2020-11-01,51281.626,545158.0,545158.0
2020-12-01,63833.393,678592.0,678592.0
2021-01-01,4207.008,46866.0,46866.0
2021-02-01,52568.79,585618.0,585618.0
2021-03-01,1676.686,18679.0,18679.0
2021-04-01,14751.416,164331.0,164331.0
2021-05-01,189888.85,2115366.0,2115366.0
2021-06-01,147794.01,1646428.0,1646428.0
2021-07-01,109884.92,1224121.0,1224121.0
2021-08-01,108944.22,1213640.0,1213640.0
2021-09-01,69974.855,779522.0,779522.0
2021-10-01,83936.249,935052.0,935052.0
2021-11-01,27782.958,309502.0,309502.0
2021-12-01,43776.036,487666.0,487666.0
2022-01-01,65383.723,728310.0,728310.0
2022-02-01,67097.692,747401.0,747401.0
2022-03-01,16282.884,181375.0,181375.0
2022-04-01,44294.023,493391.0,493391.0
2022-05-01,99529.583,1108660.0,1108660.0
2022-06-01,104801.16,1167380.0,1167380.0
2022-07-01,145917.41,1625374.0,1625374.0
2022-08-01,117025.99,1303552.0,1303552.0
2022-09-01,92319.005,1028341.0,1028341.0
2022-10-01,111284.28,1239596.0,1239596.0
2022-11-01,50162.973,558765.0,558765.0
2022-12-01,10217.291,113811.0,113811.0
2023-01-01,53378.434,606710.0,606710.0
2023-02-01,79621.221,904991.0,904991.0
2023-03-01,71818.471,816303.0,816303.0
2023-04-01,1327.342,15087.0,15087.0
2023-05-01,25577.135,290715.0,290715.0
2023-06-01,46105.154,524040.0,524040.0
2023-07-01,126106.9,1433357.0,1433357.0
2023-08-01,61257.233,696262.0,696262.0
2023-09-01,85787.849,975082.0,975082.0
2023-10-01,62152.891,706442.0,706442.0
2023-11-01,104599.85,1188904.0,1188904.0
2023-12-01,98711.526,1121976.0,1121976.0
2024-01-01,130927.93,1479721.0,1479721.0
2024-02-01,76984.185,870059.0,870059.0
2024-03-01,0.0,0.0,0.0
2024-04-01,5072.415,57327.0,57327.0
2024-05-01,11427.185,129148.0,129148.0
2024-06-01,57527.329,650162.0,650162.0
2024-07-01,79757.983,901408.0,901408.0
2024-08-01,65077.493,735493.0,735493.0
2024-09-01,44470.432,502596.0,502596.0
2024-10-01,8634.478,97585.0,97585.0
2024-11-01,2277.085,25736.0,25736.0
2024-12-01,16386.488,185196.0,185196.0
