measured_on,Wind Generation,Wind Quantity Consumed For Electricity,Wind Total Fuel Consumed
2004-01-01,464.035,4650.56,4650.56
2004-02-01,489.718,4907.95,4907.95
2004-03-01,612.5070000000001,6138.55,6138.55
2004-04-01,514.366,5154.98,5154.98
2004-05-01,624.8190000000001,6261.94,6261.94
2004-06-01,402.47,4033.55,4033.55
2004-07-01,285.5,2861.28,2861.28
2004-08-01,378.391,3792.23,3792.23
2004-09-01,508.932,5100.52,5100.52
2004-10-01,561.513,5627.48,5627.48
2004-11-01,636.221,6376.21,6376.21
2004-12-01,697.528,6990.63,6990.63
2005-01-01,430.696,4306.53,4306.53
2005-02-01,412.58700000000005,4125.45,4125.45
2005-03-01,587.0880000000001,5870.3,5870.3
2005-04-01,552.229,5521.74,5521.74
2005-05-01,560.6990000000001,5606.43,5606.43
2005-06-01,482.307,4822.59,4822.59
2005-07-01,362.336,3623.0,3623.0
2005-08-01,315.22200000000004,3151.91,3151.91
2005-09-01,452.606,4525.6,4525.6
2005-10-01,478.45300000000003,4784.05,4784.05
2005-11-01,678.941,6788.73,6788.73
2005-12-01,542.8380000000001,5427.83,5427.83
2006-01-01,632.06,6269.0,6269.0
2006-02-01,513.8140000000001,5097.0,5097.0
2006-03-01,524.735,5205.0,5205.0
2006-04-01,527.36,5231.0,5231.0
2006-05-01,496.329,4923.0,4923.0
2006-06-01,333.00800000000004,3303.0,3303.0
2006-07-01,339.63300000000004,3369.0,3369.0
2006-08-01,293.94,2916.0,2916.0
2006-09-01,358.903,3560.0,3560.0
2006-10-01,509.427,5053.0,5053.0
2006-11-01,575.289,5706.0,5706.0
2006-12-01,618.5020000000001,6135.0,6135.0
2007-01-01,561.5070000000001,5550.0,5550.0
2007-02-01,394.708,3901.0,3901.0
2007-03-01,545.97,5396.0,5396.0
2007-04-01,488.18600000000004,4825.0,4825.0
2007-05-01,529.797,5237.0,5237.0
2007-06-01,331.122,3273.0,3273.0
2007-07-01,254.318,2514.0,2514.0
2007-08-01,198.92,1966.0,1966.0
2007-09-01,454.005,4487.0,4487.0
2007-10-01,467.72200000000004,4623.0,4623.0
2007-11-01,436.59200000000004,4315.0,4315.0
2007-12-01,363.15200000000004,3589.0,3589.0
2008-01-01,521.123,5135.0,5135.0
2008-02-01,422.94300000000004,4168.0,4168.0
2008-03-01,439.49800000000005,4331.0,4331.0
2008-04-01,576.207,5678.0,5678.0
2008-05-01,528.626,5209.0,5209.0
2008-06-01,334.17,3293.0,3293.0
2008-07-01,297.69300000000004,2933.0,2933.0
2008-08-01,327.805,3230.0,3230.0
2008-09-01,465.269,4585.0,4585.0
2008-10-01,527.9870000000001,5203.0,5203.0
2008-11-01,602.926,5941.0,5941.0
2008-12-01,781.753,7703.0,7703.0
2009-01-01,459.26300000000003,4482.0,4482.0
2009-02-01,463.59200000000004,4525.0,4525.0
2009-03-01,505.514,4934.0,4934.0
2009-04-01,508.51300000000003,4963.0,4963.0
2009-05-01,447.836,4371.0,4371.0
2009-06-01,271.88800000000003,2654.0,2654.0
2009-07-01,244.346,2385.0,2385.0
2009-08-01,290.28200000000004,2833.0,2833.0
2009-09-01,237.199,2315.0,2315.0
2009-10-01,380.13800000000003,3710.0,3710.0
2009-11-01,373.25,3643.0,3643.0
2009-12-01,417.17900000000003,4072.0,4072.0
2010-01-01,487.47700000000003,4756.0,4756.0
2010-02-01,303.814,2964.0,2964.0
2010-03-01,497.031,4849.0,4849.0
2010-04-01,533.995,5210.0,5210.0
2010-05-01,487.28200000000004,4754.0,4754.0
2010-06-01,325.521,3176.0,3176.0
2010-07-01,296.922,2897.0,2897.0
2010-08-01,364.038,3552.0,3552.0
2010-09-01,380.788,3715.0,3715.0
2010-10-01,478.42100000000005,4667.0,4667.0
2010-11-01,559.3960000000001,5457.0,5457.0
2010-12-01,507.315,4949.0,4949.0
2011-01-01,358.943,3487.0,3487.0
2011-02-01,529.411,5144.0,5144.0
2011-03-01,410.836,3992.0,3992.0
2011-04-01,485.063,4713.0,4713.0
2011-05-01,533.392,5182.0,5182.0
2011-06-01,363.215,3529.0,3529.0
2011-07-01,223.018,2167.0,2167.0
2011-08-01,204.111,1983.0,1983.0
2011-09-01,268.913,2613.0,2613.0
2011-10-01,546.516,5310.0,5310.0
2011-11-01,601.889,5848.0,5848.0
2011-12-01,546.693,5312.0,5312.0
2012-01-01,555.67,5288.0,5288.0
2012-02-01,404.005,3845.0,3845.0
2012-03-01,476.593,4535.0,4535.0
2012-04-01,521.571,4963.0,4963.0
2012-05-01,508.148,4836.0,4836.0
2012-06-01,396.273,3771.0,3771.0
2012-07-01,260.002,2474.0,2474.0
2012-08-01,276.54,2632.0,2632.0
2012-09-01,339.86,3234.0,3234.0
2012-10-01,543.755,5174.0,5174.0
2012-11-01,506.695,4822.0,4822.0
2012-12-01,421.888,4015.0,4015.0
2013-01-01,682.611,6513.0,6513.0
2013-02-01,522.159,4982.0,4982.0
2013-03-01,557.587,5320.0,5320.0
2013-04-01,605.006,5772.0,5772.0
2013-05-01,592.534,5653.0,5653.0
2013-06-01,420.477,4012.0,4012.0
2013-07-01,384.857,3672.0,3672.0
2013-08-01,282.177,2692.0,2692.0
2013-09-01,458.938,4379.0,4379.0
2013-10-01,524.02,5000.0,5000.0
2013-11-01,702.738,6705.0,6705.0
2013-12-01,513.896,4903.0,4903.0
2014-01-01,781.455,7432.0,7432.0
2014-02-01,647.281,6156.0,6156.0
2014-03-01,682.869,6494.0,6494.0
2014-04-01,713.884,6789.0,6789.0
2014-05-01,544.003,5173.0,5173.0
2014-06-01,441.403,4198.0,4198.0
2014-07-01,443.212,4215.0,4215.0
2014-08-01,211.283,2009.0,2009.0
2014-09-01,456.678,4343.0,4343.0
2014-10-01,610.327,5804.0,5804.0
2014-11-01,764.606,7271.0,7271.0
2014-12-01,600.999,5716.0,5716.0
2015-01-01,461.396,4300.0,4300.0
2015-02-01,420.77,3921.0,3921.0
2015-03-01,459.965,4286.0,4286.0
