measured_on,Solar Generation,Solar Quantity Consumed For Electricity,Solar Total Fuel Consumed
2017-08-01,690.986,6366.0,6366.0
2017-09-01,663.563,6113.0,6113.0
2017-10-01,577.816,5323.0,5323.0
2017-11-01,510.369,4702.0,4702.0
2017-12-01,417.266,3844.0,3844.0
2018-01-01,625.144,5691.0,5691.0
2018-02-01,547.949,4989.0,4989.0
2018-03-01,791.553,7206.0,7206.0
2018-04-01,971.951,8849.0,8849.0
2018-05-01,965.475,8790.0,8790.0
2018-06-01,1038.653,9456.0,9456.0
2018-07-01,980.697,8928.0,8928.0
2018-08-01,1001.381,9117.0,9117.0
2018-09-01,662.979,6036.0,6036.0
2018-10-01,713.811,6499.0,6499.0
2018-11-01,517.653,4713.0,4713.0
2018-12-01,427.754,3894.0,3894.0
2019-01-01,540.568,4814.0,4814.0
2019-02-01,520.987,4639.0,4639.0
2019-03-01,863.226,7687.0,7687.0
2019-04-01,887.083,7899.0,7899.0
2019-05-01,1007.789,8974.0,8974.0
2019-06-01,976.655,8697.0,8697.0
2019-07-01,1085.76,9669.0,9669.0
2019-08-01,966.883,8610.0,8610.0
2019-09-01,881.725,7852.0,7852.0
2019-10-01,699.144,6226.0,6226.0
2019-11-01,602.1,5362.0,5362.0
2019-12-01,534.08,4756.0,4756.0
2020-01-01,527.916,4628.0,4628.0
2020-02-01,542.54,4756.0,4756.0
2020-03-01,693.962,6084.0,6084.0
2020-04-01,942.582,8264.0,8264.0
2020-05-01,943.331,8270.0,8270.0
2020-06-01,917.744,8046.0,8046.0
2020-07-01,1026.566,9000.0,9000.0
2020-08-01,824.29,7227.0,7227.0
2020-09-01,698.106,6120.0,6120.0
2020-10-01,707.758,6205.0,6205.0
2020-11-01,591.942,5190.0,5190.0
2020-12-01,500.263,4386.0,4386.0
2021-01-01,470.145,4158.0,4158.0
2021-02-01,459.27,4062.0,4062.0
2021-03-01,753.425,6663.0,6663.0
2021-04-01,1012.397,8954.0,8954.0
2021-05-01,1020.246,9023.0,9023.0
2021-06-01,939.855,8312.0,8312.0
2021-07-01,1015.519,8981.0,8981.0
2021-08-01,925.567,8186.0,8186.0
2021-09-01,865.807,7657.0,7657.0
2021-10-01,710.879,6287.0,6287.0
2021-11-01,668.514,5912.0,5912.0
2021-12-01,488.376,4319.0,4319.0
2022-01-01,527.764,1801.0,1801.0
2022-02-01,588.899,2009.0,2009.0
2022-03-01,767.877,2620.0,2620.0
2022-04-01,996.745,3401.0,3401.0
2022-05-01,944.795,3224.0,3224.0
2022-06-01,998.476,3407.0,3407.0
2022-07-01,888.945,3033.0,3033.0
2022-08-01,864.734,2950.0,2950.0
2022-09-01,809.592,2762.0,2762.0
2022-10-01,678.804,2316.0,2316.0
2022-11-01,530.099,1809.0,1809.0
2022-12-01,415.27,1417.0,1417.0
2023-01-01,459.0,1566.0,1566.0
2023-02-01,577.0,1969.0,1969.0
2023-03-01,763.0,2603.0,2603.0
2023-04-01,814.0,2777.0,2777.0
2023-05-01,907.0,3095.0,3095.0
2023-06-01,860.0,2934.0,2934.0
2023-07-01,822.0,2805.0,2805.0
2023-08-01,839.0,2863.0,2863.0
2023-09-01,752.0,2566.0,2566.0
2023-10-01,725.0,2474.0,2474.0
2023-11-01,569.0,1941.0,1941.0
2023-12-01,462.0,1576.0,1576.0
2024-01-01,597.0,2037.0,2037.0
2024-02-01,617.0,2105.0,2105.0
2024-03-01,779.0,2658.0,2658.0
2024-04-01,837.0,2856.0,2856.0
2024-05-01,878.0,2996.0,2996.0
2024-06-01,947.0,3231.0,3231.0
2024-07-01,782.0,2668.0,2668.0
2024-08-01,702.0,2395.0,2395.0
2024-09-01,458.0,1563.0,1563.0
2024-10-01,894.0,3050.0,3050.0
2024-11-01,628.0,2143.0,2143.0
2024-12-01,593.0,2023.0,2023.0
