measured_on,"Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Generation","Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Quantity Consumed For Electricity","Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Total Fuel Consumed"
2014-01-01,4.785,54.0,125.0
2014-02-01,1.173,13.0,31.0
2014-03-01,1.672,19.0,44.0
2014-04-01,1.466,17.0,38.0
2014-05-01,4.526,51.0,118.0
2014-06-01,3.931,45.0,103.0
2014-07-01,2.825,32.0,74.0
2014-08-01,5.219,59.0,137.0
2014-09-01,3.282,37.0,86.0
2014-10-01,4.09,47.0,107.0
2014-11-01,2.758,31.0,72.0
2014-12-01,3.273,37.0,86.0
2015-01-01,15.708,179.0,325.0
2015-02-01,14.028,160.0,291.0
2015-03-01,15.199,173.0,315.0
2015-04-01,14.192,161.0,294.0
2015-05-01,11.516,131.0,239.0
2015-06-01,17.404,198.0,361.0
2015-07-01,25.28,288.0,524.0
2015-08-01,18.845,214.0,390.0
2015-09-01,20.599,234.0,427.0
2015-10-01,16.84,192.0,349.0
2015-11-01,17.278,197.0,358.0
2015-12-01,21.111,240.0,437.0
2016-01-01,7.989,91.0,276.0
2016-02-01,8.264,94.0,285.0
2016-03-01,11.115,126.0,383.0
2016-04-01,8.365,95.0,288.0
2016-05-01,7.975,91.0,275.0
2016-06-01,11.202,127.0,386.0
2016-07-01,18.19,207.0,627.0
2016-08-01,16.033,182.0,553.0
2016-09-01,10.732,122.0,370.0
2016-10-01,10.101,115.0,348.0
2016-11-01,7.477,85.0,258.0
2016-12-01,7.557,86.0,261.0
2017-01-01,17.952,204.0,7180.0
2017-02-01,17.547,200.0,7019.0
2017-03-01,21.842,248.0,8737.0
2017-04-01,17.541,199.0,7016.0
2017-05-01,19.026,216.0,7610.0
2017-06-01,25.685,292.0,10274.0
2017-07-01,30.697,349.0,12279.0
2017-08-01,24.959,284.0,9984.0
2017-09-01,19.002,216.0,7601.0
2017-10-01,18.792,214.0,7517.0
2017-11-01,14.099,160.0,5640.0
2017-12-01,22.858,260.0,9143.0
2018-01-01,72.237,822.0,853.0
2018-02-01,53.228,605.0,627.0
2018-03-01,83.86,954.0,988.0
2018-04-01,45.292,515.0,534.0
2018-05-01,81.387,926.0,959.0
2018-06-01,89.287,1015.0,1052.0
2018-07-01,110.431,1256.0,1302.0
2018-08-01,111.171,1264.0,1310.0
2018-09-01,89.163,1014.0,1051.0
2018-10-01,59.186,673.0,698.0
2018-11-01,69.355,789.0,817.0
2018-12-01,51.403,585.0,606.0
2019-01-01,32.4,368.0,434.0
2019-02-01,29.319,333.0,391.0
2019-03-01,30.953,352.0,413.0
2019-04-01,33.854,385.0,452.0
2019-05-01,30.964,352.0,414.0
2019-06-01,36.286,413.0,484.0
2019-07-01,60.132,684.0,802.0
2019-08-01,51.394,585.0,686.0
2019-09-01,32.973,375.0,440.0
2019-10-01,31.771,361.0,424.0
2019-11-01,32.693,372.0,436.0
2019-12-01,45.261,515.0,604.0
2020-01-01,100.921,932.0,932.0
2020-02-01,91.675,846.0,846.0
2020-03-01,95.153,878.0,878.0
2020-04-01,69.575,642.0,642.0
2020-05-01,59.512,549.0,549.0
2020-06-01,91.259,842.0,842.0
2020-07-01,131.169,1210.0,1210.0
2020-08-01,97.833,902.0,902.0
2020-09-01,63.993,590.0,590.0
2020-10-01,67.577,623.0,623.0
2020-11-01,31.395,290.0,290.0
2020-12-01,70.938,654.0,654.0
2021-01-01,111.708,1270.0,1451.0
2021-02-01,72.225,821.0,937.0
2021-03-01,87.731,998.0,1138.0
2021-04-01,65.661,747.0,852.0
2021-05-01,48.825,555.0,633.0
2021-06-01,103.82,1181.0,1347.0
2021-07-01,134.923,1535.0,1750.0
2021-08-01,166.703,1896.0,2163.0
2021-09-01,93.095,1059.0,1208.0
2021-10-01,116.638,1327.0,1513.0
2021-11-01,97.068,1104.0,1259.0
2021-12-01,97.603,1110.0,1266.0
2022-01-01,167.842,1909.0,2018.0
2022-02-01,111.309,1266.0,1338.0
2022-03-01,119.881,1363.0,1441.0
2022-04-01,57.095,649.0,686.0
2022-05-01,76.415,869.0,918.0
2022-06-01,134.716,1532.0,1619.0
2022-07-01,155.804,1772.0,1872.0
2022-08-01,154.431,1756.0,1856.0
2022-09-01,153.576,1747.0,1846.0
2022-10-01,98.128,1116.0,1179.0
2022-11-01,106.439,1211.0,1279.0
2022-12-01,112.364,1278.0,1350.0
2023-01-01,46.632,496.0,496.0
2023-02-01,42.082,448.0,448.0
2023-03-01,37.493,399.0,399.0
2023-04-01,13.819,147.0,147.0
2023-05-01,29.022,309.0,309.0
2023-06-01,41.776,444.0,444.0
2023-07-01,50.342,535.0,535.0
2023-08-01,50.865,541.0,541.0
2023-09-01,47.745,508.0,508.0
2023-10-01,39.467,420.0,420.0
2023-11-01,32.36,344.0,344.0
2023-12-01,35.397,376.0,376.0
2024-01-01,0.0,0.0,0.0
2024-02-01,0.0,0.0,0.0
2024-03-01,0.0,0.0,0.0
2024-04-01,0.0,0.0,0.0
2024-05-01,0.0,0.0,0.0
2024-06-01,0.0,0.0,0.0
2024-07-01,0.0,0.0,0.0
2024-08-01,0.0,0.0,0.0
2024-09-01,0.0,0.0,0.0
2024-10-01,0.0,0.0,0.0
2024-11-01,0.0,0.0,0.0
2024-12-01,492.0,6.0,6.0
