measured_on,"Electricity used for energy storage-Energy Storage, Battery Generation","Electricity used for energy storage-Energy Storage, Battery Quantity Consumed For Electricity","Electricity used for energy storage-Energy Storage, Battery Total Fuel Consumed",Solar-Photovoltaic Generation,Solar-Photovoltaic Quantity Consumed For Electricity,Solar-Photovoltaic Total Fuel Consumed
2016-01-01,0.0,0.0,0.0,,,
2016-02-01,0.0,0.0,0.0,,,
2016-03-01,0.0,0.0,0.0,,,
2016-04-01,0.0,0.0,0.0,,,
2016-05-01,0.0,0.0,0.0,,,
2016-06-01,0.0,0.0,0.0,,,
2016-07-01,0.0,0.0,0.0,,,
2016-08-01,0.0,0.0,0.0,,,
2016-09-01,0.0,0.0,0.0,,,
2016-10-01,0.0,0.0,0.0,,,
2016-11-01,0.0,0.0,0.0,,,
2016-12-01,0.0,0.0,0.0,,,
2017-08-01,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-01,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-01,0.0,0.0,0.0,0.0,0.0,0.0
2017-11-01,0.0,0.0,0.0,0.0,0.0,0.0
2017-12-01,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01,0.0,0.0,0.0,79.458,723.0,723.0
2018-02-01,0.0,0.0,0.0,128.791,1173.0,1173.0
2018-03-01,0.0,0.0,0.0,207.29,1887.0,1887.0
2018-04-01,0.0,0.0,0.0,228.295,2078.0,2078.0
2018-05-01,0.0,0.0,0.0,266.104,2423.0,2423.0
2018-06-01,0.0,0.0,0.0,269.225,2451.0,2451.0
2018-07-01,0.0,0.0,0.0,247.62,2254.0,2254.0
2018-08-01,0.0,0.0,0.0,203.569,1853.0,1853.0
2018-09-01,0.0,0.0,0.0,141.514,1288.0,1288.0
2018-10-01,0.0,0.0,0.0,152.317,1387.0,1387.0
2018-11-01,0.0,0.0,0.0,110.907,1010.0,1010.0
2018-12-01,0.0,0.0,0.0,125.91,1146.0,1146.0
2019-01-01,0.0,0.0,0.0,283.281,2523.0,2523.0
2019-02-01,0.0,0.0,0.0,327.158,2913.0,2913.0
2019-03-01,0.0,0.0,0.0,459.887,4095.0,4095.0
2019-04-01,0.0,0.0,0.0,504.038,4488.0,4488.0
2019-05-01,0.0,0.0,0.0,508.974,4532.0,4532.0
2019-06-01,0.0,0.0,0.0,561.352,4999.0,4999.0
2019-07-01,0.0,0.0,0.0,672.142,5985.0,5985.0
2019-08-01,0.0,0.0,0.0,556.416,4955.0,4955.0
2019-09-01,0.0,0.0,0.0,524.605,4672.0,4672.0
2019-10-01,0.0,0.0,0.0,354.856,3160.0,3160.0
2019-11-01,0.0,0.0,0.0,286.572,2552.0,2552.0
2019-12-01,0.0,0.0,0.0,180.719,1609.0,1609.0
2020-01-01,0.0,0.0,0.0,304.745,2672.0,2672.0
2020-02-01,0.0,0.0,0.0,358.251,3141.0,3141.0
2020-03-01,0.0,0.0,0.0,510.854,4479.0,4479.0
2020-04-01,0.0,0.0,0.0,480.712,4214.0,4214.0
2020-05-01,0.0,0.0,0.0,674.193,5911.0,5911.0
2020-06-01,0.0,0.0,0.0,641.231,5622.0,5622.0
2020-07-01,0.0,0.0,0.0,636.305,5578.0,5578.0
2020-08-01,0.0,0.0,0.0,584.693,5126.0,5126.0
2020-09-01,0.0,0.0,0.0,534.387,4685.0,4685.0
2020-10-01,0.0,0.0,0.0,380.015,3332.0,3332.0
2020-11-01,0.0,0.0,0.0,318.805,2795.0,2795.0
2020-12-01,0.0,0.0,0.0,221.809,1945.0,1945.0
2021-01-01,-2.553,0.0,0.0,235.25,2081.0,2081.0
2021-02-01,-2.217,0.0,0.0,170.83,1511.0,1511.0
