measured_on,Distillate Fuel Oil Generation,Distillate Fuel Oil Quantity Consumed For Electricity,Distillate Fuel Oil Total Fuel Consumed
2022-01-01,55.553,524.0,524.0
2022-02-01,25.534,239.0,239.0
2022-03-01,35.85,331.0,331.0
2022-04-01,27.184,251.0,251.0
2022-05-01,46.154,428.0,428.0
2022-06-01,39.142,365.0,365.0
2022-07-01,36.234,336.0,336.0
2022-08-01,17.756,165.0,165.0
2022-09-01,49.464,462.0,462.0
2022-10-01,41.303,382.0,382.0
2022-11-01,50.905,473.0,473.0
2022-12-01,60.921,564.0,564.0
2023-01-01,28.243,268.0,268.0
2023-02-01,12.947,120.0,120.0
2023-03-01,25.581,239.0,239.0
2023-04-01,56.522,524.0,524.0
2023-05-01,32.155,296.0,296.0
2023-06-01,24.959,234.0,234.0
2023-07-01,28.128,262.0,262.0
2023-08-01,36.785,342.0,342.0
2023-09-01,36.255,336.0,336.0
2023-10-01,17.343,160.0,160.0
2023-11-01,29.013,268.0,268.0
2023-12-01,39.069,365.0,365.0
2024-01-01,26.0,265.0,265.0
2024-02-01,5.781,57.0,57.0
2024-03-01,5.965,63.0,63.0
2024-04-01,8.167,82.0,82.0
2024-05-01,11.589,120.0,120.0
2024-06-01,9.206,95.0,95.0
2024-07-01,8.048,82.0,82.0
2024-08-01,7.517,76.0,76.0
2024-09-01,7.751,82.0,82.0
2024-10-01,7.583,76.0,76.0
2024-11-01,6.209,63.0,63.0
2024-12-01,7.184,76.0,76.0
