measured_on,Wind Generation,Wind Quantity Consumed For Electricity,Wind Total Fuel Consumed
2012-11-01,5141.0,48922.0,48922.0
2012-12-01,11485.0,109291.0,109291.0
2013-01-01,12985.0,123890.0,123890.0
2013-02-01,10222.0,97528.0,97528.0
2013-03-01,12226.0,116648.0,116648.0
2013-04-01,10172.0,97051.0,97051.0
2013-05-01,7727.0,73723.0,73723.0
2013-06-01,6893.0,65766.0,65766.0
2013-07-01,5340.0,50949.0,50949.0
2013-08-01,6250.0,59631.0,59631.0
2013-09-01,5740.0,54765.0,54765.0
2013-10-01,6976.0,66558.0,66558.0
2013-11-01,12121.0,115646.0,115646.0
2013-12-01,10271.0,97996.0,97996.0
2014-01-01,12735.0,121110.0,121110.0
2014-02-01,9864.0,93807.0,93807.0
2014-03-01,12838.0,122089.0,122089.0
2014-04-01,12492.0,118799.0,118799.0
2014-05-01,6900.0,65619.0,65619.0
2014-06-01,8681.0,82556.0,82556.0
2014-07-01,6988.0,66456.0,66456.0
2014-08-01,5317.0,50565.0,50565.0
2014-09-01,8093.0,76964.0,76964.0
2014-10-01,10569.0,100511.0,100511.0
2014-11-01,11418.0,108585.0,108585.0
2014-12-01,11203.0,106541.0,106541.0
2015-01-01,11992.0,111753.0,111753.0
2015-02-01,11373.0,105985.0,105985.0
2015-03-01,12967.0,120839.0,120839.0
2015-04-01,11261.0,104941.0,104941.0
2015-05-01,9852.0,91811.0,91811.0
2015-06-01,8849.0,82464.0,82464.0
2015-07-01,5226.0,48701.0,48701.0
2015-08-01,4636.0,43203.0,43203.0
2015-09-01,7318.0,68196.0,68196.0
2015-10-01,11203.0,104401.0,104401.0
2015-11-01,11344.0,105715.0,105715.0
2015-12-01,9824.0,91550.0,91550.0
2016-01-01,12178.0,112427.0,112427.0
2016-02-01,12535.0,115723.0,115723.0
2016-03-01,11708.0,108088.0,108088.0
2016-04-01,9334.0,86171.0,86171.0
2016-05-01,7263.0,67052.0,67052.0
2016-06-01,8045.0,74271.0,74271.0
2016-07-01,6519.0,60183.0,60183.0
2016-08-01,7338.0,67744.0,67744.0
2016-09-01,5956.0,54986.0,54986.0
2016-10-01,8571.0,79127.0,79127.0
2016-11-01,9283.0,85701.0,85701.0
2016-12-01,11913.0,109981.0,109981.0
2017-01-01,9929.492,91480.0,91480.0
2017-02-01,11236.732,103524.0,103524.0
2017-03-01,11352.601,104592.0,104592.0
2017-04-01,8280.824,76291.0,76291.0
2017-05-01,8193.648,75488.0,75488.0
2017-06-01,7455.186,68685.0,68685.0
2017-07-01,4825.882,44461.0,44461.0
2017-08-01,6139.573,56564.0,56564.0
2017-09-01,6433.365,59271.0,59271.0
2017-10-01,9631.171,88732.0,88732.0
2017-11-01,11599.854,106869.0,106869.0
