measured_on,Natural Gas - Combustion (Gas) Turbine (including jet engine design) - Natural Gas - Generation,Natural Gas - Combustion (Gas) Turbine (including jet engine design) - Natural Gas - Quantity Consumed For Electricity,Natural Gas - Combustion (Gas) Turbine (including jet engine design) - Natural Gas - Total Fuel Consumed
2010-04-01,45154.0,478392.0,478392.0
2010-05-01,9297.0,102699.0,102699.0
2010-06-01,21524.0,216866.0,216866.0
2010-07-01,17140.0,172073.0,172073.0
2010-08-01,30886.0,309466.0,309466.0
2010-09-01,15816.0,160833.0,160833.0
2010-10-01,17329.0,192889.0,192889.0
2010-11-01,21836.0,244318.0,244318.0
2010-12-01,3544.0,37941.0,37941.0
2011-01-01,376.0,4188.0,4188.0
2011-02-01,6465.0,81676.0,81676.0
2011-03-01,476.0,7377.0,7377.0
2011-04-01,340.0,5042.0,5042.0
2011-05-01,1880.0,21422.0,21422.0
2011-06-01,3267.0,33280.0,33280.0
2011-07-01,7964.0,80194.0,80194.0
2011-08-01,47841.0,472847.0,472847.0
2011-09-01,2030.0,22641.0,22641.0
2011-10-01,1611.0,16463.0,16463.0
2011-11-01,1212.0,13046.0,13046.0
2011-12-01,2478.0,28388.0,28388.0
2012-01-01,724.0,7185.0,7185.0
2012-02-01,1090.0,10685.0,10685.0
2012-03-01,3030.0,30598.0,30598.0
2012-04-01,4751.0,46925.0,46925.0
2012-05-01,4785.0,49929.0,49929.0
2012-06-01,6260.0,63253.0,63253.0
2012-07-01,2135.0,22236.0,22236.0
2012-08-01,11170.0,112334.0,112334.0
2012-09-01,6227.0,63788.0,63788.0
2012-10-01,3213.0,32505.0,32505.0
2012-11-01,2056.0,20596.0,20596.0
2012-12-01,905.0,9951.0,9951.0
2013-01-01,2076.0,20778.0,20778.0
2013-02-01,866.0,10829.0,10829.0
2013-03-01,3019.0,28537.0,28537.0
2013-04-01,2893.0,29656.0,29656.0
2013-05-01,915.0,9972.0,9972.0
2013-06-01,4315.0,45459.0,45459.0
2013-07-01,2749.0,31898.0,31898.0
2013-08-01,6186.0,70720.0,70720.0
2013-09-01,2023.0,23932.0,23932.0
2013-10-01,1923.0,21383.0,21383.0
2013-11-01,1369.0,15621.0,15621.0
2013-12-01,1020.0,13170.0,13170.0
2014-01-01,5871.0,57427.0,57427.0
2014-02-01,18509.0,183121.0,183121.0
2014-03-01,9509.0,97126.0,97126.0
2014-04-01,8515.0,86567.0,86567.0
2014-05-01,9911.0,104020.0,104020.0
2014-06-01,10653.0,113731.0,113731.0
2014-07-01,7282.0,77400.0,77400.0
2014-08-01,8404.0,102353.0,102353.0
2014-09-01,4033.0,46174.0,46174.0
2014-10-01,3018.0,34478.0,34478.0
2014-11-01,4403.0,56018.0,56018.0
2014-12-01,859.0,11618.0,11618.0
2015-01-01,1722.0,23035.0,23035.0
2015-02-01,3778.0,55511.0,55511.0
2015-03-01,3418.0,34164.0,34164.0
2015-04-01,2687.0,34264.0,34264.0
2015-05-01,3200.0,39443.0,39443.0
2015-06-01,1119.0,13848.0,13848.0
2015-07-01,2974.0,38952.0,38952.0
2015-08-01,8292.0,93341.0,93341.0
2015-09-01,615.0,9973.0,9973.0
2015-10-01,280.0,3853.0,3853.0
2015-11-01,110.0,1542.0,1542.0
2015-12-01,48.0,781.0,781.0
2016-01-01,33.0,618.0,618.0
2016-02-01,0.0,0.0,0.0
2016-03-01,579.0,7626.0,7626.0
2016-04-01,1352.0,16899.0,16899.0
2016-05-01,1895.0,21198.0,21198.0
2016-06-01,749.0,10213.0,10213.0
2016-07-01,6407.0,64016.0,64016.0
2016-08-01,11437.0,111197.0,111197.0
2016-09-01,10049.0,99605.0,99605.0
2016-10-01,5583.0,54086.0,54086.0
2016-11-01,2152.0,24650.0,24650.0
2016-12-01,1561.0,16915.0,16915.0
2017-01-01,4291.389,41838.0,41838.0
2017-02-01,3803.134,37078.0,37078.0
2017-03-01,4480.966,43686.0,43686.0
2017-04-01,4429.432,43184.0,43184.0
2017-05-01,5054.98,49282.0,49282.0
2017-06-01,6475.112,63128.0,63128.0
2017-07-01,7943.332,77442.0,77442.0
2017-08-01,7582.987,73929.0,73929.0
2017-09-01,5592.347,54522.0,54522.0
2017-10-01,4942.05,48181.0,48181.0
2017-11-01,4110.102,40071.0,40071.0
2017-12-01,5375.169,52404.0,52404.0
2018-01-01,2917.091,32469.0,32469.0
2018-02-01,2623.807,29204.0,29204.0
