measured_on,"Municiapl Landfill Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Municipal Landfill Gas - Generation","Municiapl Landfill Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Municipal Landfill Gas - Quantity Consumed For Electricity","Municiapl Landfill Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Municipal Landfill Gas - Total Fuel Consumed","Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Generation","Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Quantity Consumed For Electricity","Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Total Fuel Consumed"
2009-07-01,1648.725,22675.0,22675.0,,,
2009-08-01,1666.1480000000001,22915.0,22915.0,,,
2009-09-01,1618.35,22258.0,22258.0,,,
2009-10-01,1683.549,23154.0,23154.0,,,
2009-11-01,1261.624,17352.0,17352.0,,,
2009-12-01,1622.6680000000001,22317.0,22317.0,,,
2010-01-01,1891.519,22364.0,22364.0,,,
2010-02-01,1413.663,16714.0,16714.0,,,
2010-03-01,1791.978,21187.0,21187.0,,,
2010-04-01,1772.065,20952.0,20952.0,,,
2010-05-01,1787.0120000000002,21128.0,21128.0,,,
2010-06-01,1813.353,21440.0,21440.0,,,
2010-07-01,1563.1000000000001,18481.0,18481.0,,,
2010-08-01,1916.5230000000001,22660.0,22660.0,,,
2010-09-01,1528.1950000000002,18068.0,18068.0,,,
2010-10-01,1886.6580000000001,22307.0,22307.0,,,
2010-11-01,1806.979,21365.0,21365.0,,,
2010-12-01,1791.9550000000002,21187.0,21187.0,,,
2011-01-01,2028.709,21999.0,21999.0,,,
2011-02-01,1910.494,20716.0,20716.0,,,
2011-03-01,2045.595,22180.0,22180.0,,,
2011-04-01,1831.367,19858.0,19858.0,,,
2011-05-01,1780.776,19309.0,19309.0,,,
2011-06-01,2107.685,22854.0,22854.0,,,
2011-07-01,2056.877,22303.0,22303.0,,,
2011-08-01,2090.669,22669.0,22669.0,,,
2011-09-01,1859.5,20163.0,20163.0,,,
2011-10-01,1792.024,19431.0,19431.0,,,
2011-11-01,1972.329,21386.0,21386.0,,,
2011-12-01,2180.975,23648.0,23648.0,,,
2012-01-01,1930.732,21266.0,21266.0,,,
2012-02-01,1846.462,20337.0,20337.0,,,
2012-03-01,1367.707,15065.0,15065.0,,,
2012-04-01,1788.625,19700.0,19700.0,,,
2012-05-01,1951.696,21497.0,21497.0,,,
2012-06-01,1830.678,20164.0,20164.0,,,
2012-07-01,1988.503,21902.0,21902.0,,,
2012-08-01,1920.204,21150.0,21150.0,,,
2012-09-01,1872.832,20628.0,20628.0,,,
2012-10-01,1757.068,19353.0,19353.0,,,
2012-11-01,1841.303,20281.0,20281.0,,,
2012-12-01,1983.19,21844.0,21844.0,,,
2013-01-01,1836.452,19963.0,19963.0,0.0,0.0,0.0
2013-02-01,1662.803,18075.0,18075.0,0.0,0.0,0.0
2013-03-01,1793.909,19501.0,19501.0,0.0,0.0,0.0
2013-04-01,1645.064,17883.0,17883.0,0.0,0.0,0.0
2013-05-01,1723.536,18736.0,18736.0,0.0,0.0,0.0
2013-06-01,1637.727,17803.0,17803.0,0.0,0.0,0.0
2013-07-01,1762.919,19163.0,19163.0,0.0,0.0,0.0
2013-08-01,1971.735,21434.0,21434.0,0.0,0.0,0.0
2013-09-01,1790.827,19467.0,19467.0,0.0,0.0,0.0
2013-10-01,1912.757,20793.0,20793.0,0.0,0.0,0.0
2013-11-01,1909.19,20753.0,20753.0,0.0,0.0,0.0
2013-12-01,1969.081,21405.0,21405.0,0.0,0.0,0.0
2014-01-01,1305.814,16301.0,16301.0,0.0,0.0,0.0
2014-02-01,1613.504,20142.0,20142.0,0.0,0.0,0.0
2014-03-01,1759.327,21963.0,21963.0,0.0,0.0,0.0
2014-04-01,1400.421,17482.0,17482.0,0.0,0.0,0.0
2014-05-01,1056.382,13187.0,13187.0,0.0,0.0,0.0
2014-06-01,1512.558,18882.0,18882.0,0.0,0.0,0.0
2014-07-01,2579.237,32198.0,32198.0,0.0,0.0,0.0
2014-08-01,1918.903,23955.0,23955.0,0.0,0.0,0.0
2014-09-01,1927.798,24066.0,24066.0,0.0,0.0,0.0
2014-10-01,1684.887,21033.0,21033.0,0.0,0.0,0.0
2014-11-01,1733.07,21635.0,21635.0,0.0,0.0,0.0
2014-12-01,1847.099,23058.0,23058.0,0.0,0.0,0.0
2015-01-01,1684.13,19228.0,19228.0,0.0,0.0,0.0
2015-02-01,1278.624,14599.0,14599.0,0.0,0.0,0.0
2015-03-01,2174.454,24827.0,24827.0,0.0,0.0,0.0
2015-04-01,1629.035,18600.0,18600.0,0.0,0.0,0.0
2015-05-01,1226.186,14000.0,14000.0,0.0,0.0,0.0
2015-06-01,1577.359,18010.0,18010.0,0.0,0.0,0.0
2015-07-01,1643.923,18770.0,18770.0,0.0,0.0,0.0
2015-08-01,1811.246,20680.0,20680.0,0.0,0.0,0.0
2015-09-01,1783.291,20361.0,20361.0,0.0,0.0,0.0
2015-10-01,1579.694,18036.0,18036.0,0.0,0.0,0.0
2015-11-01,1678.407,19163.0,19163.0,0.0,0.0,0.0
2015-12-01,1555.651,17762.0,17762.0,0.0,0.0,0.0
2016-01-01,2008.762,23104.0,23104.0,0.0,0.0,0.0
2016-02-01,1875.286,21569.0,21569.0,0.0,0.0,0.0
2016-03-01,1900.615,21860.0,21860.0,0.0,0.0,0.0
2016-04-01,1656.52,19053.0,19053.0,0.0,0.0,0.0
2016-05-01,1251.791,14398.0,14398.0,0.0,0.0,0.0
2016-06-01,1942.094,22337.0,22337.0,0.0,0.0,0.0
2016-07-01,1833.974,21094.0,21094.0,0.0,0.0,0.0
2016-08-01,1898.797,21839.0,21839.0,0.0,0.0,0.0
2016-09-01,1912.907,22001.0,22001.0,0.0,0.0,0.0
2016-10-01,1618.741,18618.0,18618.0,0.0,0.0,0.0
2016-11-01,1688.694,19423.0,19423.0,0.0,0.0,0.0
2016-12-01,1971.819,22679.0,22679.0,0.0,0.0,0.0
2017-01-01,1722.675,19647.0,19647.0,0.0,0.0,0.0
2017-02-01,1541.788,17584.0,17584.0,0.0,0.0,0.0
2017-03-01,1758.732,20059.0,20059.0,0.0,0.0,0.0
2017-04-01,1636.02,18659.0,18659.0,0.0,0.0,0.0
2017-05-01,1744.06,19891.0,19891.0,0.0,0.0,0.0
2017-06-01,1657.941,18909.0,18909.0,0.0,0.0,0.0
2017-07-01,1767.45,20158.0,20158.0,0.0,0.0,0.0
2017-08-01,1752.644,19989.0,19989.0,0.0,0.0,0.0
2017-09-01,1660.479,18938.0,18938.0,0.0,0.0,0.0
2017-10-01,1469.801,16763.0,16763.0,0.0,0.0,0.0
2017-11-01,1666.018,19001.0,19001.0,0.0,0.0,0.0
2017-12-01,1835.392,20933.0,20933.0,0.0,0.0,0.0
2018-01-01,1564.485,18592.0,18592.0,0.0,0.0,0.0
2018-02-01,1448.557,17215.0,17215.0,0.0,0.0,0.0
2018-03-01,1462.089,17375.0,17375.0,0.0,0.0,0.0
2018-04-01,1373.681,16325.0,16325.0,0.0,0.0,0.0
2018-05-01,1389.551,16513.0,16513.0,0.0,0.0,0.0
2018-06-01,1301.786,15470.0,15470.0,0.0,0.0,0.0
2018-07-01,1363.544,16204.0,16204.0,0.0,0.0,0.0
2018-08-01,1407.209,16723.0,16723.0,0.0,0.0,0.0
2018-09-01,1380.475,16405.0,16405.0,0.0,0.0,0.0
2018-10-01,1391.534,16537.0,16537.0,0.0,0.0,0.0
2018-11-01,1347.32,16011.0,16011.0,0.0,0.0,0.0
2018-12-01,1433.769,17039.0,17039.0,0.0,0.0,0.0
2019-01-01,1247.292,15378.0,15378.0,0.0,0.0,0.0
2019-02-01,1121.619,13829.0,13829.0,0.0,0.0,0.0
2019-03-01,1256.825,15496.0,15496.0,0.0,0.0,0.0
2019-04-01,1169.038,14414.0,14414.0,0.0,0.0,0.0
2019-05-01,1064.511,13125.0,13125.0,0.0,0.0,0.0
2019-06-01,1105.632,13632.0,13632.0,0.0,0.0,0.0
2019-07-01,1211.858,14942.0,14942.0,0.0,0.0,0.0
2019-08-01,1254.45,15467.0,15467.0,0.0,0.0,0.0
2019-09-01,1162.732,14336.0,14336.0,0.0,0.0,0.0
2019-10-01,1055.598,13015.0,13015.0,0.0,0.0,0.0
2019-11-01,1117.771,13782.0,13782.0,0.0,0.0,0.0
2019-12-01,1221.674,15063.0,15063.0,0.0,0.0,0.0
2020-01-01,1943.866,22517.0,22517.0,0.0,0.0,0.0
2020-02-01,1774.762,20559.0,20559.0,0.0,0.0,0.0
2020-03-01,1874.07,21709.0,21709.0,0.0,0.0,0.0
2020-04-01,1745.685,20222.0,20222.0,0.0,0.0,0.0
2020-05-01,1840.257,21317.0,21317.0,0.0,0.0,0.0
2020-06-01,1709.189,19799.0,19799.0,0.0,0.0,0.0
2020-07-01,1908.601,22109.0,22109.0,0.0,0.0,0.0
2020-08-01,1823.398,21122.0,21122.0,0.0,0.0,0.0
2020-09-01,1807.589,20939.0,20939.0,0.0,0.0,0.0
2020-10-01,1753.533,20313.0,20313.0,0.0,0.0,0.0
2020-11-01,1742.79,20188.0,20188.0,0.0,0.0,0.0
2020-12-01,1627.26,18850.0,18850.0,0.0,0.0,0.0
2021-01-01,1860.149,23794.0,23794.0,0.0,0.0,0.0
2021-02-01,1700.796,21756.0,21756.0,0.0,0.0,0.0
2021-03-01,1928.442,24668.0,24668.0,0.0,0.0,0.0
2021-04-01,1608.326,20573.0,20573.0,0.0,0.0,0.0
2021-05-01,1718.608,21983.0,21983.0,0.0,0.0,0.0
2021-06-01,1759.998,22513.0,22513.0,0.0,0.0,0.0
2021-07-01,1709.762,21870.0,21870.0,0.0,0.0,0.0
2021-08-01,1695.349,21686.0,21686.0,0.0,0.0,0.0
2021-09-01,1741.864,22281.0,22281.0,0.0,0.0,0.0
2021-10-01,1677.515,21458.0,21458.0,0.0,0.0,0.0
2021-11-01,1637.225,20943.0,20943.0,0.0,0.0,0.0
2021-12-01,1685.966,21566.0,21566.0,0.0,0.0,0.0
2022-01-01,1251.913,17950.0,17950.0,0.0,0.0,0.0
2022-02-01,1109.734,15912.0,15912.0,0.0,0.0,0.0
2022-03-01,1217.173,17452.0,17452.0,0.0,0.0,0.0
2022-04-01,970.778,13919.0,13919.0,0.0,0.0,0.0
2022-05-01,990.328,14200.0,14200.0,0.0,0.0,0.0
2022-06-01,1080.509,15493.0,15493.0,0.0,0.0,0.0
2022-07-01,1165.001,16704.0,16704.0,0.0,0.0,0.0
2022-08-01,1223.659,17545.0,17545.0,0.0,0.0,0.0
2022-09-01,1179.916,16918.0,16918.0,0.0,0.0,0.0
2022-10-01,1184.645,16986.0,16986.0,0.0,0.0,0.0
2022-11-01,1014.51,14546.0,14546.0,0.0,0.0,0.0
2022-12-01,1144.834,16415.0,16415.0,0.0,0.0,0.0
2023-01-01,1053.128,13116.0,13116.0,0.0,0.0,0.0
2023-02-01,1030.166,12830.0,12830.0,0.0,0.0,0.0
2023-03-01,1103.874,13747.0,13747.0,0.0,0.0,0.0
2023-04-01,982.272,12233.0,12233.0,0.0,0.0,0.0
2023-05-01,1213.923,15118.0,15118.0,0.0,0.0,0.0
2023-06-01,1109.516,13818.0,13818.0,0.0,0.0,0.0
2023-07-01,1142.622,14230.0,14230.0,0.0,0.0,0.0
2023-08-01,1202.105,14971.0,14971.0,0.0,0.0,0.0
2023-09-01,1123.845,13996.0,13996.0,0.0,0.0,0.0
2023-10-01,1130.633,14081.0,14081.0,0.0,0.0,0.0
2023-11-01,1128.708,14057.0,14057.0,0.0,0.0,0.0
2023-12-01,1276.208,15894.0,15894.0,0.0,0.0,0.0
2024-01-01,1627.952,20203.0,20203.0,0.0,0.0,0.0
2024-02-01,1455.464,18063.0,18063.0,0.0,0.0,0.0
2024-03-01,1748.207,21696.0,21696.0,0.0,0.0,0.0
2024-04-01,1468.945,18230.0,18230.0,0.0,0.0,0.0
2024-05-01,1660.753,20610.0,20610.0,0.0,0.0,0.0
2024-06-01,1557.885,19334.0,19334.0,0.0,0.0,0.0
2024-07-01,1636.728,20312.0,20312.0,0.0,0.0,0.0
2024-08-01,1600.532,19863.0,19863.0,0.0,0.0,0.0
2024-09-01,1527.286,18954.0,18954.0,0.0,0.0,0.0
2024-10-01,1512.583,18771.0,18771.0,0.0,0.0,0.0
2024-11-01,1561.308,19376.0,19376.0,0.0,0.0,0.0
2024-12-01,1658.357,20580.0,20580.0,0.0,0.0,0.0
