measured_on,Solar-Photovoltaic Generation,Solar-Photovoltaic Quantity Consumed For Electricity,Solar-Photovoltaic Total Fuel Consumed
2013-04-01,2576.0,24578.0,24578.0
2013-05-01,10815.0,103186.0,103186.0
2013-06-01,23619.0,225349.0,225349.0
2013-07-01,25122.0,239689.0,239689.0
2013-08-01,26726.0,254993.0,254993.0
2013-09-01,31809.0,303490.0,303490.0
2013-10-01,32037.0,305665.0,305665.0
2013-11-01,21122.0,201525.0,201525.0
2013-12-01,20896.0,199369.0,199369.0
2014-01-01,22892.0,217703.0,217703.0
2014-02-01,22635.0,215259.0,215259.0
2014-03-01,33741.0,320877.0,320877.0
2014-04-01,36917.0,351081.0,351081.0
2014-05-01,43128.0,410147.0,410147.0
2014-06-01,42185.0,401179.0,401179.0
2014-07-01,37246.0,354209.0,354209.0
2014-08-01,34773.0,330691.0,330691.0
2014-09-01,32107.0,305338.0,305338.0
2014-10-01,19305.0,183591.0,183591.0
2014-11-01,23239.0,221003.0,221003.0
2014-12-01,16956.0,161252.0,161252.0
2015-01-01,19327.0,180108.0,180108.0
2015-02-01,24864.0,231708.0,231708.0
2015-03-01,31516.0,293698.0,293698.0
2015-04-01,36013.0,335605.0,335605.0
2015-05-01,36961.0,344440.0,344440.0
2015-06-01,38345.0,357337.0,357337.0
2015-07-01,37027.0,345055.0,345055.0
2015-08-01,35307.0,329026.0,329026.0
2015-09-01,29490.0,274817.0,274817.0
2015-10-01,26558.0,247494.0,247494.0
2015-11-01,22223.0,207096.0,207096.0
2015-12-01,19332.0,180155.0,180155.0
2016-01-01,20540.0,189625.0,189625.0
2016-02-01,26787.0,247298.0,247298.0
2016-03-01,31492.0,290734.0,290734.0
2016-04-01,33963.0,313546.0,313546.0
2016-05-01,40672.0,375484.0,375484.0
2016-06-01,39339.0,363178.0,363178.0
2016-07-01,39588.0,365476.0,365476.0
2016-08-01,35285.0,325751.0,325751.0
2016-09-01,30150.0,278345.0,278345.0
2016-10-01,27751.0,256197.0,256197.0
2016-11-01,21309.0,196725.0,196725.0
2016-12-01,17520.0,161745.0,161745.0
2017-01-01,17587.686,162035.0,162035.0
2017-02-01,20232.167,186399.0,186399.0
2017-03-01,35044.192,322862.0,322862.0
2017-04-01,38104.62,351058.0,351058.0
2017-05-01,39498.168,363897.0,363897.0
2017-06-01,44702.919,411848.0,411848.0
2017-07-01,26629.445,245337.0,245337.0
2017-08-01,33584.204,309411.0,309411.0
2017-09-01,34778.122,320411.0,320411.0
2017-10-01,31803.912,293009.0,293009.0
2017-11-01,18741.74,172668.0,172668.0
2017-12-01,17280.825,159208.0,159208.0
2018-01-01,19055.843,173484.0,173484.0
2018-02-01,20376.879,185511.0,185511.0
2018-03-01,26308.843,239516.0,239516.0
2018-04-01,31320.531,285142.0,285142.0
2018-05-01,39508.062,359681.0,359681.0
2018-06-01,38578.106,351215.0,351215.0
2018-07-01,34079.137,310256.0,310256.0
2018-08-01,34491.665,314012.0,314012.0
2018-09-01,33193.652,302195.0,302195.0
2018-10-01,23746.168,216185.0,216185.0
2018-11-01,20576.996,187333.0,187333.0
2018-12-01,13888.118,126437.0,126437.0
2019-01-01,18404.815,163895.0,163895.0
2019-02-01,18144.62,161578.0,161578.0
2019-03-01,28944.88,257754.0,257754.0
2019-04-01,34419.134,306502.0,306502.0
2019-05-01,36074.356,321242.0,321242.0
2019-06-01,40840.879,363688.0,363688.0
2019-07-01,36017.748,320738.0,320738.0
2019-08-01,39010.628,347390.0,347390.0
2019-09-01,31428.919,279875.0,279875.0
2019-10-01,32350.264,288079.0,288079.0
2019-11-01,18249.459,162511.0,162511.0
2019-12-01,14504.298,129161.0,129161.0
2020-01-01,21058.25,184618.0,184618.0
2020-02-01,24318.432,213200.0,213200.0
2020-03-01,27438.65,240555.0,240555.0
2020-04-01,36678.736,321562.0,321562.0
2020-05-01,39730.073,348314.0,348314.0
2020-06-01,37958.129,332779.0,332779.0
2020-07-01,38035.923,333461.0,333461.0
2020-08-01,34968.755,306571.0,306571.0
2020-09-01,31595.132,276995.0,276995.0
2020-10-01,29785.655,261131.0,261131.0
2020-11-01,21271.813,186490.0,186490.0
2020-12-01,18882.452,165542.0,165542.0
2021-01-01,20046.639,177292.0,177292.0
2021-02-01,25451.314,225091.0,225091.0
2021-03-01,31559.264,279110.0,279110.0
2021-04-01,35420.374,313258.0,313258.0
2021-05-01,42055.482,371939.0,371939.0
2021-06-01,37778.108,334110.0,334110.0
2021-07-01,30636.12,270946.0,270946.0
2021-08-01,33958.013,300325.0,300325.0
2021-09-01,30231.457,267367.0,267367.0
2021-10-01,28807.462,254773.0,254773.0
2021-11-01,21269.854,188111.0,188111.0
2021-12-01,16075.913,142175.0,142175.0
2022-01-01,21187.869,72293.0,72293.0
2022-02-01,24460.736,83460.0,83460.0
2022-03-01,30721.113,104820.0,104820.0
2022-04-01,34519.412,117780.0,117780.0
2022-05-01,39985.51,136431.0,136431.0
2022-06-01,38193.349,130316.0,130316.0
2022-07-01,34229.34,116791.0,116791.0
2022-08-01,32812.308,111956.0,111956.0
2022-09-01,30222.252,103118.0,103118.0
2022-10-01,29547.695,100817.0,100817.0
2022-11-01,21797.021,74371.0,74371.0
2022-12-01,16675.395,56896.0,56896.0
2023-01-01,18815.0,64197.0,64197.0
2023-02-01,22732.0,77562.0,77562.0
2023-03-01,22305.0,76105.0,76105.0
2023-04-01,33271.0,113521.0,113521.0
2023-05-01,40316.0,137558.0,137558.0
2023-06-01,41439.0,141390.0,141390.0
2023-07-01,38320.0,130748.0,130748.0
2023-08-01,32127.0,109617.0,109617.0
2023-09-01,30149.0,102868.0,102868.0
2023-10-01,29022.0,99023.0,99023.0
2023-11-01,21397.0,73007.0,73007.0
2023-12-01,18653.0,63644.0,63644.0
2024-01-01,18518.0,63183.0,63183.0
2024-02-01,21532.0,73467.0,73467.0
2024-03-01,23767.0,81093.0,81093.0
2024-04-01,28442.0,97044.0,97044.0
2024-05-01,34686.0,118349.0,118349.0
2024-06-01,37610.0,128325.0,128325.0
2024-07-01,36837.0,125688.0,125688.0
2024-08-01,34787.0,118693.0,118693.0
2024-09-01,33284.0,113565.0,113565.0
2024-10-01,29548.0,100818.0,100818.0
2024-11-01,22253.0,75927.0,75927.0
2024-12-01,19891.0,67868.0,67868.0
