measured_on,Electricity used for energy storage Generation,Electricity used for energy storage Quantity Consumed For Electricity,Electricity used for energy storage Total Fuel Consumed,Solar Generation,Solar Quantity Consumed For Electricity,Solar Total Fuel Consumed
2023-01-01,,,,0.0,0.0,0.0
2023-02-01,,,,0.0,0.0,0.0
2023-03-01,,,,0.0,0.0,0.0
2023-04-01,,,,0.0,0.0,0.0
2023-05-01,,,,0.0,0.0,0.0
2023-06-01,,,,0.0,0.0,0.0
2023-07-01,,,,0.0,0.0,0.0
2023-08-01,,,,0.0,0.0,0.0
2023-09-01,,,,0.0,0.0,0.0
2023-10-01,,,,19.0,65.0,65.0
2023-11-01,,,,79.0,270.0,270.0
2023-12-01,,,,12.0,41.0,41.0
2024-01-01,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-01,0.0,0.0,0.0,46.0,157.0,157.0
2024-03-01,0.0,0.0,0.0,346.0,1181.0,1181.0
2024-04-01,0.0,0.0,0.0,335.0,1143.0,1143.0
2024-05-01,0.0,0.0,0.0,179.0,611.0,611.0
2024-06-01,0.0,0.0,0.0,121.0,413.0,413.0
2024-07-01,-11.0,0.0,0.0,91.0,310.0,310.0
2024-08-01,-10.0,0.0,0.0,468.0,1597.0,1597.0
2024-09-01,-6.0,0.0,0.0,262.0,894.0,894.0
2024-10-01,-6.0,0.0,0.0,214.0,730.0,730.0
2024-11-01,-5.0,0.0,0.0,138.0,471.0,471.0
2024-12-01,-8.0,0.0,0.0,95.0,324.0,324.0
