measured_on,"Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Generation","Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Quantity Consumed For Electricity","Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Total Fuel Consumed","Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Generation","Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Quantity Consumed For Electricity","Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Total Fuel Consumed"
2003-01-01,14.121,227.0,227.0,50.505,815.0,815.0
2003-02-01,13.219000000000001,212.0,212.0,47.281,763.0,763.0
2003-03-01,12.771,205.0,205.0,45.677,737.0,737.0
2003-04-01,12.228,196.0,196.0,43.736000000000004,706.0,706.0
2003-05-01,12.406,199.0,199.0,44.373000000000005,716.0,716.0
2003-06-01,12.946000000000002,208.0,208.0,46.304,747.0,747.0
2003-07-01,14.929,240.0,240.0,53.397000000000006,862.0,862.0
2003-08-01,15.136000000000001,243.0,243.0,54.138000000000005,874.0,874.0
2003-09-01,13.116000000000001,210.0,210.0,46.911,757.0,757.0
2003-10-01,13.6,218.0,218.0,48.642,785.0,785.0
2003-11-01,13.959000000000001,224.0,224.0,49.926,806.0,806.0
2003-12-01,14.569,234.0,234.0,52.11,841.0,841.0
2004-01-01,2.274,31.0,31.0,4.819,63.0,63.0
2004-02-01,0.659,9.0,9.0,3.1710000000000003,42.0,42.0
2004-03-01,0.524,7.0,7.0,2.789,37.0,37.0
2004-04-01,1.238,17.0,17.0,5.844,77.0,77.0
2004-05-01,2.355,32.0,32.0,3.335,44.0,44.0
2004-06-01,1.1680000000000001,16.0,16.0,4.109,54.0,54.0
2004-07-01,6.457000000000001,87.0,87.0,3.69,48.0,48.0
2004-08-01,0.776,10.0,10.0,1.16,15.0,15.0
2004-09-01,2.492,34.0,34.0,3.2560000000000002,43.0,43.0
2004-10-01,0.47300000000000003,6.0,6.0,5.748,75.0,75.0
2004-11-01,0.626,8.0,8.0,6.981000000000001,91.0,91.0
2004-12-01,2.9570000000000003,40.0,40.0,4.097,54.0,54.0
2005-01-01,33.846000000000004,417.49,417.49,42.488,526.71,526.71
2005-02-01,11.629000000000001,143.43,143.43,33.99,421.37,421.37
2005-03-01,12.889000000000001,158.98,158.98,47.168,584.73,584.73
2005-04-01,15.612,192.57,192.57,44.774,555.05,555.05
2005-05-01,14.5,178.85,178.85,42.815,530.76,530.76
2005-06-01,18.819000000000003,232.13,232.13,80.822,1001.93,1001.93
2005-07-01,19.155,236.28,236.28,106.399,1319.0,1319.0
2005-08-01,22.503,277.57,277.57,105.697,1310.29,1310.29
2005-09-01,14.731,181.7,181.7,63.993,793.3,793.3
2005-10-01,16.359,201.78,201.78,45.375,562.49,562.49
2005-11-01,13.151,162.21,162.21,39.767,492.98,492.98
2005-12-01,27.807000000000002,343.0,343.0,49.712,616.27,616.27
2006-01-01,26.56,272.0,272.0,56.059000000000005,577.0,577.0
2006-02-01,13.898000000000001,142.0,142.0,63.37,653.0,653.0
2006-03-01,11.675,120.0,120.0,83.506,860.0,860.0
2006-04-01,22.363,229.0,229.0,69.104,712.0,712.0
2006-05-01,20.904,214.0,214.0,91.028,937.0,937.0
2006-06-01,19.0,195.0,195.0,117.255,1207.0,1207.0
2006-07-01,27.522000000000002,282.0,282.0,209.823,2160.0,2160.0
2006-08-01,26.697000000000003,273.0,273.0,186.447,1920.0,1920.0
2006-09-01,12.265,126.0,126.0,109.67200000000001,1129.0,1129.0
2006-10-01,12.956000000000001,133.0,133.0,118.796,1223.0,1223.0
2006-11-01,15.256,156.0,156.0,79.866,822.0,822.0
2006-12-01,16.904,173.0,173.0,81.074,835.0,835.0
2007-01-01,15.473,215.0,215.0,46.344,645.0,645.0
2007-02-01,33.194,464.0,464.0,85.07900000000001,1184.0,1184.0
2007-03-01,5.406000000000001,75.0,75.0,48.68,678.0,678.0
2007-04-01,3.835,52.0,52.0,62.084,864.0,864.0
2007-05-01,4.73,64.0,64.0,31.802000000000003,443.0,443.0
