measured_on,Distillate Fuel Oil Generation,Distillate Fuel Oil Quantity Consumed For Electricity,Distillate Fuel Oil Total Fuel Consumed
2001-01-01,60.108000000000004,685.0,685.0
2001-02-01,51.494,587.0,587.0
2001-03-01,55.928000000000004,638.0,638.0
2001-04-01,49.033,559.0,559.0
2001-05-01,48.086000000000006,548.0,548.0
2001-06-01,48.603,554.0,554.0
2001-07-01,51.099000000000004,583.0,583.0
2001-08-01,50.796,579.0,579.0
2001-09-01,60.0,684.0,684.0
2001-10-01,57.61,657.0,657.0
2001-11-01,59.667,680.0,680.0
2001-12-01,67.578,770.0,770.0
