measured_on,"Electricity used for energy storage - Energy Storage, Battery - Other - Generation","Electricity used for energy storage - Energy Storage, Battery - Other - Quantity Consumed For Electricity","Electricity used for energy storage - Energy Storage, Battery - Other - Total Fuel Consumed",Solar - Photovoltaic - Solar - Generation,Solar - Photovoltaic - Solar - Quantity Consumed For Electricity,Solar - Photovoltaic - Solar - Total Fuel Consumed
2018-01-01,0.0,0.0,0.0,,,
2018-02-01,0.0,0.0,0.0,,,
2018-03-01,0.0,0.0,0.0,,,
2018-04-01,0.0,0.0,0.0,,,
2018-05-01,0.0,0.0,0.0,,,
2018-06-01,0.0,0.0,0.0,,,
2018-07-01,0.0,0.0,0.0,,,
2018-08-01,0.0,0.0,0.0,,,
2018-09-01,0.0,0.0,0.0,,,
2018-10-01,0.0,0.0,0.0,,,
2018-11-01,0.0,0.0,0.0,91.194,830.0,830.0
2018-12-01,0.0,0.0,0.0,103.806,945.0,945.0
2019-01-01,-1.187,0.0,0.0,158.381,1410.0,1410.0
2019-02-01,-0.963,0.0,0.0,244.947,2181.0,2181.0
2019-03-01,-1.062,0.0,0.0,347.917,3098.0,3098.0
2019-04-01,-1.047,0.0,0.0,364.074,3242.0,3242.0
2019-05-01,-1.128,0.0,0.0,375.189,3341.0,3341.0
2019-06-01,-1.174,0.0,0.0,423.451,3771.0,3771.0
2019-07-01,-1.195,0.0,0.0,510.348,4545.0,4545.0
2019-08-01,-1.261,0.0,0.0,473.242,4214.0,4214.0
2019-09-01,-0.99,0.0,0.0,342.091,3046.0,3046.0
2019-10-01,-0.542,0.0,0.0,286.474,2551.0,2551.0
2019-11-01,-1.19,0.0,0.0,170.488,1518.0,1518.0
2019-12-01,-1.261,0.0,0.0,151.398,1348.0,1348.0
2020-01-01,-2.957,0.0,0.0,122.55,1074.0,1074.0
2020-02-01,-2.671,0.0,0.0,181.992,1596.0,1596.0
2020-03-01,-2.854,0.0,0.0,267.648,2346.0,2346.0
2020-04-01,-2.934,0.0,0.0,328.507,2880.0,2880.0
2020-05-01,-3.151,0.0,0.0,387.258,3395.0,3395.0
2020-06-01,-2.926,0.0,0.0,476.12,4174.0,4174.0
2020-07-01,-3.14,0.0,0.0,457.416,4010.0,4010.0
2020-08-01,-3.33,0.0,0.0,430.015,3770.0,3770.0
2020-09-01,-3.045,0.0,0.0,336.53,2950.0,2950.0
2020-10-01,-3.231,0.0,0.0,265.859,2331.0,2331.0
2020-11-01,-3.18,0.0,0.0,180.699,1584.0,1584.0
2020-12-01,-3.581,0.0,0.0,131.406,1152.0,1152.0
2021-01-01,-3.824,0.0,0.0,109.95,972.0,972.0
2021-02-01,-3.19,0.0,0.0,188.869,1670.0,1670.0
2021-03-01,-3.727,0.0,0.0,389.893,3448.0,3448.0
2021-04-01,-3.52,0.0,0.0,357.275,3160.0,3160.0
2021-05-01,-3.974,0.0,0.0,412.371,3647.0,3647.0
2021-06-01,-3.595,0.0,0.0,401.254,3549.0,3549.0
2021-07-01,-3.523,0.0,0.0,352.082,3114.0,3114.0
2021-08-01,-3.714,0.0,0.0,338.339,2992.0,2992.0
2021-09-01,-3.463,0.0,0.0,398.933,3528.0,3528.0
2021-10-01,-3.016,0.0,0.0,225.763,1997.0,1997.0
2021-11-01,-3.685,0.0,0.0,162.236,1435.0,1435.0
2021-12-01,-3.769,0.0,0.0,117.035,1035.0,1035.0
2022-01-01,-3.65,0.0,0.0,163.886,559.0,559.0
2022-02-01,-3.548,0.0,0.0,222.574,759.0,759.0
2022-03-01,-3.807,0.0,0.0,305.124,1041.0,1041.0
2022-04-01,-3.532,0.0,0.0,311.644,1063.0,1063.0
2022-05-01,-3.759,0.0,0.0,418.407,1428.0,1428.0
2022-06-01,-4.001,0.0,0.0,522.617,1783.0,1783.0
2022-07-01,-4.015,0.0,0.0,452.244,1543.0,1543.0
2022-08-01,-4.157,0.0,0.0,423.764,1446.0,1446.0
2022-09-01,-4.083,0.0,0.0,354.534,1210.0,1210.0
2022-10-01,-3.661,0.0,0.0,321.203,1096.0,1096.0
2022-11-01,-4.093,0.0,0.0,198.053,676.0,676.0
2022-12-01,-3.694,0.0,0.0,111.95,382.0,382.0
2023-01-01,-3.0,0.0,0.0,152.0,519.0,519.0
2023-02-01,-3.0,0.0,0.0,256.0,873.0,873.0
2023-03-01,-2.0,0.0,0.0,287.0,979.0,979.0
2023-04-01,-4.0,0.0,0.0,373.0,1273.0,1273.0
2023-05-01,-2.0,0.0,0.0,399.0,1361.0,1361.0
2023-06-01,0.0,0.0,0.0,337.0,1150.0,1150.0
2023-07-01,0.0,0.0,0.0,326.0,1112.0,1112.0
2023-08-01,0.0,0.0,0.0,71.0,242.0,242.0
2023-09-01,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-01,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-01,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-01,-1.0,0.0,0.0,6.0,20.0,20.0
2024-01-01,-2.0,0.0,0.0,103.0,351.0,351.0
2024-02-01,-5.0,0.0,0.0,284.0,969.0,969.0
2024-03-01,-3.0,0.0,0.0,324.0,1105.0,1105.0
2024-04-01,-3.0,0.0,0.0,306.0,1044.0,1044.0
2024-05-01,0.0,0.0,0.0,416.0,1419.0,1419.0
2024-06-01,0.0,0.0,0.0,370.0,1262.0,1262.0
2024-07-01,-2.0,0.0,0.0,369.0,1259.0,1259.0
2024-08-01,-4.0,0.0,0.0,383.0,1307.0,1307.0
2024-09-01,-4.0,0.0,0.0,362.0,1235.0,1235.0
2024-10-01,-5.0,0.0,0.0,359.0,1225.0,1225.0
2024-11-01,-1.0,0.0,0.0,168.0,573.0,573.0
2024-12-01,0.0,0.0,0.0,141.0,481.0,481.0
