measured_on,Distillate Fuel Oil-Combustion (Gas) Turbine (including jet engine design) Generation,Distillate Fuel Oil-Combustion (Gas) Turbine (including jet engine design) Quantity Consumed For Electricity,Distillate Fuel Oil-Combustion (Gas) Turbine (including jet engine design) Total Fuel Consumed,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Generation,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Quantity Consumed For Electricity,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Total Fuel Consumed
2003-01-01,762.0,15701.0,15701.0,808.0,16756.0,16756.0
2003-02-01,7625.0,130320.0,130320.0,0.0,0.0,0.0
2003-03-01,7411.0,132753.0,132753.0,1647.0,28310.0,28310.0
2003-04-01,2705.0,71949.0,71949.0,16172.0,203914.0,203914.0
2003-05-01,,,,795.0,13183.0,13183.0
2003-06-01,795.0,10739.0,10739.0,8621.0,119096.0,119096.0
2003-07-01,1653.0,46058.0,46058.0,8557.0,112035.0,112035.0
2003-08-01,6062.0,117769.0,117769.0,51229.0,639953.0,639953.0
2003-09-01,,,,2413.0,32946.0,32946.0
2003-10-01,551.0,14193.0,14193.0,351.0,8605.0,8605.0
2003-11-01,,,,650.0,13581.0,13581.0
2003-12-01,,,,2030.0,30991.0,30991.0
2004-01-01,9508.0,212245.0,212245.0,11094.0,247118.0,247118.0
2004-02-01,4672.0,95822.0,95822.0,2728.0,56115.0,56115.0
2004-03-01,3347.0,72158.0,72158.0,1065.0,22933.0,22933.0
2004-04-01,832.0,29824.0,29824.0,158.0,5673.0,5673.0
2004-05-01,1343.0,53115.0,53115.0,17328.0,229288.0,229288.0
2004-06-01,1330.0,43274.0,43274.0,16630.0,218909.0,218909.0
2004-07-01,1524.0,24691.0,24691.0,4530.0,75126.0,75126.0
2004-08-01,1153.0,18838.0,18838.0,3282.0,52810.0,52810.0
2004-09-01,935.0,30644.0,30644.0,689.0,12480.0,12480.0
2004-10-01,151.0,9065.0,9065.0,0.0,0.0,0.0
2004-11-01,986.0,27925.0,27925.0,78.0,2208.0,2208.0
2004-12-01,1880.0,72540.0,72540.0,923.0,20353.0,20353.0
2005-01-01,7774.0,158478.85,158478.85,20193.0,410001.87,410001.87
2005-02-01,-251.0,7230.8,7230.8,0.0,0.0,0.0
2005-03-01,-290.0,5532.53,5532.53,0.0,0.0,0.0
2005-04-01,2880.0,39865.72,39865.72,20058.0,277629.0,277629.0
2005-05-01,-11.0,1561.37,1561.37,-220.0,0.0,0.0
2005-06-01,1608.0,58475.56,58475.56,23253.0,300547.3,300547.3
2005-07-01,2082.0,28799.31,28799.31,21052.0,296642.06,296642.06
2005-08-01,1643.0,22970.2,22970.2,21178.0,296339.58,296339.58
2005-09-01,0.0,0.0,0.0,320.0,7506.18,7506.18
2005-10-01,-66.0,0.0,0.0,-200.0,0.0,0.0
2005-11-01,-47.0,0.0,0.0,-260.0,0.0,0.0
2005-12-01,2884.0,81676.74,81676.74,1132.0,16010.4,16010.4
2006-01-01,-19.0,2060.0,2060.0,-300.0,0.0,0.0
2006-02-01,-67.0,0.0,0.0,-300.0,0.0,0.0
2006-03-01,-65.0,0.0,0.0,-280.0,0.0,0.0
2006-04-01,25.0,1469.0,1469.0,-175.0,0.0,0.0
2006-05-01,365.0,13327.0,13327.0,-165.0,0.0,0.0
2006-06-01,103.0,5685.0,5685.0,650.0,11011.0,11011.0
2006-07-01,1334.0,48227.0,48227.0,24842.0,333663.0,333663.0
2006-08-01,1542.0,43547.0,43547.0,13277.0,175823.0,175823.0
2006-09-01,-27.0,0.0,0.0,69.0,3023.0,3023.0
2006-10-01,-42.0,0.0,0.0,-170.0,0.0,0.0
2006-11-01,-50.0,0.0,0.0,-175.0,0.0,0.0
2006-12-01,-61.0,0.0,0.0,0.0,0.0,0.0
2007-01-01,-34.5,0.0,0.0,-34.5,0.0,0.0
2007-02-01,-198.0,3769.0,3769.0,0.0,0.0,0.0
2007-03-01,-134.0,0.0,0.0,-134.0,0.0,0.0
2007-04-01,2214.7670000000003,28495.0,28495.0,3171.233,40800.0,40800.0
2007-05-01,1156.857,15566.0,15566.0,3626.143,48792.0,48792.0
