measured_on,Solar Generation,Solar Quantity Consumed For Electricity,Solar Total Fuel Consumed
2012-01-01,20.82,198.0,198.0
2012-02-01,206.784,1968.0,1968.0
2012-03-01,506.995,4825.0,4825.0
2012-04-01,733.565,6981.0,6981.0
2012-05-01,1008.329,9595.0,9595.0
2012-06-01,1089.851,10371.0,10371.0
2012-07-01,942.408,8968.0,8968.0
2012-08-01,742.673,7067.0,7067.0
2012-09-01,695.38,6617.0,6617.0
2012-10-01,546.511,5201.0,5201.0
2012-11-01,279.476,2659.0,2659.0
2012-12-01,204.208,1943.0,1943.0
2013-01-01,46.224,441.0,441.0
2013-02-01,94.707,904.0,904.0
2013-03-01,161.287,1539.0,1539.0
2013-04-01,170.053,1622.0,1622.0
2013-05-01,191.38,1826.0,1826.0
2013-06-01,243.893,2327.0,2327.0
2013-07-01,230.107,2195.0,2195.0
2013-08-01,309.678,2955.0,2955.0
2013-09-01,301.029,2872.0,2872.0
2013-10-01,266.508,2543.0,2543.0
2013-11-01,265.294,2531.0,2531.0
2013-12-01,276.84,2641.0,2641.0
2014-01-01,94.33,897.0,897.0
2014-02-01,107.586,1023.0,1023.0
2014-03-01,189.414,1801.0,1801.0
2014-04-01,224.152,2132.0,2132.0
2014-05-01,257.507,2449.0,2449.0
2014-06-01,285.597,2716.0,2716.0
2014-07-01,264.288,2513.0,2513.0
2014-08-01,285.971,2720.0,2720.0
2014-09-01,279.02,2653.0,2653.0
2014-10-01,251.964,2396.0,2396.0
2014-11-01,209.385,1991.0,1991.0
2014-12-01,142.786,1358.0,1358.0
2015-01-01,95.411,889.0,889.0
2015-02-01,120.248,1121.0,1121.0
2015-03-01,176.217,1642.0,1642.0
2015-04-01,197.777,1843.0,1843.0
2015-05-01,198.797,1853.0,1853.0
2015-06-01,204.827,1909.0,1909.0
2015-07-01,211.985,1975.0,1975.0
2015-08-01,214.561,1999.0,1999.0
2015-09-01,177.072,1650.0,1650.0
2015-10-01,149.17,1390.0,1390.0
2015-11-01,138.187,1288.0,1288.0
2015-12-01,113.748,1060.0,1060.0
2016-01-01,107.879,996.0,996.0
2016-02-01,180.064,1662.0,1662.0
2016-03-01,198.755,1835.0,1835.0
2016-04-01,231.536,2138.0,2138.0
2016-05-01,287.81,2657.0,2657.0
2016-06-01,276.042,2548.0,2548.0
2016-07-01,322.249,2975.0,2975.0
2016-08-01,317.788,2934.0,2934.0
2016-09-01,280.382,2588.0,2588.0
2016-10-01,236.36,2182.0,2182.0
2016-11-01,203.044,1875.0,1875.0
2016-12-01,148.091,1367.0,1367.0
2017-01-01,111.842,1030.0,1030.0
2017-02-01,124.923,1151.0,1151.0
2017-03-01,232.949,2146.0,2146.0
2017-04-01,245.43,2261.0,2261.0
2017-05-01,308.586,2843.0,2843.0
2017-06-01,334.417,3081.0,3081.0
2017-07-01,304.825,2808.0,2808.0
2017-08-01,281.706,2595.0,2595.0
2017-09-01,263.053,2424.0,2424.0
2017-10-01,242.333,2233.0,2233.0
2017-11-01,148.915,1372.0,1372.0
2017-12-01,142.021,1308.0,1308.0
2018-01-01,103.963,946.0,946.0
2018-02-01,146.345,1332.0,1332.0
2018-03-01,167.336,1523.0,1523.0
2018-04-01,209.191,1904.0,1904.0
2018-05-01,252.155,2296.0,2296.0
2018-06-01,271.68,2473.0,2473.0
2018-07-01,234.832,2138.0,2138.0
2018-08-01,236.467,2153.0,2153.0
2018-09-01,223.849,2038.0,2038.0
2018-10-01,176.364,1606.0,1606.0
2018-11-01,121.31,1104.0,1104.0
2018-12-01,96.508,879.0,879.0
2019-01-01,114.185,1017.0,1017.0
2019-02-01,133.235,1186.0,1186.0
2019-03-01,202.386,1802.0,1802.0
2019-04-01,235.389,2096.0,2096.0
2019-05-01,245.078,2182.0,2182.0
2019-06-01,296.284,2638.0,2638.0
2019-07-01,292.396,2604.0,2604.0
2019-08-01,286.366,2550.0,2550.0
2019-09-01,234.187,2085.0,2085.0
2019-10-01,215.18,1916.0,1916.0
2019-11-01,137.615,1225.0,1225.0
2019-12-01,88.699,790.0,790.0
2020-01-01,123.835,1086.0,1086.0
2020-02-01,167.866,1472.0,1472.0
2020-03-01,164.267,1440.0,1440.0
2020-04-01,207.022,1815.0,1815.0
2020-05-01,270.941,2375.0,2375.0
2020-06-01,269.803,2365.0,2365.0
2020-07-01,304.747,2672.0,2672.0
2020-08-01,252.474,2213.0,2213.0
2020-09-01,198.242,1738.0,1738.0
2020-10-01,183.241,1606.0,1606.0
2020-11-01,144.865,1270.0,1270.0
2020-12-01,114.697,1006.0,1006.0
2021-01-01,83.179,736.0,736.0
2021-02-01,108.962,964.0,964.0
2021-03-01,140.689,1244.0,1244.0
2021-04-01,176.105,1557.0,1557.0
2021-05-01,191.951,1698.0,1698.0
2021-06-01,186.46,1649.0,1649.0
2021-07-01,178.593,1579.0,1579.0
2021-08-01,175.665,1554.0,1554.0
2021-09-01,151.468,1340.0,1340.0
2021-10-01,126.071,1115.0,1115.0
2021-11-01,100.314,887.0,887.0
2021-12-01,68.543,606.0,606.0
2022-01-01,0.0,0.0,0.0
2022-02-01,0.0,0.0,0.0
2022-03-01,0.0,0.0,0.0
2022-04-01,0.0,0.0,0.0
2022-05-01,0.0,0.0,0.0
2022-06-01,0.0,0.0,0.0
2022-07-01,0.0,0.0,0.0
2022-08-01,0.0,0.0,0.0
2022-09-01,0.0,0.0,0.0
2022-10-01,0.0,0.0,0.0
2022-11-01,0.0,0.0,0.0
2022-12-01,0.0,0.0,0.0
2023-01-01,0.0,0.0,0.0
2023-02-01,0.0,0.0,0.0
2023-03-01,12.0,41.0,41.0
2023-04-01,89.0,304.0,304.0
2023-05-01,113.0,386.0,386.0
2023-06-01,112.0,382.0,382.0
2023-07-01,96.0,328.0,328.0
2023-08-01,128.0,437.0,437.0
2023-09-01,103.0,351.0,351.0
2023-10-01,109.0,372.0,372.0
2023-11-01,80.0,273.0,273.0
2023-12-01,24.0,82.0,82.0
2024-01-01,0.0,0.0,0.0
2024-02-01,0.0,0.0,0.0
2024-03-01,0.0,0.0,0.0
2024-04-01,0.0,0.0,0.0
2024-05-01,0.0,0.0,0.0
2024-06-01,0.0,0.0,0.0
2024-07-01,0.0,0.0,0.0
2024-08-01,0.0,0.0,0.0
2024-09-01,0.0,0.0,0.0
2024-10-01,0.0,0.0,0.0
2024-11-01,0.0,0.0,0.0
2024-12-01,0.0,0.0,0.0
