measured_on,Solar-Photovoltaic Generation,Solar-Photovoltaic Quantity Consumed For Electricity,Solar-Photovoltaic Total Fuel Consumed
2019-01-01,168.128,1497.0,1497.0
2019-02-01,196.174,1747.0,1747.0
2019-03-01,297.991,2654.0,2654.0
2019-04-01,346.584,3086.0,3086.0
2019-05-01,360.85,3213.0,3213.0
2019-06-01,436.246,3885.0,3885.0
2019-07-01,430.52,3834.0,3834.0
2019-08-01,421.643,3755.0,3755.0
2019-09-01,344.815,3071.0,3071.0
2019-10-01,316.828,2821.0,2821.0
2019-11-01,202.622,1804.0,1804.0
2019-12-01,130.599,1163.0,1163.0
2020-01-01,192.61,1689.0,1689.0
2020-02-01,261.094,2289.0,2289.0
2020-03-01,255.496,2240.0,2240.0
2020-04-01,321.997,2823.0,2823.0
2020-05-01,421.413,3695.0,3695.0
2020-06-01,419.643,3679.0,3679.0
2020-07-01,473.994,4156.0,4156.0
2020-08-01,392.691,3443.0,3443.0
2020-09-01,308.34,2703.0,2703.0
2020-10-01,285.007,2499.0,2499.0
2020-11-01,225.319,1975.0,1975.0
2020-12-01,178.396,1564.0,1564.0
2021-01-01,226.377,2002.0,2002.0
2021-02-01,296.546,2623.0,2623.0
2021-03-01,382.893,3386.0,3386.0
2021-04-01,479.282,4239.0,4239.0
2021-05-01,522.408,4620.0,4620.0
2021-06-01,507.463,4488.0,4488.0
2021-07-01,486.053,4299.0,4299.0
2021-08-01,478.083,4228.0,4228.0
2021-09-01,412.231,3646.0,3646.0
2021-10-01,343.11,3034.0,3034.0
2021-11-01,273.01,2415.0,2415.0
2021-12-01,186.544,1650.0,1650.0
2022-01-01,195.563,667.0,667.0
2022-02-01,233.268,796.0,796.0
2022-03-01,309.264,1055.0,1055.0
2022-04-01,348.86,1190.0,1190.0
2022-05-01,408.874,1395.0,1395.0
2022-06-01,425.74,1453.0,1453.0
2022-07-01,410.62,1401.0,1401.0
2022-08-01,381.258,1301.0,1301.0
2022-09-01,321.75,1098.0,1098.0
2022-10-01,296.425,1011.0,1011.0
2022-11-01,219.749,750.0,750.0
2022-12-01,153.629,524.0,524.0
2023-01-01,147.0,502.0,502.0
2023-02-01,258.0,880.0,880.0
2023-03-01,119.0,406.0,406.0
2023-04-01,426.0,1454.0,1454.0
2023-05-01,402.0,1372.0,1372.0
2023-06-01,447.0,1525.0,1525.0
2023-07-01,488.0,1665.0,1665.0
2023-08-01,371.0,1266.0,1266.0
2023-09-01,320.0,1092.0,1092.0
2023-10-01,298.0,1017.0,1017.0
2023-11-01,202.0,689.0,689.0
2023-12-01,142.0,485.0,485.0
2024-01-01,0.0,0.0,0.0
2024-02-01,0.0,0.0,0.0
2024-03-01,0.0,0.0,0.0
2024-04-01,0.0,0.0,0.0
2024-05-01,0.0,0.0,0.0
2024-06-01,0.0,0.0,0.0
2024-07-01,0.0,0.0,0.0
2024-08-01,0.0,0.0,0.0
2024-09-01,0.0,0.0,0.0
2024-10-01,0.0,0.0,0.0
2024-11-01,0.0,0.0,0.0
2024-12-01,0.0,0.0,0.0
