measured_on,Solar Generation,Solar Quantity Consumed For Electricity,Solar Total Fuel Consumed
2017-12-01,95.0,875.0,875.0
2018-01-01,1555.864,14165.0,14165.0
2018-02-01,1363.738,12415.0,12415.0
2018-03-01,1970.021,17935.0,17935.0
2018-04-01,2418.995,22023.0,22023.0
2018-05-01,2402.878,21876.0,21876.0
2018-06-01,2585.004,23534.0,23534.0
2018-07-01,2440.763,22221.0,22221.0
2018-08-01,2492.242,22689.0,22689.0
2018-09-01,1650.025,15022.0,15022.0
2018-10-01,1776.536,16174.0,16174.0
2018-11-01,1288.337,11729.0,11729.0
2018-12-01,1064.597,9692.0,9692.0
2019-01-01,1424.09,12682.0,12682.0
2019-02-01,1372.507,12222.0,12222.0
2019-03-01,2274.112,20251.0,20251.0
2019-04-01,2336.962,20811.0,20811.0
2019-05-01,2654.953,23642.0,23642.0
2019-06-01,2572.935,22912.0,22912.0
2019-07-01,2860.363,25472.0,25472.0
2019-08-01,2547.19,22683.0,22683.0
2019-09-01,2322.847,20685.0,20685.0
2019-10-01,1841.85,16402.0,16402.0
2019-11-01,1586.193,14125.0,14125.0
2019-12-01,1406.998,12529.0,12529.0
2020-01-01,1075.073,9425.0,9425.0
2020-02-01,1104.854,9686.0,9686.0
2020-03-01,1413.217,12390.0,12390.0
2020-04-01,1919.518,16828.0,16828.0
2020-05-01,1921.044,16842.0,16842.0
2020-06-01,1868.937,16385.0,16385.0
2020-07-01,2090.548,18328.0,18328.0
2020-08-01,1678.623,14716.0,14716.0
2020-09-01,1421.656,12464.0,12464.0
2020-10-01,1441.311,12636.0,12636.0
2020-11-01,1205.459,10568.0,10568.0
2020-12-01,1018.76,8931.0,8931.0
2021-01-01,1376.625,12175.0,12175.0
2021-02-01,1344.779,11893.0,11893.0
2021-03-01,2206.09,19511.0,19511.0
2021-04-01,2964.38,26217.0,26217.0
2021-05-01,2987.363,26420.0,26420.0
2021-06-01,2751.971,24338.0,24338.0
2021-07-01,2973.523,26298.0,26298.0
2021-08-01,2710.137,23968.0,23968.0
2021-09-01,2535.153,22421.0,22421.0
2021-10-01,2081.512,18409.0,18409.0
2021-11-01,1957.463,17312.0,17312.0
2021-12-01,1430.004,12647.0,12647.0
2022-01-01,1427.044,4869.0,4869.0
2022-02-01,1592.354,5433.0,5433.0
2022-03-01,2076.303,7084.0,7084.0
2022-04-01,2695.149,9196.0,9196.0
2022-05-01,2554.678,8717.0,8717.0
2022-06-01,2699.829,9212.0,9212.0
2022-07-01,2403.664,8201.0,8201.0
2022-08-01,2338.198,7978.0,7978.0
2022-09-01,2189.096,7469.0,7469.0
2022-10-01,1835.452,6263.0,6263.0
2022-11-01,1433.362,4891.0,4891.0
2022-12-01,1122.871,3831.0,3831.0
2023-01-01,1101.0,3757.0,3757.0
2023-02-01,1542.0,5261.0,5261.0
2023-03-01,2145.0,7319.0,7319.0
2023-04-01,2415.0,8240.0,8240.0
2023-05-01,2404.0,8202.0,8202.0
2023-06-01,2430.0,8291.0,8291.0
2023-07-01,2599.0,8868.0,8868.0
2023-08-01,2327.0,7940.0,7940.0
2023-09-01,2154.0,7349.0,7349.0
2023-10-01,2358.0,8045.0,8045.0
2023-11-01,1770.0,6039.0,6039.0
2023-12-01,1235.0,4214.0,4214.0
2024-01-01,1420.0,4845.0,4845.0
2024-02-01,1837.0,6268.0,6268.0
2024-03-01,2174.0,7418.0,7418.0
2024-04-01,2389.0,8151.0,8151.0
2024-05-01,1713.0,5845.0,5845.0
2024-06-01,2128.0,7261.0,7261.0
2024-07-01,2492.0,8503.0,8503.0
2024-08-01,2358.0,8045.0,8045.0
2024-09-01,1377.0,4698.0,4698.0
2024-10-01,2400.0,8189.0,8189.0
2024-11-01,1523.0,5196.0,5196.0
2024-12-01,1362.0,4647.0,4647.0
