measured_on,Natural Gas Generation,Natural Gas Quantity Consumed For Electricity,Natural Gas Total Fuel Consumed
2015-06-01,67.265,674.0,674.0
2015-07-01,104.697,1049.0,1049.0
2015-08-01,92.914,931.0,931.0
2015-09-01,56.183,563.0,563.0
2015-10-01,27.958,280.0,280.0
2015-11-01,38.695,388.0,388.0
2015-12-01,50.348,504.0,504.0
2016-01-01,97.961,1387.0,1387.0
2016-02-01,108.913,1542.0,1542.0
2016-03-01,107.437,1520.0,1520.0
2016-04-01,208.565,2951.0,2951.0
2016-05-01,159.413,2256.0,2256.0
2016-06-01,273.04,3864.0,3864.0
2016-07-01,270.81,3832.0,3832.0
2016-08-01,248.351,3515.0,3515.0
2016-09-01,178.647,2528.0,2528.0
2016-10-01,115.673,1637.0,1637.0
2016-11-01,84.697,1198.0,1198.0
2016-12-01,147.493,2088.0,2088.0
2017-01-01,145.024,1510.0,1510.0
2017-02-01,137.471,1430.0,1430.0
2017-03-01,171.11,1780.0,1780.0
2017-04-01,100.072,1041.0,1041.0
2017-05-01,154.171,1605.0,1605.0
2017-06-01,249.51,2597.0,2597.0
2017-07-01,350.171,3644.0,3644.0
2017-08-01,219.725,2287.0,2287.0
2017-09-01,219.305,2282.0,2282.0
2017-10-01,130.134,1354.0,1354.0
2017-11-01,119.478,1244.0,1244.0
2017-12-01,217.829,2266.0,2266.0
2018-01-01,1145.181,13894.0,13894.0
2018-02-01,890.454,10802.0,10802.0
2018-03-01,993.037,12047.0,12047.0
2018-04-01,422.834,5130.0,5130.0
2018-05-01,1390.958,16875.0,16875.0
2018-06-01,1415.544,17172.0,17172.0
2018-07-01,1522.154,18466.0,18466.0
2018-08-01,1323.511,16056.0,16056.0
2018-09-01,1060.674,12868.0,12868.0
2018-10-01,1158.565,14055.0,14055.0
2018-11-01,991.808,12032.0,12032.0
2018-12-01,687.28,8337.0,8337.0
2019-01-01,282.455,3517.0,3517.0
2019-02-01,268.328,3341.0,3341.0
2019-03-01,398.426,4961.0,4961.0
2019-04-01,299.433,3728.0,3728.0
2019-05-01,470.888,5863.0,5863.0
2019-06-01,476.059,5927.0,5927.0
2019-07-01,549.545,6842.0,6842.0
2019-08-01,570.316,7100.0,7100.0
2019-09-01,527.153,6563.0,6563.0
2019-10-01,366.76,4566.0,4566.0
2019-11-01,166.556,2074.0,2074.0
2019-12-01,301.081,3748.0,3748.0
2020-01-01,223.283,2267.0,2267.0
2020-02-01,176.481,1792.0,1792.0
2020-03-01,168.955,1716.0,1716.0
2020-04-01,132.986,1351.0,1351.0
2020-05-01,107.015,1087.0,1087.0
2020-06-01,215.17,2185.0,2185.0
2020-07-01,319.63,3246.0,3246.0
2020-08-01,252.556,2565.0,2565.0
2020-09-01,192.795,1958.0,1958.0
2020-10-01,102.206,1038.0,1038.0
2020-11-01,112.096,1139.0,1139.0
2020-12-01,168.827,1715.0,1715.0
2021-01-01,1120.805,10239.0,10239.0
2021-02-01,1150.326,10510.0,10510.0
2021-03-01,237.288,2168.0,2168.0
2021-04-01,569.275,5201.0,5201.0
2021-05-01,497.562,4545.0,4545.0
2021-06-01,1619.978,14801.0,14801.0
2021-07-01,1650.915,15083.0,15083.0
2021-08-01,1590.332,14529.0,14529.0
2021-09-01,967.497,8839.0,8839.0
2021-10-01,798.364,7294.0,7294.0
2021-11-01,773.754,7069.0,7069.0
2021-12-01,761.904,6961.0,6961.0
2022-01-01,1631.625,19297.0,19297.0
2022-02-01,1081.285,12789.0,12789.0
2022-03-01,665.848,7875.0,7875.0
2022-04-01,842.062,9959.0,9959.0
2022-05-01,1296.342,15333.0,15333.0
2022-06-01,1993.015,23573.0,23573.0
2022-07-01,2887.288,34151.0,34151.0
2022-08-01,2505.088,29630.0,29630.0
2022-09-01,1822.506,21557.0,21557.0
2022-10-01,1401.622,16578.0,16578.0
2022-11-01,1159.855,13719.0,13719.0
2022-12-01,1689.204,19980.0,19980.0
2023-01-01,490.475,6844.0,6844.0
2023-02-01,370.09,5165.0,5165.0
2023-03-01,409.188,5711.0,5711.0
2023-04-01,451.57,6303.0,6303.0
2023-05-01,647.218,9032.0,9032.0
2023-06-01,927.832,12950.0,12950.0
2023-07-01,1118.805,15615.0,15615.0
2023-08-01,1131.64,15794.0,15794.0
2023-09-01,826.83,11539.0,11539.0
2023-10-01,616.585,8605.0,8605.0
2023-11-01,467.392,6523.0,6523.0
2023-12-01,667.375,9315.0,9315.0
2024-01-01,987.12,11981.0,11981.0
2024-02-01,564.07,6847.0,6847.0
2024-03-01,390.47,4740.0,4740.0
2024-04-01,423.48,5141.0,5141.0
2024-05-01,555.183,6739.0,6739.0
2024-06-01,858.578,10421.0,10421.0
2024-07-01,1174.811,14261.0,14261.0
2024-08-01,1174.604,14258.0,14258.0
2024-09-01,763.203,9264.0,9264.0
2024-10-01,482.392,5856.0,5856.0
2024-11-01,447.996,5438.0,5438.0
2024-12-01,542.093,6580.0,6580.0
