measured_on,Solar Generation,Solar Quantity Consumed For Electricity,Solar Total Fuel Consumed
2024-01-01,70.0,239.0,239.0
2024-02-01,95.0,324.0,324.0
2024-03-01,129.0,440.0,440.0
2024-04-01,135.0,461.0,461.0
2024-05-01,173.0,590.0,590.0
2024-06-01,174.0,594.0,594.0
2024-07-01,183.0,624.0,624.0
2024-08-01,189.0,645.0,645.0
2024-09-01,166.0,566.0,566.0
2024-10-01,144.0,491.0,491.0
2024-11-01,107.0,365.0,365.0
2024-12-01,85.0,290.0,290.0
