measured_on,Solar-Photovoltaic Generation,Solar-Photovoltaic Quantity Consumed For Electricity,Solar-Photovoltaic Total Fuel Consumed
2016-01-01,471.049,4349.0,4349.0
2016-02-01,484.796,4476.0,4476.0
2016-03-01,955.987,8826.0,8826.0
2016-04-01,803.687,7420.0,7420.0
2016-05-01,705.426,6512.0,6512.0
2016-06-01,834.019,7700.0,7700.0
2016-07-01,864.446,7981.0,7981.0
2016-08-01,1137.295,10500.0,10500.0
2016-09-01,816.061,7534.0,7534.0
2016-10-01,627.94,5797.0,5797.0
2016-11-01,447.531,4132.0,4132.0
2016-12-01,723.763,6682.0,6682.0
2017-01-01,539.18,4967.0,4967.0
2017-02-01,658.221,6064.0,6064.0
2017-03-01,810.337,7466.0,7466.0
2017-04-01,882.643,8132.0,8132.0
2017-05-01,964.912,8890.0,8890.0
2017-06-01,825.287,7603.0,7603.0
2017-07-01,920.986,8485.0,8485.0
2017-08-01,831.463,7660.0,7660.0
2017-09-01,798.465,7356.0,7356.0
2017-10-01,695.285,6406.0,6406.0
2017-11-01,614.126,5658.0,5658.0
2017-12-01,502.095,4626.0,4626.0
2018-01-01,543.325,4946.0,4946.0
2018-02-01,476.233,4336.0,4336.0
2018-03-01,687.953,6263.0,6263.0
2018-04-01,844.74,7691.0,7691.0
2018-05-01,839.112,7639.0,7639.0
2018-06-01,902.712,8218.0,8218.0
2018-07-01,852.342,7760.0,7760.0
2018-08-01,870.319,7923.0,7923.0
2018-09-01,576.207,5246.0,5246.0
2018-10-01,620.386,5648.0,5648.0
2018-11-01,449.902,4096.0,4096.0
2018-12-01,371.769,3385.0,3385.0
2019-01-01,476.601,4244.0,4244.0
2019-02-01,459.336,4090.0,4090.0
2019-03-01,761.075,6777.0,6777.0
2019-04-01,782.109,6965.0,6965.0
2019-05-01,888.531,7912.0,7912.0
2019-06-01,861.082,7668.0,7668.0
2019-07-01,957.275,8525.0,8525.0
2019-08-01,852.466,7591.0,7591.0
2019-09-01,777.385,6923.0,6923.0
2019-10-01,616.411,5489.0,5489.0
2019-11-01,530.85,4727.0,4727.0
2019-12-01,470.879,4193.0,4193.0
2020-01-01,450.065,3946.0,3946.0
2020-02-01,462.531,4055.0,4055.0
2020-03-01,591.622,5187.0,5187.0
2020-04-01,803.578,7045.0,7045.0
2020-05-01,804.217,7051.0,7051.0
2020-06-01,782.403,6859.0,6859.0
2020-07-01,875.177,7673.0,7673.0
2020-08-01,702.731,6161.0,6161.0
2020-09-01,595.155,5218.0,5218.0
2020-10-01,603.384,5290.0,5290.0
2020-11-01,504.648,4424.0,4424.0
2020-12-01,426.489,3739.0,3739.0
2021-01-01,411.39,3638.0,3638.0
2021-02-01,401.873,3554.0,3554.0
2021-03-01,659.267,5831.0,5831.0
2021-04-01,885.874,7835.0,7835.0
2021-05-01,892.743,7895.0,7895.0
2021-06-01,822.398,7273.0,7273.0
2021-07-01,888.607,7859.0,7859.0
2021-08-01,809.896,7163.0,7163.0
2021-09-01,757.604,6700.0,6700.0
2021-10-01,622.038,5501.0,5501.0
2021-11-01,584.968,5173.0,5173.0
2021-12-01,427.342,3779.0,3779.0
2022-01-01,457.723,1562.0,1562.0
2022-02-01,510.745,1743.0,1743.0
2022-03-01,665.971,2272.0,2272.0
2022-04-01,864.465,2950.0,2950.0
2022-05-01,819.409,2796.0,2796.0
2022-06-01,865.966,2955.0,2955.0
2022-07-01,770.972,2631.0,2631.0
2022-08-01,749.974,2559.0,2559.0
2022-09-01,702.149,2396.0,2396.0
2022-10-01,588.718,2009.0,2009.0
2022-11-01,459.749,1569.0,1569.0
2022-12-01,360.159,1229.0,1229.0
2023-01-01,334.0,1140.0,1140.0
2023-02-01,398.0,1358.0,1358.0
2023-03-01,562.0,1918.0,1918.0
2023-04-01,562.0,1918.0,1918.0
2023-05-01,615.0,2098.0,2098.0
2023-06-01,615.0,2098.0,2098.0
2023-07-01,603.0,2057.0,2057.0
2023-08-01,591.0,2016.0,2016.0
2023-09-01,509.0,1737.0,1737.0
2023-10-01,463.0,1580.0,1580.0
2023-11-01,316.0,1078.0,1078.0
2023-12-01,287.0,979.0,979.0
2024-01-01,87.0,297.0,297.0
2024-02-01,371.0,1266.0,1266.0
2024-03-01,366.0,1249.0,1249.0
2024-04-01,474.0,1617.0,1617.0
2024-05-01,571.0,1948.0,1948.0
2024-06-01,579.0,1976.0,1976.0
2024-07-01,479.0,1634.0,1634.0
2024-08-01,206.0,703.0,703.0
2024-09-01,119.0,406.0,406.0
2024-10-01,429.0,1464.0,1464.0
2024-11-01,372.0,1269.0,1269.0
2024-12-01,318.0,1085.0,1085.0
