measured_on,Solar - Photovoltaic - Solar - Generation,Solar - Photovoltaic - Solar - Quantity Consumed For Electricity,Solar - Photovoltaic - Solar - Total Fuel Consumed
2011-01-01,1.006,10.0,10.0
2011-02-01,76.151,740.0,740.0
2011-03-01,108.942,1058.0,1058.0
2011-04-01,180.782,1756.0,1756.0
2011-05-01,221.883,2156.0,2156.0
2011-06-01,285.13,2770.0,2770.0
2011-07-01,245.246,2383.0,2383.0
2011-08-01,252.657,2455.0,2455.0
2011-09-01,174.38,1694.0,1694.0
2011-10-01,139.385,1354.0,1354.0
2011-11-01,49.496,481.0,481.0
2011-12-01,46.942,456.0,456.0
2012-01-01,5.38,51.0,51.0
2012-02-01,53.437,509.0,509.0
2012-03-01,131.018,1247.0,1247.0
2012-04-01,189.568,1804.0,1804.0
2012-05-01,260.573,2480.0,2480.0
2012-06-01,281.64,2680.0,2680.0
2012-07-01,243.538,2318.0,2318.0
2012-08-01,191.922,1826.0,1826.0
2012-09-01,179.701,1710.0,1710.0
2012-10-01,141.23,1344.0,1344.0
2012-11-01,72.222,687.0,687.0
2012-12-01,52.771,502.0,502.0
2013-01-01,34.365,328.0,328.0
2013-02-01,70.41,672.0,672.0
2013-03-01,119.909,1144.0,1144.0
2013-04-01,126.426,1206.0,1206.0
2013-05-01,142.281,1358.0,1358.0
2013-06-01,181.322,1730.0,1730.0
2013-07-01,171.073,1632.0,1632.0
2013-08-01,230.23,2197.0,2197.0
2013-09-01,223.8,2135.0,2135.0
2013-10-01,198.135,1890.0,1890.0
2013-11-01,197.232,1882.0,1882.0
2013-12-01,205.817,1964.0,1964.0
2014-01-01,92.877,883.0,883.0
2014-02-01,105.925,1007.0,1007.0
2014-03-01,186.491,1774.0,1774.0
2014-04-01,220.693,2099.0,2099.0
2014-05-01,253.533,2411.0,2411.0
2014-06-01,281.189,2674.0,2674.0
2014-07-01,260.21,2475.0,2475.0
2014-08-01,281.557,2678.0,2678.0
2014-09-01,274.714,2613.0,2613.0
2014-10-01,248.075,2359.0,2359.0
2014-11-01,206.154,1961.0,1961.0
2014-12-01,140.582,1337.0,1337.0
2015-01-01,135.428,1262.0,1262.0
2015-02-01,170.682,1591.0,1591.0
2015-03-01,250.126,2331.0,2331.0
2015-04-01,280.729,2616.0,2616.0
2015-05-01,282.176,2630.0,2630.0
2015-06-01,290.735,2709.0,2709.0
2015-07-01,300.896,2804.0,2804.0
2015-08-01,304.552,2838.0,2838.0
2015-09-01,251.34,2342.0,2342.0
2015-10-01,211.734,1973.0,1973.0
2015-11-01,196.145,1828.0,1828.0
2015-12-01,161.457,1505.0,1505.0
2016-01-01,91.987,849.0,849.0
2016-02-01,153.539,1417.0,1417.0
2016-03-01,169.476,1565.0,1565.0
2016-04-01,197.428,1823.0,1823.0
2016-05-01,245.412,2266.0,2266.0
2016-06-01,235.378,2173.0,2173.0
2016-07-01,274.778,2537.0,2537.0
2016-08-01,270.974,2502.0,2502.0
2016-09-01,239.078,2207.0,2207.0
2016-10-01,201.542,1861.0,1861.0
2016-11-01,173.133,1598.0,1598.0
2016-12-01,126.275,1166.0,1166.0
2017-01-01,126.49,1165.0,1165.0
2017-02-01,141.285,1302.0,1302.0
2017-03-01,263.459,2427.0,2427.0
2017-04-01,277.575,2557.0,2557.0
2017-05-01,349.003,3215.0,3215.0
2017-06-01,378.217,3485.0,3485.0
2017-07-01,344.749,3176.0,3176.0
2017-08-01,318.602,2935.0,2935.0
2017-09-01,297.506,2741.0,2741.0
2017-10-01,274.073,2525.0,2525.0
2017-11-01,168.419,1552.0,1552.0
2017-12-01,160.622,1480.0,1480.0
2018-01-01,162.073,1476.0,1476.0
2018-02-01,228.141,2077.0,2077.0
2018-03-01,260.865,2375.0,2375.0
2018-04-01,326.114,2969.0,2969.0
2018-05-01,393.091,3579.0,3579.0
