measured_on,Solar - Photovoltaic - Solar - Generation,Solar - Photovoltaic - Solar - Quantity Consumed For Electricity,Solar - Photovoltaic - Solar - Total Fuel Consumed
2021-12-01,0.0,0.0,0.0
2022-01-01,199.054,679.0,679.0
2022-02-01,222.111,758.0,758.0
2022-03-01,289.616,988.0,988.0
2022-04-01,375.936,1283.0,1283.0
2022-05-01,356.342,1216.0,1216.0
2022-06-01,376.589,1285.0,1285.0
2022-07-01,335.278,1144.0,1144.0
2022-08-01,326.146,1113.0,1113.0
2022-09-01,305.349,1042.0,1042.0
2022-10-01,256.02,874.0,874.0
2022-11-01,199.934,682.0,682.0
2022-12-01,156.625,534.0,534.0
2023-01-01,218.0,744.0,744.0
2023-02-01,343.0,1170.0,1170.0
2023-03-01,347.0,1184.0,1184.0
2023-04-01,305.0,1041.0,1041.0
2023-05-01,306.0,1044.0,1044.0
2023-06-01,382.0,1303.0,1303.0
2023-07-01,397.0,1355.0,1355.0
2023-08-01,146.0,498.0,498.0
2023-09-01,342.0,1167.0,1167.0
2023-10-01,322.0,1099.0,1099.0
2023-11-01,219.0,747.0,747.0
2023-12-01,182.0,621.0,621.0
2024-01-01,212.0,723.0,723.0
2024-02-01,262.0,894.0,894.0
2024-03-01,315.0,1075.0,1075.0
2024-04-01,384.0,1310.0,1310.0
2024-05-01,392.0,1338.0,1338.0
2024-06-01,368.0,1256.0,1256.0
2024-07-01,280.0,955.0,955.0
2024-08-01,266.0,908.0,908.0
2024-09-01,227.0,775.0,775.0
2024-10-01,253.0,863.0,863.0
2024-11-01,206.0,703.0,703.0
2024-12-01,194.0,662.0,662.0
