measured_on,Solar-Photovoltaic Generation,Solar-Photovoltaic Quantity Consumed For Electricity,Solar-Photovoltaic Total Fuel Consumed
2012-01-01,0.0,0.0,0.0
2012-02-01,0.0,0.0,0.0
2012-03-01,0.0,0.0,0.0
2012-04-01,0.0,0.0,0.0
2012-05-01,0.0,0.0,0.0
2012-06-01,0.0,0.0,0.0
2012-07-01,0.0,0.0,0.0
2012-08-01,0.0,0.0,0.0
2012-09-01,0.0,0.0,0.0
2012-10-01,0.0,0.0,0.0
2012-11-01,0.0,0.0,0.0
2012-12-01,0.0,0.0,0.0
2015-02-01,420.358,3917.0,3917.0
2015-03-01,616.012,5741.0,5741.0
2015-04-01,691.383,6443.0,6443.0
2015-05-01,694.946,6476.0,6476.0
2015-06-01,716.027,6673.0,6673.0
2015-07-01,741.05,6906.0,6906.0
2015-08-01,750.055,6990.0,6990.0
2015-09-01,619.003,5768.0,5768.0
2015-10-01,521.462,4860.0,4860.0
2015-11-01,483.067,4502.0,4502.0
2015-12-01,397.637,3706.0,3706.0
2016-01-01,238.882,2205.0,2205.0
2016-02-01,398.723,3681.0,3681.0
2016-03-01,440.109,4063.0,4063.0
2016-04-01,512.699,4733.0,4733.0
2016-05-01,637.308,5884.0,5884.0
2016-06-01,611.251,5643.0,5643.0
2016-07-01,713.568,6588.0,6588.0
2016-08-01,703.689,6496.0,6496.0
2016-09-01,620.86,5732.0,5732.0
2016-10-01,523.381,4832.0,4832.0
2016-11-01,449.608,4151.0,4151.0
2016-12-01,327.922,3027.0,3027.0
2017-01-01,240.617,2217.0,2217.0
2017-02-01,268.76,2476.0,2476.0
2017-03-01,501.167,4617.0,4617.0
2017-04-01,528.019,4865.0,4865.0
2017-05-01,663.894,6116.0,6116.0
2017-06-01,719.467,6628.0,6628.0
2017-07-01,655.802,6042.0,6042.0
2017-08-01,606.063,5584.0,5584.0
2017-09-01,565.934,5214.0,5214.0
2017-10-01,521.357,4803.0,4803.0
2017-11-01,320.376,2952.0,2952.0
2017-12-01,305.544,2815.0,2815.0
2018-01-01,224.544,2044.0,2044.0
2018-02-01,316.078,2878.0,2878.0
2018-03-01,361.416,3290.0,3290.0
2018-04-01,451.815,4113.0,4113.0
2018-05-01,544.609,4958.0,4958.0
2018-06-01,586.78,5342.0,5342.0
2018-07-01,507.195,4618.0,4618.0
2018-08-01,510.726,4650.0,4650.0
2018-09-01,483.474,4402.0,4402.0
2018-10-01,380.914,3468.0,3468.0
2018-11-01,262.009,2385.0,2385.0
2018-12-01,208.44,1898.0,1898.0
2019-01-01,160.807,1432.0,1432.0
2019-02-01,187.636,1671.0,1671.0
2019-03-01,285.021,2538.0,2538.0
2019-04-01,331.499,2952.0,2952.0
2019-05-01,345.144,3074.0,3074.0
2019-06-01,417.258,3716.0,3716.0
2019-07-01,411.782,3667.0,3667.0
2019-08-01,403.291,3591.0,3591.0
2019-09-01,329.807,2937.0,2937.0
2019-10-01,303.038,2699.0,2699.0
2019-11-01,193.803,1726.0,1726.0
2019-12-01,124.914,1112.0,1112.0
2020-01-01,190.911,1674.0,1674.0
2020-02-01,258.787,2269.0,2269.0
2020-03-01,253.239,2220.0,2220.0
2020-04-01,319.152,2798.0,2798.0
2020-05-01,417.691,3662.0,3662.0
2020-06-01,415.937,3647.0,3647.0
2020-07-01,469.807,4119.0,4119.0
2020-08-01,389.222,3412.0,3412.0
2020-09-01,305.616,2679.0,2679.0
2020-10-01,282.489,2477.0,2477.0
2020-11-01,223.329,1958.0,1958.0
2020-12-01,176.82,1550.0,1550.0
2021-01-01,178.776,1581.0,1581.0
2021-02-01,234.19,2071.0,2071.0
2021-03-01,302.38,2674.0,2674.0
2021-04-01,378.501,3347.0,3347.0
2021-05-01,412.559,3649.0,3649.0
2021-06-01,400.757,3544.0,3544.0
2021-07-01,383.849,3395.0,3395.0
2021-08-01,377.554,3339.0,3339.0
2021-09-01,325.55,2879.0,2879.0
2021-10-01,270.963,2396.0,2396.0
2021-11-01,215.603,1907.0,1907.0
2021-12-01,147.318,1303.0,1303.0
2022-01-01,147.32,503.0,503.0
2022-02-01,175.722,600.0,600.0
2022-03-01,232.97,795.0,795.0
2022-04-01,262.798,897.0,897.0
2022-05-01,308.007,1051.0,1051.0
2022-06-01,320.713,1094.0,1094.0
2022-07-01,309.323,1055.0,1055.0
2022-08-01,287.204,980.0,980.0
2022-09-01,242.376,827.0,827.0
2022-10-01,223.299,762.0,762.0
2022-11-01,165.538,565.0,565.0
2022-12-01,115.73,395.0,395.0
2023-01-01,-6.0,0.0,0.0
2023-02-01,-6.0,0.0,0.0
2023-03-01,-6.0,0.0,0.0
2023-04-01,-1.0,0.0,0.0
2023-05-01,0.0,0.0,0.0
2023-06-01,0.0,0.0,0.0
2023-07-01,0.0,0.0,0.0
2023-08-01,0.0,0.0,0.0
2023-09-01,0.0,0.0,0.0
2023-10-01,0.0,0.0,0.0
2023-11-01,0.0,0.0,0.0
2023-12-01,0.0,0.0,0.0
