measured_on,"Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Generation","Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Quantity Consumed For Electricity","Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Total Fuel Consumed","Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Generation","Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Quantity Consumed For Electricity","Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Total Fuel Consumed"
2003-01-01,622.729,4769.0,7096.0,1929.135,14479.0,21543.0
2003-02-01,562.389,4307.0,6409.0,1742.21,13076.0,19455.0
2003-03-01,577.004,4419.0,6575.0,1787.485,13416.0,19961.0
2003-04-01,520.7860000000001,3989.0,5935.0,1613.3310000000001,12108.0,18016.0
2003-05-01,526.871,4035.0,6004.0,1632.182,12250.0,18227.0
2003-06-01,584.3960000000001,4476.0,6659.0,1810.384,13587.0,20217.0
2003-07-01,679.3820000000001,5203.0,7742.0,2104.641,15796.0,23502.0
2003-08-01,689.698,5282.0,7859.0,2136.598,16036.0,23859.0
2003-09-01,581.443,4453.0,6626.0,1801.239,13519.0,20114.0
2003-10-01,557.177,4267.0,6349.0,1726.064,12955.0,19275.0
2003-11-01,547.265,4191.0,6236.0,1695.3590000000002,12724.0,18932.0
2003-12-01,617.64,4730.0,7038.0,1913.372,14360.0,21367.0
2004-01-01,655.16093,3983.93,7200.38,536.32707,3261.32,5894.37
2004-02-01,426.9377,2596.14,4693.15,1232.7323000000001,7496.05,13550.92
2004-03-01,435.03721,2645.39,4782.26,1401.42879,8521.86,15405.56
2004-04-01,583.46684,3547.97,6413.63,1400.03716,8513.4,15389.6
2004-05-01,552.34405,3358.72,6071.7,1608.28395,9779.72,17679.23
2004-06-01,478.25050000000005,2908.17,5257.38,1754.9855,10671.79,19292.46
2004-07-01,600.51651,3651.64,6601.41,2133.87849,12975.77,23457.5
2004-08-01,643.04062,3910.23,7068.99,2627.99038,15980.39,28889.68
2004-09-01,531.4167199999999,3231.46,5841.96,2359.32228,14346.66,25936.46
2004-10-01,440.40152,2678.01,4841.44,2071.20448,12594.66,22769.26
2004-11-01,485.87153,2954.51,5341.24,2032.96747,12362.15,22348.62
2004-12-01,375.69851,2284.56,4130.23,2190.29749,13318.85,24078.98
2005-01-01,790.17922,4804.96,8880.09,1188.53578,7227.3,13356.84
2005-02-01,181.88567,1106.02,2044.05,1053.66633,6407.18,11841.19
2005-03-01,156.07948,949.09,1754.03,1257.36652,7645.84,14130.39
2005-04-01,156.1673,949.63,1755.02,1289.1107,7838.87,14487.12
2005-05-01,157.45341,957.45,1769.47,1045.77859,6359.21,11752.52
2005-06-01,190.73621,1159.84,2143.51,1779.17479,10818.87,19994.51
2005-07-01,361.22920999999997,2196.58,4059.52,2292.71879,13941.65,25765.73
2005-08-01,319.94319,1945.52,3595.54,2451.26081,14905.72,27547.43
2005-09-01,178.02339,1082.53,2000.64,1621.53161,9860.27,18222.87
2005-10-01,249.59224,1517.73,2804.93,1121.37376,6818.89,12602.06
2005-11-01,168.0669,1021.99,1888.75,1006.5581000000001,6120.71,11311.78
2005-12-01,460.36802,2799.42,5173.64,1087.52198,6613.04,12221.63
2006-01-01,284.86926,1732.24,3237.0,1385.88074,8427.31,15747.89
2006-02-01,357.09164,2171.42,4057.66,1381.84336,8402.77,15701.98
2006-03-01,650.1928,3953.72,7388.2,1507.5132,9166.94,17130.02
2006-04-01,308.29084,1874.67,3503.14,1267.46216,7707.23,14402.3
2006-05-01,212.92683,1294.77,2419.51,1229.52717,7476.55,13971.24
2006-06-01,204.99776,1246.56,2329.41,1572.80424,9563.97,17871.9
2006-07-01,254.12017,1545.26,2887.59,2355.37183,14322.64,26764.3
2006-08-01,270.40794,1644.31,3072.67,2217.52106,13484.39,25197.86
