measured_on,Natural Gas-Fuel Cell Generation,Natural Gas-Fuel Cell Quantity Consumed For Electricity,Natural Gas-Fuel Cell Total Fuel Consumed
2016-10-01,2619.865,27037.0,27037.0
2016-11-01,2672.682,27582.0,27582.0
2016-12-01,2566.453,26486.0,26486.0
2017-01-01,4137.754,35112.0,35112.0
2017-02-01,3310.222,28089.0,28089.0
2017-03-01,3131.915,26577.0,26577.0
2017-04-01,2845.738,24148.0,24148.0
2017-05-01,2571.759,21823.0,21823.0
2017-06-01,3014.348,25578.0,25578.0
2017-07-01,4111.259,34886.0,34886.0
2017-08-01,4099.768,34790.0,34790.0
2017-09-01,3032.602,25734.0,25734.0
2017-10-01,3601.223,30558.0,30558.0
2017-11-01,4038.074,34266.0,34266.0
2017-12-01,4078.338,34607.0,34607.0
2018-01-01,2973.034,26348.0,26348.0
2018-02-01,2915.357,25835.0,25835.0
2018-03-01,3448.947,30564.0,30564.0
2018-04-01,2915.579,25837.0,25837.0
2018-05-01,2734.478,24232.0,24232.0
2018-06-01,3714.939,32922.0,32922.0
2018-07-01,4473.454,39643.0,39643.0
2018-08-01,4677.142,41448.0,41448.0
2018-09-01,3878.274,34369.0,34369.0
2018-10-01,3870.8,34303.0,34303.0
2018-11-01,4096.746,36304.0,36304.0
2018-12-01,4276.25,37895.0,37895.0
2019-01-01,3300.797,30395.0,30395.0
2019-02-01,2949.598,27161.0,27161.0
2019-03-01,2975.209,27396.0,27396.0
2019-04-01,3250.986,29936.0,29936.0
2019-05-01,3098.765,28534.0,28534.0
2019-06-01,3388.887,31205.0,31205.0
2019-07-01,4542.618,41830.0,41830.0
2019-08-01,4153.09,38242.0,38242.0
2019-09-01,3344.474,30797.0,30797.0
2019-10-01,2775.947,25562.0,25562.0
2019-11-01,3495.298,32186.0,32186.0
2019-12-01,4344.331,40004.0,40004.0
2020-01-01,2843.465,27579.0,27579.0
2020-02-01,2664.495,25843.0,25843.0
2020-03-01,2414.798,23421.0,23421.0
2020-04-01,2472.167,23977.0,23977.0
2020-05-01,2191.824,21259.0,21259.0
2020-06-01,2930.371,28422.0,28422.0
2020-07-01,3522.55,34165.0,34165.0
2020-08-01,3138.415,30439.0,30439.0
2020-09-01,2766.391,26831.0,26831.0
2020-10-01,2258.14,21902.0,21902.0
2020-11-01,2524.522,24486.0,24486.0
2020-12-01,2847.862,27621.0,27621.0
2021-01-01,3230.792,39196.0,40764.0
2021-02-01,2976.577,36112.0,37556.0
2021-03-01,3322.268,40305.0,41918.0
2021-04-01,2549.786,30934.0,32172.0
2021-05-01,2850.112,34577.0,35961.0
2021-06-01,3662.342,44431.0,46209.0
2021-07-01,3730.359,45256.0,47067.0
2021-08-01,4011.98,48673.0,50621.0
2021-09-01,3375.683,40953.0,42593.0
2021-10-01,2909.62,35299.0,36712.0
2021-11-01,4003.252,48567.0,50511.0
2021-12-01,3454.229,41906.0,43584.0
2022-01-01,3134.568,25151.0,25151.0
2022-02-01,2535.001,20341.0,20341.0
2022-03-01,3250.885,26085.0,26085.0
2022-04-01,2572.536,20642.0,20642.0
2022-05-01,2713.754,21774.0,21774.0
2022-06-01,3505.039,28124.0,28124.0
2022-07-01,4159.548,33375.0,33375.0
2022-08-01,4215.42,33824.0,33824.0
2022-09-01,3727.253,29907.0,29907.0
2022-10-01,2977.091,23888.0,23888.0
2022-11-01,3279.595,26315.0,26315.0
2022-12-01,2741.31,21996.0,21996.0
2023-01-01,3804.0,30833.0,30833.0
2023-02-01,3264.0,26649.0,26649.0
2023-03-01,3898.0,32012.0,32012.0
2023-04-01,3546.0,29141.0,29141.0
2023-05-01,3633.0,29912.0,29912.0
2023-06-01,3612.0,29983.0,29983.0
2023-07-01,3480.0,29109.0,29109.0
2023-08-01,3521.0,29414.0,29414.0
2023-09-01,3364.0,28232.0,28232.0
2023-10-01,3242.0,26004.0,26004.0
2023-11-01,3246.0,25903.0,25903.0
2023-12-01,3490.0,28589.0,28589.0
2024-01-01,3171.0,25852.0,25852.0
2024-02-01,3287.0,26726.0,26726.0
2024-03-01,2898.0,23989.0,23989.0
2024-04-01,2436.0,19552.0,19552.0
2024-05-01,2331.0,18715.0,18715.0
2024-06-01,2228.0,17920.0,17920.0
2024-07-01,2893.0,22020.0,22020.0
2024-08-01,2246.0,17506.0,17506.0
2024-09-01,1579.0,12864.0,12864.0
2024-10-01,2740.0,21282.0,21282.0
2024-11-01,1444.0,12703.0,12703.0
2024-12-01,2859.0,22394.0,22394.0
