measured_on,"Electricity used for energy storage-Energy Storage, Battery Generation","Electricity used for energy storage-Energy Storage, Battery Quantity Consumed For Electricity","Electricity used for energy storage-Energy Storage, Battery Total Fuel Consumed",Solar-Photovoltaic Generation,Solar-Photovoltaic Quantity Consumed For Electricity,Solar-Photovoltaic Total Fuel Consumed
2018-01-01,0.0,0.0,0.0,113.703,1035.0,1035.0
2018-02-01,0.0,0.0,0.0,106.102,966.0,966.0
2018-03-01,0.0,0.0,0.0,144.973,1320.0,1320.0
2018-04-01,0.0,0.0,0.0,142.343,1296.0,1296.0
2018-05-01,0.0,0.0,0.0,144.385,1314.0,1314.0
2018-06-01,0.0,0.0,0.0,162.248,1477.0,1477.0
2018-07-01,0.0,0.0,0.0,156.649,1426.0,1426.0
2018-08-01,0.0,0.0,0.0,151.417,1379.0,1379.0
2018-09-01,0.0,0.0,0.0,115.276,1049.0,1049.0
2018-10-01,0.0,0.0,0.0,97.932,892.0,892.0
2018-11-01,0.0,0.0,0.0,102.604,934.0,934.0
2018-12-01,0.0,0.0,0.0,80.368,732.0,732.0
2019-01-01,0.0,0.0,0.0,87.144,776.0,776.0
2019-02-01,0.0,0.0,0.0,85.739,764.0,764.0
2019-03-01,0.0,0.0,0.0,106.551,949.0,949.0
2019-04-01,0.0,0.0,0.0,153.696,1369.0,1369.0
2019-05-01,0.0,0.0,0.0,144.731,1289.0,1289.0
2019-06-01,0.0,0.0,0.0,169.356,1508.0,1508.0
2019-07-01,0.0,0.0,0.0,177.358,1579.0,1579.0
2019-08-01,0.0,0.0,0.0,166.902,1486.0,1486.0
2019-09-01,0.0,0.0,0.0,123.554,1100.0,1100.0
2019-10-01,0.0,0.0,0.0,110.882,987.0,987.0
2019-11-01,0.0,0.0,0.0,86.039,766.0,766.0
2019-12-01,0.0,0.0,0.0,94.048,837.0,837.0
2020-01-01,0.0,0.0,0.0,47.625,418.0,418.0
2020-02-01,0.0,0.0,0.0,56.554,496.0,496.0
2020-03-01,0.0,0.0,0.0,59.654,523.0,523.0
2020-04-01,0.0,0.0,0.0,76.99,675.0,675.0
2020-05-01,0.0,0.0,0.0,100.588,882.0,882.0
2020-06-01,0.0,0.0,0.0,108.225,949.0,949.0
2020-07-01,0.0,0.0,0.0,115.375,1011.0,1011.0
2020-08-01,0.0,0.0,0.0,103.047,903.0,903.0
2020-09-01,0.0,0.0,0.0,81.936,718.0,718.0
2020-10-01,0.0,0.0,0.0,68.008,596.0,596.0
2020-11-01,0.0,0.0,0.0,56.399,494.0,494.0
2020-12-01,0.0,0.0,0.0,51.599,452.0,452.0
2021-01-01,0.0,0.0,0.0,12.726,113.0,113.0
2021-02-01,0.0,0.0,0.0,11.654,103.0,103.0
2021-03-01,0.0,0.0,0.0,18.053,160.0,160.0
2021-04-01,0.0,0.0,0.0,16.241,144.0,144.0
2021-05-01,0.0,0.0,0.0,21.742,192.0,192.0
2021-06-01,0.0,0.0,0.0,24.863,220.0,220.0
2021-07-01,0.0,0.0,0.0,25.335,224.0,224.0
2021-08-01,0.0,0.0,0.0,23.426,207.0,207.0
2021-09-01,0.0,0.0,0.0,22.676,201.0,201.0
2021-10-01,0.0,0.0,0.0,18.194,161.0,161.0
2021-11-01,0.0,0.0,0.0,14.213,126.0,126.0
2021-12-01,0.0,0.0,0.0,11.877,105.0,105.0
2022-01-01,0.0,0.0,0.0,11.834,40.0,40.0
2022-02-01,0.0,0.0,0.0,12.633,43.0,43.0
2022-03-01,0.0,0.0,0.0,15.189,52.0,52.0
2022-04-01,0.0,0.0,0.0,15.8,54.0,54.0
2022-05-01,0.0,0.0,0.0,18.493,63.0,63.0
2022-06-01,0.0,0.0,0.0,20.822,71.0,71.0
2022-07-01,0.0,0.0,0.0,21.706,74.0,74.0
2022-08-01,0.0,0.0,0.0,18.054,62.0,62.0
2022-09-01,0.0,0.0,0.0,18.056,62.0,62.0
2022-10-01,0.0,0.0,0.0,14.309,49.0,49.0
2022-11-01,0.0,0.0,0.0,9.107,31.0,31.0
2022-12-01,0.0,0.0,0.0,7.997,27.0,27.0
2023-01-01,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-01,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-01,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-01,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-01,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-01,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-01,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-01,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-01,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-01,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-01,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-01,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-01,0.0,0.0,0.0,8.0,27.0,27.0
2024-02-01,0.0,0.0,0.0,102.0,348.0,348.0
2024-03-01,0.0,0.0,0.0,132.0,450.0,450.0
2024-04-01,0.0,0.0,0.0,158.0,539.0,539.0
2024-05-01,0.0,0.0,0.0,111.0,379.0,379.0
2024-06-01,0.0,0.0,0.0,133.0,454.0,454.0
2024-07-01,0.0,0.0,0.0,141.0,481.0,481.0
2024-08-01,0.0,0.0,0.0,178.0,607.0,607.0
2024-09-01,0.0,0.0,0.0,130.0,444.0,444.0
2024-10-01,0.0,0.0,0.0,158.0,539.0,539.0
2024-11-01,0.0,0.0,0.0,104.0,355.0,355.0
2024-12-01,0.0,0.0,0.0,100.0,341.0,341.0
