measured_on,Solar - Photovoltaic - Solar - Generation,Solar - Photovoltaic - Solar - Quantity Consumed For Electricity,Solar - Photovoltaic - Solar - Total Fuel Consumed
2018-12-01,12.0,109.0,109.0
2019-01-01,70.576,628.0,628.0
2019-02-01,44.453,396.0,396.0
2019-03-01,128.871,1148.0,1148.0
2019-04-01,158.733,1414.0,1414.0
2019-05-01,198.18,1765.0,1765.0
2019-06-01,226.688,2019.0,2019.0
2019-07-01,224.306,1997.0,1997.0
2019-08-01,211.965,1888.0,1888.0
2019-09-01,141.301,1258.0,1258.0
2019-10-01,106.639,950.0,950.0
2019-11-01,64.915,578.0,578.0
2019-12-01,56.373,502.0,502.0
2020-01-01,58.145,510.0,510.0
2020-02-01,128.945,1130.0,1130.0
2020-03-01,156.447,1372.0,1372.0
2020-04-01,206.835,1813.0,1813.0
2020-05-01,215.151,1886.0,1886.0
2020-06-01,233.199,2044.0,2044.0
2020-07-01,224.867,1971.0,1971.0
2020-08-01,222.662,1952.0,1952.0
2020-09-01,157.016,1377.0,1377.0
2020-10-01,117.505,1030.0,1030.0
2020-11-01,89.926,788.0,788.0
2020-12-01,56.302,494.0,494.0
2021-01-01,71.065,628.0,628.0
2021-02-01,106.477,942.0,942.0
2021-03-01,182.487,1614.0,1614.0
2021-04-01,164.927,1459.0,1459.0
2021-05-01,209.391,1852.0,1852.0
2021-06-01,260.216,2301.0,2301.0
2021-07-01,236.279,2090.0,2090.0
2021-08-01,217.534,1924.0,1924.0
2021-09-01,185.279,1639.0,1639.0
2021-10-01,124.286,1099.0,1099.0
2021-11-01,76.407,676.0,676.0
2021-12-01,48.652,430.0,430.0
2022-01-01,73.771,252.0,252.0
2022-02-01,110.991,379.0,379.0
2022-03-01,145.859,498.0,498.0
2022-04-01,123.538,422.0,422.0
2022-05-01,182.455,623.0,623.0
2022-06-01,228.769,781.0,781.0
2022-07-01,222.404,759.0,759.0
2022-08-01,196.606,671.0,671.0
2022-09-01,184.501,630.0,630.0
2022-10-01,123.027,420.0,420.0
2022-11-01,66.304,226.0,226.0
2022-12-01,31.775,108.0,108.0
2023-01-01,24.0,82.0,82.0
2023-02-01,109.0,372.0,372.0
2023-03-01,165.0,563.0,563.0
2023-04-01,167.0,570.0,570.0
2023-05-01,208.0,710.0,710.0
2023-06-01,214.0,730.0,730.0
2023-07-01,224.0,764.0,764.0
2023-08-01,206.0,703.0,703.0
2023-09-01,160.0,546.0,546.0
2023-10-01,133.0,454.0,454.0
2023-11-01,106.0,362.0,362.0
2023-12-01,68.0,232.0,232.0
2024-01-01,55.0,188.0,188.0
2024-02-01,125.0,427.0,427.0
2024-03-01,174.0,594.0,594.0
2024-04-01,161.0,549.0,549.0
2024-05-01,200.0,682.0,682.0
2024-06-01,178.0,607.0,607.0
2024-07-01,201.0,686.0,686.0
2024-08-01,184.0,628.0,628.0
2024-09-01,202.0,689.0,689.0
2024-10-01,162.0,553.0,553.0
2024-11-01,74.0,252.0,252.0
2024-12-01,46.0,157.0,157.0
