measured_on,Hydroelectric - Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) - Hydroelectric Conventional - Generation,Hydroelectric - Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) - Hydroelectric Conventional - Quantity Consumed For Electricity,Hydroelectric - Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) - Hydroelectric Conventional - Total Fuel Consumed
2003-01-01,77382.0,792469.06,792469.06
2003-02-01,64182.0,657287.86,657287.86
2003-03-01,55021.0,563470.06,563470.06
2003-04-01,62519.0,640257.08,640257.08
2003-05-01,61341.0,628193.18,628193.18
2003-06-01,72595.0,743445.4,743445.4
2003-07-01,65399.0,669751.16,669751.16
2003-08-01,54580.0,558953.78,558953.78
2003-09-01,52679.0,539485.64,539485.64
2003-10-01,55372.0,567064.65,567064.65
2003-11-01,57257.0,586368.94,586368.94
2003-12-01,64543.0,660984.86,660984.86
2004-01-01,96955.0,971683.01,971683.01
2004-02-01,103371.0,1035984.16,1035984.16
2004-03-01,46231.0,463327.08,463327.08
2004-04-01,43635.0,437309.97,437309.97
2004-05-01,31285.0,313538.27,313538.27
2004-06-01,59599.0,597301.18,597301.18
2004-07-01,63012.0,631506.26,631506.26
2004-08-01,57742.0,578690.32,578690.32
2004-09-01,53440.0,535575.68,535575.68
2004-10-01,62906.0,630443.93,630443.93
2004-11-01,86030.0,862192.66,862192.66
2004-12-01,72243.0,724019.35,724019.35
2005-01-01,96933.0,969233.07,969233.07
2005-02-01,78002.0,779942.0,779942.0
2005-03-01,47782.0,477772.22,477772.22
2005-04-01,35536.0,355324.46,355324.46
2005-05-01,37760.0,377562.24,377562.24
2005-06-01,32837.0,328337.16,328337.16
2005-07-01,37174.0,371702.83,371702.83
2005-08-01,35166.0,351624.83,351624.83
2005-09-01,48620.0,486151.38,486151.38
2005-10-01,53580.0,535746.42,535746.42
2005-11-01,85720.0,857114.28,857114.28
2005-12-01,64538.0,645315.46,645315.46
2006-01-01,91114.0,903760.0,903760.0
2006-02-01,97396.0,966071.0,966071.0
2006-03-01,99507.0,987010.0,987010.0
2006-04-01,36749.0,364513.0,364513.0
2006-05-01,39961.0,396373.0,396373.0
2006-06-01,44932.0,445681.0,445681.0
2006-07-01,62859.0,623498.0,623498.0
2006-08-01,36115.0,358225.0,358225.0
2006-09-01,45517.0,451483.0,451483.0
2006-10-01,30941.0,306904.0,306904.0
2006-11-01,94660.0,938933.0,938933.0
2006-12-01,64468.0,639458.0,639458.0
2007-01-01,101585.0,1004066.0,1004066.0
2007-02-01,97410.0,962800.0,962800.0
2007-03-01,98631.0,974869.0,974869.0
2007-04-01,84794.0,838104.0,838104.0
2007-05-01,58105.0,574310.0,574310.0
2007-06-01,58060.0,573865.0,573865.0
2007-07-01,59294.0,586062.0,586062.0
2007-08-01,45512.0,449841.0,449841.0
2007-09-01,47524.0,469727.0,469727.0
2007-10-01,60829.0,601234.0,601234.0
2007-11-01,57869.0,571977.0,571977.0
2007-12-01,64082.0,633386.0,633386.0
2008-01-01,64338.988,633996.0,633996.0
2008-02-01,52594.785,518269.0,518269.0
2008-03-01,56055.945999999996,552375.0,552375.0
2008-04-01,53800.519,530150.0,530150.0
2008-05-01,88649.132,873549.0,873549.0
2008-06-01,108616.378,1070306.0,1070306.0
2008-07-01,81796.527,806023.0,806023.0
2008-08-01,52496.707,517303.0,517303.0
2008-09-01,40973.222,403750.0,403750.0
2008-10-01,44460.586,438115.0,438115.0
2008-11-01,49404.478,486832.0,486832.0
2008-12-01,61495.732,605979.0,605979.0
2009-01-01,69257.556,675954.0,675954.0
2009-02-01,47055.721,459264.0,459264.0
2009-03-01,49731.376000000004,485378.0,485378.0
2009-04-01,68073.89600000001,664401.0,664401.0
2009-05-01,80322.993,783952.0,783952.0
2009-06-01,89091.573,869534.0,869534.0
2009-07-01,60600.516,591461.0,591461.0
2009-08-01,42785.570999999996,417587.0,417587.0
2009-09-01,34336.292,335122.0,335122.0
2009-10-01,40691.292,397147.0,397147.0
2009-11-01,49283.253,481005.0,481005.0
2009-12-01,58168.961,567729.0,567729.0
2010-01-01,56352.454,549775.0,549775.0
2010-02-01,49346.734,481427.0,481427.0
2010-03-01,49890.808000000005,486735.0,486735.0
2010-04-01,48282.243,471042.0,471042.0
2010-05-01,74782.434,729577.0,729577.0
2010-06-01,99517.109,970889.0,970889.0
2010-07-01,75563.96,737202.0,737202.0
2010-08-01,52311.023,510346.0,510346.0
2010-09-01,40189.175,392086.0,392086.0
2010-10-01,50650.236,494144.0,494144.0
2010-11-01,58636.176,572055.0,572055.0
2010-12-01,63057.648,615190.0,615190.0
2011-01-01,79780.047,775143.0,775143.0
2011-02-01,79857.751,775898.0,775898.0
2011-03-01,84857.642,824477.0,824477.0
2011-04-01,87720.704,852294.0,852294.0
2011-05-01,93140.441,904953.0,904953.0
2011-06-01,95046.012,923467.0,923467.0
2011-07-01,98328.753,955362.0,955362.0
2011-08-01,77898.646,756863.0,756863.0
2011-09-01,49831.74,484165.0,484165.0
2011-10-01,52785.137,512860.0,512860.0
2011-11-01,57390.514,557606.0,557606.0
2011-12-01,62259.613,604914.0,604914.0
2012-01-01,66684.091,634566.0,634566.0
2012-02-01,58225.626,554075.0,554075.0
2012-03-01,82969.143,789534.0,789534.0
2012-04-01,93107.43,886010.0,886010.0
2012-05-01,103771.68,987491.0,987491.0
2012-06-01,100355.3,954981.0,954981.0
2012-07-01,101645.49,967259.0,967259.0
2012-08-01,85968.898,818080.0,818080.0
2012-09-01,51444.664,489547.0,489547.0
2012-10-01,46033.802,438058.0,438058.0
2012-11-01,60675.712,577390.0,577390.0
2012-12-01,84748.161,806464.0,806464.0
2013-01-01,83595.983,797589.0,797589.0
2013-02-01,57497.922,548588.0,548588.0
2013-03-01,54134.762,516500.0,516500.0
2013-04-01,82607.181,788155.0,788155.0
2013-05-01,94648.98,903046.0,903046.0
2013-06-01,90803.613,866357.0,866357.0
2013-07-01,83217.318,793976.0,793976.0
2013-08-01,64164.206,612191.0,612191.0
2013-09-01,44547.628,425029.0,425029.0
2013-10-01,52266.852,498678.0,498678.0
2013-11-01,55967.495,533986.0,533986.0
2013-12-01,62824.06,599404.0,599404.0
2014-01-01,63899.253,607682.0,607682.0
2014-02-01,48157.602,457979.0,457979.0
2014-03-01,83055.546,789858.0,789858.0
2014-04-01,83380.956,792953.0,792953.0
2014-05-01,97775.641,929846.0,929846.0
2014-06-01,97972.29,931716.0,931716.0
2014-07-01,89255.67,848821.0,848821.0
2014-08-01,65102.332,619123.0,619123.0
2014-09-01,42135.668,400710.0,400710.0
2014-10-01,48107.298,457500.0,457500.0
2014-11-01,60316.905,573614.0,573614.0
2014-12-01,76945.839,731755.0,731755.0
2015-01-01,85848.533,800022.0,800022.0
2015-02-01,85789.554,799473.0,799473.0
2015-03-01,84134.637,784051.0,784051.0
2015-04-01,65578.054,611122.0,611122.0
2015-05-01,65526.994,610646.0,610646.0
2015-06-01,59952.261,558695.0,558695.0
2015-07-01,56799.377,529313.0,529313.0
2015-08-01,59990.645,559053.0,559053.0
2015-09-01,44696.955,416531.0,416531.0
2015-10-01,46625.81,434506.0,434506.0
2015-11-01,56650.796,527929.0,527929.0
2015-12-01,62105.384,578760.0,578760.0
2016-01-01,70342.557,649402.0,649402.0
2016-02-01,70608.454,651857.0,651857.0
2016-03-01,86653.695,799987.0,799987.0
2016-04-01,89971.621,830618.0,830618.0
2016-05-01,87830.352,810850.0,810850.0
2016-06-01,80486.066,743047.0,743047.0
2016-07-01,67767.068,625626.0,625626.0
2016-08-01,59118.912,545786.0,545786.0
2016-09-01,45826.011,423066.0,423066.0
2016-10-01,57556.607,531363.0,531363.0
2016-11-01,70062.163,646814.0,646814.0
2016-12-01,82913.494,765457.0,765457.0
2017-01-01,64035.005,589955.0,589955.0
2017-02-01,55337.486,509824.0,509824.0
2017-03-01,72529.485,668214.0,668214.0
2017-04-01,71969.899,663059.0,663059.0
2017-05-01,77178.929,711049.0,711049.0
2017-06-01,77252.116,711724.0,711724.0
2017-07-01,59072.779,544238.0,544238.0
2017-08-01,43739.741,402974.0,402974.0
2017-09-01,39009.795,359397.0,359397.0
2017-10-01,35092.613,323308.0,323308.0
2017-11-01,41428.335,381679.0,381679.0
2017-12-01,54912.817,505912.0,505912.0
2018-01-01,61600.619,560812.0,560812.0
2018-02-01,63550.815,578567.0,578567.0
2018-03-01,58042.192,528416.0,528416.0
2018-04-01,59595.635,542559.0,542559.0
2018-05-01,73033.964,664901.0,664901.0
2018-06-01,66504.601,605458.0,605458.0
2018-07-01,52658.681,479405.0,479405.0
2018-08-01,41747.956,380073.0,380073.0
2018-09-01,31226.682,284288.0,284288.0
2018-10-01,33276.339,302948.0,302948.0
2018-11-01,41950.243,381915.0,381915.0
2018-12-01,41592.273,378656.0,378656.0
2019-01-01,54231.645,482933.0,482933.0
2019-02-01,48682.816,433520.0,433520.0
2019-03-01,48462.012,431554.0,431554.0
2019-04-01,52310.282,465823.0,465823.0
2019-05-01,76807.661,683972.0,683972.0
2019-06-01,63082.857,561753.0,561753.0
2019-07-01,49939.35,444710.0,444710.0
2019-08-01,48994.443,436296.0,436296.0
2019-09-01,33458.312,297946.0,297946.0
2019-10-01,36889.613,328502.0,328502.0
2019-11-01,49035.122,436658.0,436658.0
2019-12-01,47860.887,426201.0,426201.0
2020-01-01,58361.749,511657.0,511657.0
2020-02-01,64767.434,567816.0,567816.0
2020-03-01,50025.608,438575.0,438575.0
2020-04-01,43985.9,385624.0,385624.0
2020-05-01,79427.15,696338.0,696338.0
2020-06-01,80603.971,706655.0,706655.0
2020-07-01,74745.159,655291.0,655291.0
2020-08-01,57285.382,502221.0,502221.0
2020-09-01,41349.865,362514.0,362514.0
2020-10-01,42293.95,370791.0,370791.0
2020-11-01,53619.662,470084.0,470084.0
2020-12-01,56044.17,491339.0,491339.0
2021-01-01,91279.176,807273.0,807273.0
2021-02-01,75251.061,665520.0,665520.0
2021-03-01,59934.627,530062.0,530062.0
2021-04-01,54405.096,481159.0,481159.0
