measured_on,"Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Generation","Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Quantity Consumed For Electricity","Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Total Fuel Consumed","Natural Gas-Internal Combustion Engine (diesel, piston, reciprocating) Generation","Natural Gas-Internal Combustion Engine (diesel, piston, reciprocating) Quantity Consumed For Electricity","Natural Gas-Internal Combustion Engine (diesel, piston, reciprocating) Total Fuel Consumed"
2003-01-01,0.661,8.0,8.0,2.359,30.0,30.0
2003-02-01,0.5740000000000001,7.0,7.0,2.05,26.0,26.0
2003-03-01,0.514,6.0,6.0,1.8370000000000002,23.0,23.0
2003-04-01,0.448,6.0,6.0,1.6,20.0,20.0
2003-05-01,0.496,6.0,6.0,1.772,22.0,22.0
2003-06-01,0.517,6.0,6.0,1.846,23.0,23.0
2003-07-01,0.7060000000000001,9.0,9.0,2.521,32.0,32.0
2003-08-01,0.6910000000000001,9.0,9.0,2.4690000000000003,31.0,31.0
2003-09-01,0.5780000000000001,7.0,7.0,2.063,26.0,26.0
2003-10-01,0.553,7.0,7.0,1.9760000000000002,25.0,25.0
2003-11-01,0.609,8.0,8.0,2.174,27.0,27.0
2003-12-01,0.653,8.0,8.0,2.331,29.0,29.0
2004-01-01,1.639,21.0,21.0,1.8430000000000002,23.0,23.0
2004-02-01,0.937,12.0,12.0,1.832,23.0,23.0
2004-03-01,0.5770000000000001,8.0,8.0,2.096,26.0,26.0
2004-04-01,0.392,5.0,5.0,2.036,26.0,26.0
2004-05-01,0.399,5.0,5.0,2.261,28.0,28.0
2004-06-01,0.376,5.0,5.0,2.299,29.0,29.0
2004-07-01,0.42900000000000005,6.0,6.0,2.424,31.0,31.0
2004-08-01,0.551,7.0,7.0,2.246,28.0,28.0
2004-09-01,0.562,7.0,7.0,2.107,27.0,27.0
2004-10-01,0.552,7.0,7.0,2.0980000000000003,26.0,26.0
2004-11-01,0.504,7.0,7.0,1.9120000000000001,24.0,24.0
2004-12-01,1.081,14.0,14.0,1.846,23.0,23.0
2005-01-01,0.306,33.76,33.76,4.895,61.83,61.83
2005-02-01,0.105,11.59,11.59,3.9160000000000004,49.47,49.47
2005-03-01,0.117,12.85,12.85,5.435,68.64,68.64
2005-04-01,0.14100000000000001,15.57,15.57,5.159,65.16,65.16
2005-05-01,0.131,14.46,14.46,4.933,62.31,62.31
2005-06-01,0.17,18.77,18.77,9.312000000000001,117.62,117.62
2005-07-01,0.17300000000000001,19.11,19.11,12.259,154.84,154.84
2005-08-01,0.20400000000000001,22.44,22.44,12.178,153.82,153.82
2005-09-01,0.133,14.69,14.69,7.373,93.13,93.13
2005-10-01,0.14800000000000002,16.32,16.32,5.228000000000001,66.03,66.03
2005-11-01,0.11900000000000001,13.11,13.11,4.582,57.87,57.87
2005-12-01,0.252,27.73,27.73,5.728000000000001,72.35,72.35
2006-01-01,3.5260000000000002,23.0,23.0,0.0,0.0,0.0
2006-02-01,1.845,12.0,12.0,0.0,0.0,0.0
2006-03-01,1.55,10.0,10.0,0.0,0.0,0.0
2006-04-01,2.9690000000000003,20.0,20.0,0.0,0.0,0.0
2006-05-01,2.775,18.0,18.0,0.0,0.0,0.0
2006-06-01,2.5220000000000002,17.0,17.0,0.0,0.0,0.0
2006-07-01,3.653,24.0,24.0,0.0,0.0,0.0
2006-08-01,3.544,23.0,23.0,0.0,0.0,0.0
2006-09-01,1.6280000000000001,11.0,11.0,0.0,0.0,0.0
2006-10-01,1.72,11.0,11.0,0.0,0.0,0.0
2006-11-01,2.025,13.0,13.0,0.0,0.0,0.0
2006-12-01,2.244,15.0,15.0,0.0,0.0,0.0
2007-01-01,1.4060000000000001,23.0,23.0,2.516,45.0,45.0
2007-02-01,0.65,12.0,12.0,1.9620000000000002,35.0,35.0
2007-03-01,0.128,0.0,0.0,0.8370000000000001,15.0,15.0
2007-04-01,0.10200000000000001,0.0,0.0,0.449,8.0,8.0
2007-05-01,1.756,29.0,29.0,1.312,23.0,23.0
2007-06-01,1.354,23.0,23.0,1.085,19.0,19.0
2007-07-01,0.14200000000000002,0.0,0.0,3.7470000000000003,67.0,67.0
2007-08-01,0.906,17.0,17.0,3.785,67.0,67.0
2007-09-01,0.12100000000000001,0.0,0.0,0.729,13.0,13.0
2007-10-01,0.048,0.0,0.0,0.506,9.0,9.0
2007-11-01,0.654,12.0,12.0,0.23,4.0,4.0
2007-12-01,0.185,6.0,6.0,0.389,7.0,7.0
2008-01-01,1.323,17.0,17.0,1.768,26.0,26.0
2008-02-01,0.218,6.0,6.0,0.542,8.0,8.0
2008-03-01,0.8520000000000001,12.0,12.0,1.363,19.0,19.0
2008-04-01,0.518,6.0,6.0,0.381,5.0,5.0
2008-05-01,0.17900000000000002,0.0,0.0,0.29400000000000004,4.0,4.0
2008-06-01,0.076,0.0,0.0,1.8390000000000002,27.0,27.0
2008-07-01,0.233,6.0,6.0,5.0680000000000005,72.0,72.0
2008-08-01,0.8300000000000001,12.0,12.0,6.053,86.0,86.0
2008-09-01,1.5830000000000002,23.0,23.0,0.8200000000000001,11.0,11.0
2008-10-01,4.001,58.0,58.0,1.147,16.0,16.0
2008-11-01,0.622,12.0,12.0,2.305,33.0,33.0
2008-12-01,0.5870000000000001,6.0,6.0,2.398,34.0,34.0
2009-01-01,0.099,0.0,0.0,0.598,12.0,12.0
2009-02-01,0.34700000000000003,6.0,6.0,0.188,3.0,3.0
2009-03-01,0.047,0.0,0.0,0.48200000000000004,8.0,8.0
2009-04-01,0.23600000000000002,6.0,6.0,0.527,9.0,9.0
2009-05-01,1.8130000000000002,35.0,35.0,0.435,8.0,8.0
2009-06-01,0.746,12.0,12.0,1.348,23.0,23.0
2009-07-01,1.2830000000000001,23.0,23.0,1.9760000000000002,35.0,35.0
2009-08-01,0.9530000000000001,17.0,17.0,2.0,36.0,36.0
2009-09-01,1.012,17.0,17.0,0.542,9.0,9.0
2009-10-01,0.34800000000000003,6.0,6.0,0.309,5.0,5.0
2009-11-01,0.633,12.0,12.0,0.186,3.0,3.0
2009-12-01,0.654,12.0,12.0,1.238,22.0,22.0
2010-01-01,0.7240000000000001,17.0,17.0,0.274,3.0,3.0
2010-02-01,0.8510000000000001,12.0,12.0,0.165,2.0,2.0
2010-03-01,0.115,0.0,0.0,0.201,3.0,3.0
2010-04-01,0.156,0.0,0.0,0.14100000000000001,2.0,2.0
2010-05-01,0.925,12.0,12.0,0.302,4.0,4.0
2010-06-01,0.615,6.0,6.0,0.904,13.0,13.0
2010-07-01,0.063,0.0,0.0,1.5610000000000002,22.0,22.0
2010-08-01,0.221,6.0,6.0,2.438,35.0,35.0
2010-09-01,0.08600000000000001,0.0,0.0,0.269,4.0,4.0
2010-10-01,0.47000000000000003,6.0,6.0,0.225,3.0,3.0
2010-11-01,1.495,23.0,23.0,0.202,3.0,3.0
2010-12-01,0.42900000000000005,6.0,6.0,0.168,2.0,2.0
2011-01-01,0.677,6.0,6.0,0.207,3.0,3.0
2011-02-01,0.212,0.0,0.0,0.186,2.0,2.0
2011-03-01,1.082,12.0,12.0,0.497,6.0,6.0
2011-04-01,0.741,12.0,12.0,0.205,2.0,2.0
2011-05-01,0.399,6.0,6.0,0.261,3.0,3.0
2011-06-01,0.744,12.0,12.0,0.733,9.0,9.0
2011-07-01,0.408,6.0,6.0,3.151,39.0,39.0
2011-08-01,0.21,0.0,0.0,2.007,24.0,24.0
2011-09-01,0.099,0.0,0.0,0.52,6.0,6.0
2011-10-01,0.295,6.0,6.0,0.192,2.0,2.0
2011-11-01,0.426,6.0,6.0,0.201,2.0,2.0
2011-12-01,0.419,6.0,6.0,0.128,2.0,2.0
2012-01-01,1.207,6.0,6.0,0.751,6.0,6.0
2012-02-01,2.229,23.0,23.0,0.596,6.0,6.0
2012-03-01,1.595,17.0,17.0,1.019,10.0,10.0
2012-04-01,4.847,46.0,46.0,2.823,28.0,28.0
2012-05-01,3.456,35.0,35.0,7.792,77.0,77.0
2012-06-01,0.923,12.0,12.0,16.787,164.0,164.0
2012-07-01,1.016,12.0,12.0,39.871,390.0,390.0
2012-08-01,0.854,6.0,6.0,14.782,145.0,145.0
2012-09-01,1.033,12.0,12.0,2.862,28.0,28.0
2012-10-01,0.825,6.0,6.0,1.68,16.0,16.0
2012-11-01,1.05,12.0,12.0,1.87,18.0,18.0
2012-12-01,0.566,6.0,6.0,0.566,5.0,5.0
2013-01-01,0.533,6.0,6.0,0.03,0.0,0.0
2013-02-01,0.318,6.0,6.0,0.04,0.0,0.0
2013-03-01,0.853,6.0,6.0,0.068,1.0,1.0
2013-04-01,4.277,41.0,41.0,0.086,1.0,1.0
2013-05-01,1.522,17.0,17.0,0.157,1.0,1.0
2013-06-01,0.302,6.0,6.0,0.267,3.0,3.0
2013-07-01,0.256,0.0,0.0,0.757,7.0,7.0
2013-08-01,0.479,6.0,6.0,0.836,8.0,8.0
2013-09-01,0.555,6.0,6.0,0.378,4.0,4.0
2013-10-01,1.826,17.0,17.0,0.098,1.0,1.0
2013-11-01,1.231,12.0,12.0,0.218,2.0,2.0
2013-12-01,0.753,6.0,6.0,0.16,2.0,2.0
2014-01-01,0.324,6.0,6.0,0.093,1.0,1.0
2014-02-01,0.135,0.0,0.0,0.083,1.0,1.0
2014-03-01,0.905,17.0,17.0,0.143,1.0,1.0
2014-04-01,0.186,0.0,0.0,0.513,6.0,6.0
2014-05-01,0.383,6.0,6.0,0.762,9.0,9.0
2014-06-01,0.081,0.0,0.0,0.275,3.0,3.0
2014-07-01,0.365,6.0,6.0,0.508,6.0,6.0
2014-08-01,0.131,0.0,0.0,0.623,7.0,7.0
2014-09-01,0.182,0.0,0.0,0.19,2.0,2.0
2014-10-01,0.646,6.0,6.0,0.319,4.0,4.0
2014-11-01,0.457,6.0,6.0,0.208,2.0,2.0
2014-12-01,0.227,0.0,0.0,0.261,3.0,3.0
2015-01-01,0.0,0.0,0.0,0.091,2.0,2.0
2015-02-01,0.0,0.0,0.0,0.029,1.0,1.0
2015-03-01,0.0,0.0,0.0,0.074,1.0,1.0
2015-04-01,0.0,0.0,0.0,0.115,2.0,2.0
2015-05-01,0.0,0.0,0.0,0.082,1.0,1.0
2015-06-01,0.0,0.0,0.0,0.305,6.0,6.0
2015-07-01,0.0,0.0,0.0,0.612,11.0,11.0
2015-08-01,0.0,0.0,0.0,0.38,7.0,7.0
2015-09-01,0.0,0.0,0.0,0.202,4.0,4.0
2015-10-01,0.0,0.0,0.0,0.05,1.0,1.0
2015-11-01,0.0,0.0,0.0,0.071,1.0,1.0
2015-12-01,0.929,17.0,17.0,0.06,1.0,1.0
2016-01-01,0.0,0.0,0.0,0.049,1.0,1.0
2016-02-01,0.0,0.0,0.0,0.058,1.0,1.0
2016-03-01,0.0,0.0,0.0,0.095,1.0,1.0
2016-04-01,0.0,0.0,0.0,0.247,4.0,4.0
2016-05-01,0.0,0.0,0.0,0.155,2.0,2.0
2016-06-01,0.0,0.0,0.0,0.768,11.0,11.0
2016-07-01,0.0,0.0,0.0,0.567,8.0,8.0
2016-08-01,0.0,0.0,0.0,0.566,8.0,8.0
2016-09-01,0.0,0.0,0.0,0.14,2.0,2.0
2016-10-01,0.0,0.0,0.0,0.274,4.0,4.0
2016-11-01,0.0,0.0,0.0,0.405,6.0,6.0
2016-12-01,1.563,23.0,23.0,0.113,2.0,2.0
2017-01-01,0.0,0.0,0.0,0.1,1.0,1.0
2017-02-01,0.0,0.0,0.0,0.066,1.0,1.0
2017-03-01,0.0,0.0,0.0,0.129,1.0,1.0
2017-04-01,0.0,0.0,0.0,0.141,2.0,2.0
2017-05-01,0.0,0.0,0.0,0.112,2.0,2.0
2017-06-01,0.0,0.0,0.0,0.225,3.0,3.0
2017-07-01,0.0,0.0,0.0,0.611,9.0,9.0
2017-08-01,0.0,0.0,0.0,0.385,5.0,5.0
2017-09-01,0.0,0.0,0.0,0.203,3.0,3.0
2017-10-01,0.0,0.0,0.0,0.152,2.0,2.0
2017-11-01,0.0,0.0,0.0,0.108,2.0,2.0
2017-12-01,3.648,52.0,52.0,0.12,2.0,2.0
2018-01-01,1.97,23.0,23.0,0.0,0.0,0.0
2018-02-01,1.475,12.0,12.0,0.0,0.0,0.0
2018-03-01,2.154,17.0,17.0,0.0,0.0,0.0
2018-04-01,1.532,12.0,12.0,0.0,0.0,0.0
2018-05-01,1.981,17.0,17.0,0.0,0.0,0.0
2018-06-01,2.771,23.0,23.0,0.0,0.0,0.0
2018-07-01,1.181,12.0,12.0,0.0,0.0,0.0
2018-08-01,1.609,17.0,17.0,0.0,0.0,0.0
2018-09-01,1.732,17.0,17.0,0.0,0.0,0.0
2018-10-01,1.864,17.0,17.0,0.0,0.0,0.0
2018-11-01,1.803,17.0,17.0,0.0,0.0,0.0
2018-12-01,1.928,17.0,17.0,0.0,0.0,0.0
2019-01-01,0.953,17.0,17.0,0.0,0.0,0.0
2019-02-01,0.888,12.0,12.0,0.0,0.0,0.0
2019-03-01,1.283,17.0,17.0,0.0,0.0,0.0
2019-04-01,0.747,12.0,12.0,0.0,0.0,0.0
2019-05-01,1.316,17.0,17.0,0.0,0.0,0.0
2019-06-01,1.127,12.0,12.0,0.0,0.0,0.0
2019-07-01,0.673,6.0,6.0,0.0,0.0,0.0
2019-08-01,0.887,12.0,12.0,0.0,0.0,0.0
2019-09-01,1.018,12.0,12.0,0.0,0.0,0.0
2019-10-01,1.078,12.0,12.0,0.0,0.0,0.0
2019-11-01,0.943,12.0,12.0,0.0,0.0,0.0
2019-12-01,1.006,12.0,12.0,0.081,1.0,1.0
2020-01-01,0.951,6.0,6.0,0.0,0.0,0.0
2020-02-01,0.988,6.0,6.0,0.0,0.0,0.0
2020-03-01,0.844,6.0,6.0,0.0,0.0,0.0
2020-04-01,0.957,6.0,6.0,0.0,0.0,0.0
2020-05-01,1.104,12.0,12.0,0.0,0.0,0.0
2020-06-01,1.33,12.0,12.0,0.0,0.0,0.0
2020-07-01,0.679,6.0,6.0,0.0,0.0,0.0
2020-08-01,1.1,12.0,12.0,0.0,0.0,0.0
2020-09-01,0.843,6.0,6.0,0.0,0.0,0.0
2020-10-01,1.051,6.0,6.0,0.0,0.0,0.0
2020-11-01,1.412,12.0,12.0,0.0,0.0,0.0
2020-12-01,1.126,12.0,12.0,0.615,5.0,5.0
2021-01-01,1.378,17.0,17.0,0.0,0.0,0.0
2021-02-01,2.282,22.0,22.0,0.0,0.0,0.0
2021-03-01,1.765,17.0,17.0,0.0,0.0,0.0
2021-04-01,1.377,17.0,17.0,0.0,0.0,0.0
2021-05-01,1.354,17.0,17.0,0.0,0.0,0.0
2021-06-01,1.561,17.0,17.0,0.0,0.0,0.0
2021-07-01,0.56,6.0,6.0,0.0,0.0,0.0
2021-08-01,0.871,11.0,11.0,0.0,0.0,0.0
2021-09-01,1.21,11.0,11.0,0.0,0.0,0.0
2021-10-01,1.524,17.0,17.0,0.0,0.0,0.0
2021-11-01,1.467,17.0,17.0,0.0,0.0,0.0
2021-12-01,2.201,22.0,22.0,0.45,5.0,5.0
2022-01-01,1.031,11.0,11.0,0.068,1.0,1.0
2022-02-01,1.105,11.0,11.0,0.071,1.0,1.0
2022-03-01,0.916,11.0,11.0,0.054,1.0,1.0
2022-04-01,0.612,6.0,6.0,0.066,1.0,1.0
2022-05-01,1.202,17.0,17.0,0.145,1.0,1.0
2022-06-01,0.83,11.0,11.0,0.229,2.0,2.0
2022-07-01,0.598,6.0,6.0,0.505,4.0,4.0
2022-08-01,0.64,6.0,6.0,0.477,6.0,6.0
2022-09-01,0.756,11.0,11.0,0.279,4.0,4.0
2022-10-01,0.899,11.0,11.0,0.143,1.0,1.0
2022-11-01,1.043,11.0,11.0,0.061,1.0,1.0
2022-12-01,1.208,17.0,17.0,0.062,1.0,1.0
2023-01-01,1.391,11.0,11.0,0.0,0.0,0.0
2023-02-01,1.381,17.0,17.0,0.0,0.0,0.0
2023-03-01,1.292,17.0,17.0,0.0,0.0,0.0
2023-04-01,1.041,11.0,11.0,0.0,0.0,0.0
2023-05-01,0.981,11.0,11.0,0.0,0.0,0.0
2023-06-01,0.797,11.0,11.0,0.0,0.0,0.0
2023-07-01,0.814,11.0,11.0,0.0,0.0,0.0
2023-08-01,0.657,6.0,6.0,0.0,0.0,0.0
2023-09-01,1.107,11.0,11.0,0.0,0.0,0.0
2023-10-01,0.838,11.0,11.0,0.0,0.0,0.0
2023-11-01,1.021,11.0,11.0,0.0,0.0,0.0
2023-12-01,1.303,17.0,17.0,1.377,16.0,16.0
2024-01-01,1.464,22.0,22.0,0.545,10.0,10.0
2024-02-01,0.939,11.0,11.0,0.378,5.0,5.0
2024-03-01,0.745,11.0,11.0,0.374,5.0,5.0
2024-04-01,0.599,6.0,6.0,0.725,10.0,10.0
2024-05-01,0.729,11.0,11.0,1.516,19.0,19.0
2024-06-01,0.502,6.0,6.0,1.632,22.0,22.0
2024-07-01,0.495,6.0,6.0,2.896,37.0,37.0
2024-08-01,0.6,6.0,6.0,3.066,40.0,40.0
2024-09-01,0.45,6.0,6.0,1.046,13.0,13.0
2024-10-01,0.68,11.0,11.0,0.786,10.0,10.0
2024-11-01,0.662,11.0,11.0,0.227,2.0,2.0
2024-12-01,0.62,6.0,6.0,0.324,4.0,4.0
