measured_on,"Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Generation","Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Quantity Consumed For Electricity","Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Total Fuel Consumed"
2003-01-01,538.922,6728.0,6728.0
2003-02-01,497.233,6208.0,6208.0
2003-03-01,548.14,6843.0,6843.0
2003-04-01,518.368,6472.0,6472.0
2003-05-01,593.522,7410.0,7410.0
2003-06-01,618.3910000000001,7721.0,7721.0
2003-07-01,793.9580000000001,9912.0,9912.0
2003-08-01,745.895,9312.0,9312.0
2003-09-01,681.6070000000001,8510.0,8510.0
2003-10-01,641.452,8008.0,8008.0
2003-11-01,542.989,6779.0,6779.0
2003-12-01,576.522,7198.0,7198.0
2004-01-01,31.791,396.9,3425.51
2004-02-01,53.493,667.84,5763.91
2004-03-01,57.65,719.75,6211.92
2004-04-01,34.398,429.45,3706.43
2004-05-01,58.235,727.05,6274.95
2004-06-01,58.23,726.98,6274.37
2004-07-01,61.292,765.22,6604.33
2004-08-01,62.576,781.24,6742.67
2004-09-01,61.953,773.46,6675.48
2004-10-01,57.551,718.5,6201.16
2004-11-01,31.315,390.96,3374.24
2004-12-01,60.677,757.53,6538.03
2005-01-01,806.419,6817.21,6817.21
2005-02-01,727.8770000000001,6153.24,6153.24
2005-03-01,785.527,6640.59,6640.59
2005-04-01,789.3,6672.49,6672.49
2005-05-01,866.893,7328.43,7328.43
2005-06-01,1113.473,9412.94,9412.94
2005-07-01,1425.823,12053.45,12053.45
2005-08-01,1477.606,12491.21,12491.21
2005-09-01,1114.431,9421.04,9421.04
2005-10-01,865.014,7312.55,7312.55
2005-11-01,771.7990000000001,6524.54,6524.54
2005-12-01,880.599,7444.31,7444.31
2006-01-01,723.153,9028.36,9803.13
2006-02-01,637.585,7960.07,8643.17
2006-03-01,706.212,8816.86,9573.48
2006-04-01,672.88,8400.71,9121.63
2006-05-01,784.297,9791.73,10632.02
2006-06-01,831.317,10378.76,11269.42
2006-07-01,936.027,11686.03,12688.87
2006-08-01,966.9730000000001,12072.38,13108.38
2006-09-01,787.344,9829.78,10673.32
2006-10-01,825.363,10304.42,11188.71
2006-11-01,697.198,8704.31,9451.28
2006-12-01,781.831,9760.94,10598.58
2007-01-01,687.5360000000001,8420.0,9234.0
2007-02-01,625.39,7659.0,8399.0
2007-03-01,578.501,7085.0,7770.0
2007-04-01,575.8240000000001,7052.0,7734.0
2007-05-01,642.285,7866.0,8626.0
2007-06-01,759.397,9300.0,10199.0
2007-07-01,1034.464,12668.0,13894.0
2007-08-01,1146.808,14044.0,15403.0
2007-09-01,903.7080000000001,11068.0,12137.0
2007-10-01,856.4480000000001,10489.0,11503.0
2007-11-01,814.265,9972.0,10936.0
2007-12-01,907.374,11112.0,12187.0
2008-01-01,889.5920000000001,11106.0,11550.0
2008-02-01,745.3960000000001,9306.0,9677.0
2008-03-01,699.551,8734.0,9081.0
2008-04-01,795.7990000000001,9935.0,10331.0
2008-05-01,632.539,7897.0,8212.0
2008-06-01,692.318,8643.0,8987.0
2008-07-01,906.8050000000001,11321.0,11772.0
2008-08-01,1060.864,13245.0,13772.0
2008-09-01,955.5,11929.0,12404.0
