measured_on,Natural Gas - Combined Cycle Combustion Turbine Part - Natural Gas - Generation,Natural Gas - Combined Cycle Combustion Turbine Part - Natural Gas - Quantity Consumed For Electricity,Natural Gas - Combined Cycle Combustion Turbine Part - Natural Gas - Total Fuel Consumed,Natural Gas - Combined Cycle Steam Part - Natural Gas - Generation,Natural Gas - Combined Cycle Steam Part - Natural Gas - Quantity Consumed For Electricity,Natural Gas - Combined Cycle Steam Part - Natural Gas - Total Fuel Consumed
2013-01-01,53069.0,504548.0,504548.0,11334.0,0.0,0.0
2013-02-01,57369.0,554698.0,554698.0,15821.0,5039.0,5039.0
2013-03-01,65656.0,617275.0,617275.0,25766.0,3293.0,3293.0
2013-04-01,66029.0,608305.0,608305.0,3642.0,19535.0,19535.0
2013-05-01,61030.0,587207.0,587207.0,16698.0,0.0,0.0
2013-06-01,59177.0,565458.0,565458.0,17999.0,14647.0,14647.0
2013-07-01,61307.0,604119.0,604119.0,17931.0,4600.0,4600.0
2013-08-01,59287.0,597260.0,597260.0,15624.0,0.0,0.0
2013-09-01,79022.0,615611.0,615611.0,17358.0,0.0,0.0
2013-10-01,56570.0,550068.0,550068.0,14793.0,0.0,0.0
2013-11-01,67040.0,638451.0,638451.0,17694.0,0.0,0.0
2013-12-01,69231.0,649773.0,649773.0,17960.0,0.0,0.0
2014-01-01,50514.0,483256.0,483256.0,14312.0,0.0,0.0
2014-02-01,52694.0,503490.0,503490.0,14447.0,0.0,0.0
2014-03-01,66225.0,634720.0,634720.0,18929.0,0.0,0.0
2014-04-01,59272.0,577925.0,577925.0,16374.0,0.0,0.0
2014-05-01,61403.0,605278.0,605278.0,16120.0,0.0,0.0
2014-06-01,54194.0,529798.0,529798.0,14767.0,0.0,0.0
2014-07-01,57010.0,570920.0,570920.0,15161.0,0.0,0.0
2014-08-01,60931.0,601992.0,601992.0,18197.0,0.0,0.0
2014-09-01,57573.0,567896.0,567896.0,16810.0,0.0,0.0
2014-10-01,60245.0,576034.0,576034.0,16769.0,0.0,0.0
2014-11-01,62380.0,593827.0,593827.0,17031.0,0.0,0.0
2014-12-01,67486.0,638490.0,638490.0,20512.0,0.0,0.0
2015-01-01,67377.0,635874.0,635874.0,18210.0,0.0,0.0
2015-02-01,62446.0,588471.0,588471.0,17506.0,0.0,0.0
2015-03-01,65506.0,622933.0,622933.0,18968.0,0.0,0.0
2015-04-01,52390.0,505474.0,505474.0,15371.0,0.0,0.0
2015-05-01,56590.0,560852.0,560852.0,17683.0,0.0,0.0
2015-06-01,41326.0,411244.0,411244.0,12209.0,0.0,0.0
2015-07-01,50574.0,508244.0,508244.0,14432.0,0.0,0.0
2015-08-01,56483.0,570285.0,570285.0,16756.0,0.0,0.0
2015-09-01,53744.0,547410.0,547410.0,10583.0,0.0,0.0
2015-10-01,52034.0,520062.0,520062.0,15357.0,0.0,0.0
2015-11-01,55383.0,540592.0,540592.0,15458.0,0.0,0.0
2015-12-01,65602.0,627509.0,627509.0,15966.0,0.0,0.0
2016-01-01,62869.0,608089.0,608089.0,17963.0,0.0,0.0
2016-02-01,57703.0,559224.0,559224.0,16755.0,0.0,0.0
