measured_on,Hydroelectric-Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) Generation,Hydroelectric-Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) Quantity Consumed For Electricity,Hydroelectric-Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) Total Fuel Consumed
2003-01-01,236.0,2416.88,2416.88
2003-02-01,87.0,890.97,890.97
2003-03-01,463.0,4741.58,4741.58
2003-04-01,1100.0,11265.1,11265.1
2003-05-01,1419.0,14531.98,14531.98
2003-06-01,1119.0,11459.68,11459.68
2003-07-01,1317.0,13487.4,13487.4
2003-08-01,465.0,4762.07,4762.07
2003-09-01,876.0,8971.12,8971.12
2003-10-01,724.0,7414.48,7414.48
2003-11-01,717.0,7342.8,7342.8
2003-12-01,666.0,6820.51,6820.51
2004-01-01,377.24,3780.7,3780.7
2004-02-01,371.211,3720.28,3720.28
2004-03-01,585.389,5866.77,5866.77
2004-04-01,702.54,7040.86,7040.86
2004-05-01,751.7660000000001,7534.2,7534.2
2004-06-01,1165.913,11684.78,11684.78
2004-07-01,936.509,9385.69,9385.69
2004-08-01,758.07,7597.38,7597.38
2004-09-01,831.565,8333.94,8333.94
2004-10-01,975.165,9773.1,9773.1
2004-11-01,858.144,8600.32,8600.32
2004-12-01,842.488,8443.41,8443.41
2005-01-01,959.937,9598.41,9598.41
2005-02-01,829.9590000000001,8298.76,8298.76
2005-03-01,909.186,9090.95,9090.95
2005-04-01,868.4580000000001,8683.72,8683.72
2005-05-01,785.5980000000001,7855.19,7855.19
2005-06-01,884.902,8848.13,8848.13
2005-07-01,949.8330000000001,9497.38,9497.38
2005-08-01,803.677,8035.97,8035.97
2005-09-01,664.998,6649.32,6649.32
2005-10-01,567.565,5675.09,5675.09
2005-11-01,607.408,6073.47,6073.47
2005-12-01,743.479,7434.04,7434.04
2006-01-01,743.5110000000001,7375.0,7375.0
2006-02-01,670.427,6650.0,6650.0
2006-03-01,590.6560000000001,5859.0,5859.0
2006-04-01,642.909,6377.0,6377.0
2006-05-01,760.133,7540.0,7540.0
2006-06-01,746.88,7408.0,7408.0
2006-07-01,783.206,7769.0,7769.0
2006-08-01,777.546,7712.0,7712.0
2006-09-01,504.71900000000005,5006.0,5006.0
2006-10-01,444.946,4413.0,4413.0
2006-11-01,521.179,5170.0,5170.0
2006-12-01,551.889,5474.0,5474.0
2007-01-01,501.545,4957.0,4957.0
2007-02-01,299.21700000000004,2957.0,2957.0
2007-03-01,644.219,6367.0,6367.0
2007-04-01,1083.451,10709.0,10709.0
2007-05-01,1178.82,11651.0,11651.0
2007-06-01,1103.019,10902.0,10902.0
2007-07-01,326.574,3228.0,3228.0
2007-08-01,314.985,3113.0,3113.0
2007-09-01,601.284,5943.0,5943.0
2007-10-01,1067.492,10551.0,10551.0
2007-11-01,1706.0120000000002,16862.0,16862.0
2007-12-01,1164.382,11509.0,11509.0
2008-01-01,1097.319,10813.0,10813.0
2008-02-01,614.688,6057.0,6057.0
2008-03-01,1006.418,9917.0,9917.0
2008-04-01,1111.531,10953.0,10953.0
2008-05-01,1199.175,11817.0,11817.0
2008-06-01,1803.499,17772.0,17772.0
2008-07-01,988.653,9742.0,9742.0
2008-08-01,417.49,4114.0,4114.0
2008-09-01,394.987,3892.0,3892.0
2008-10-01,908.7080000000001,8954.0,8954.0
2008-11-01,688.711,6787.0,6787.0
2008-12-01,1013.821,9990.0,9990.0
2009-01-01,567.541,5539.0,5539.0
2009-02-01,585.419,5714.0,5714.0
2009-03-01,1168.7160000000001,11407.0,11407.0
2009-04-01,1076.904,10511.0,10511.0
2009-05-01,1538.693,15018.0,15018.0
2009-06-01,1139.324,11120.0,11120.0
2009-07-01,647.839,6323.0,6323.0
2009-08-01,497.848,4859.0,4859.0
2009-09-01,479.06100000000004,4676.0,4676.0
2009-10-01,479.971,4685.0,4685.0
2009-11-01,1327.797,12959.0,12959.0
2009-12-01,853.8870000000001,8334.0,8334.0
2010-01-01,717.293,6998.0,6998.0
2010-02-01,715.077,6976.0,6976.0
2010-03-01,1257.271,12266.0,12266.0
2010-04-01,929.793,9071.0,9071.0
2010-05-01,814.539,7947.0,7947.0
2010-06-01,978.278,9544.0,9544.0
2010-07-01,1046.433,10209.0,10209.0
2010-08-01,947.802,9247.0,9247.0
2010-09-01,1006.8140000000001,9822.0,9822.0
2010-10-01,1078.848,10525.0,10525.0
2010-11-01,1273.895,12428.0,12428.0
2010-12-01,1079.957,10536.0,10536.0
2011-01-01,828.271,8047.0,8047.0
2011-02-01,757.134,7356.0,7356.0
2011-03-01,1075.221,10447.0,10447.0
2011-04-01,1043.364,10137.0,10137.0
2011-05-01,1203.126,11690.0,11690.0
2011-06-01,1242.648,12074.0,12074.0
2011-07-01,985.879,9579.0,9579.0
2011-08-01,1046.478,10168.0,10168.0
2011-09-01,433.298,4210.0,4210.0
2011-10-01,353.058,3430.0,3430.0
2011-11-01,346.351,3365.0,3365.0
2011-12-01,436.172,4238.0,4238.0
2012-01-01,531.827,5061.0,5061.0
2012-02-01,540.567,5144.0,5144.0
2012-03-01,1123.792,10694.0,10694.0
2012-04-01,1255.262,11945.0,11945.0
2012-05-01,1698.275,16161.0,16161.0
2012-06-01,1472.048,14008.0,14008.0
2012-07-01,405.95,3863.0,3863.0
2012-08-01,220.632,2100.0,2100.0
2012-09-01,174.128,1657.0,1657.0
2012-10-01,213.639,2033.0,2033.0
2012-11-01,192.31,1830.0,1830.0
2012-12-01,233.57,2223.0,2223.0
2013-01-01,187.749,1791.0,1791.0
2013-02-01,177.582,1694.0,1694.0
2013-03-01,316.72,3022.0,3022.0
2013-04-01,606.902,5790.0,5790.0
2013-05-01,687.012,6555.0,6555.0
2013-06-01,3791.714,36177.0,36177.0
