measured_on,Municiapl Landfill Gas Generation,Municiapl Landfill Gas Quantity Consumed For Electricity,Municiapl Landfill Gas Total Fuel Consumed
2012-03-01,3601.183,35909.0,35909.0
2012-04-01,4433.232,44205.0,44205.0
2012-05-01,3983.372,39719.0,39719.0
2012-06-01,3568.123,35579.0,35579.0
2012-07-01,3079.019,30702.0,30702.0
2012-08-01,2023.213,20174.0,20174.0
2012-09-01,1333.721,13299.0,13299.0
2012-10-01,4129.106,41173.0,41173.0
2012-11-01,2584.641,25772.0,25772.0
2012-12-01,2869.39,28612.0,28612.0
2013-01-01,3736.168,37262.0,37262.0
2013-02-01,2426.471,24200.0,24200.0
2013-03-01,3949.176,39386.0,39386.0
2013-04-01,3636.858,36271.0,36271.0
2013-05-01,3457.511,34482.0,34482.0
2013-06-01,3551.199,35417.0,35417.0
2013-07-01,3056.722,30485.0,30485.0
2013-08-01,4396.063,43843.0,43843.0
2013-09-01,2107.862,21022.0,21022.0
2013-10-01,1859.963,18550.0,18550.0
2013-11-01,1713.717,17091.0,17091.0
2013-12-01,4021.29,40105.0,40105.0
2014-01-01,3848.156,36846.0,36846.0
2014-02-01,2530.592,24231.0,24231.0
2014-03-01,3621.095,34672.0,34672.0
2014-04-01,4218.42,40392.0,40392.0
2014-05-01,3402.185,32576.0,32576.0
2014-06-01,2221.342,21269.0,21269.0
2014-07-01,2432.644,23293.0,23293.0
2014-08-01,3253.601,31153.0,31153.0
2014-09-01,3551.51,34006.0,34006.0
2014-10-01,3873.315,37087.0,37087.0
2014-11-01,2087.928,19992.0,19992.0
2014-12-01,2401.212,22992.0,22992.0
2015-01-01,3448.699,32592.0,32592.0
2015-02-01,2270.677,21459.0,21459.0
2015-03-01,3956.051,37387.0,37387.0
2015-04-01,3409.803,32225.0,32225.0
2015-05-01,4073.636,38499.0,38499.0
2015-06-01,3129.466,29576.0,29576.0
2015-07-01,2168.039,20489.0,20489.0
2015-08-01,3075.864,29069.0,29069.0
2015-09-01,2205.071,20839.0,20839.0
2015-10-01,3203.84,30278.0,30278.0
2015-11-01,3708.472,35048.0,35048.0
2015-12-01,2533.382,23942.0,23942.0
2016-01-01,3337.141,33231.0,33231.0
2016-02-01,3919.963,39035.0,39035.0
2016-03-01,2544.536,25339.0,25339.0
2016-04-01,1855.419,18476.0,18476.0
2016-05-01,3340.296,33263.0,33263.0
2016-06-01,3745.943,37303.0,37303.0
2016-07-01,2996.559,29840.0,29840.0
2016-08-01,3364.833,33507.0,33507.0
2016-09-01,3722.842,37072.0,37072.0
2016-10-01,3339.349,33253.0,33253.0
2016-11-01,3209.758,31963.0,31963.0
2016-12-01,3751.361,37356.0,37356.0
2017-01-01,3355.956,33032.0,33032.0
2017-02-01,3067.509,30192.0,30192.0
2017-03-01,3312.092,32600.0,32600.0
2017-04-01,3096.313,30476.0,30476.0
2017-05-01,3259.062,32078.0,32078.0
2017-06-01,3204.364,31540.0,31540.0
2017-07-01,3284.899,32332.0,32332.0
2017-08-01,3300.211,32483.0,32483.0
2017-09-01,3053.371,30054.0,30054.0
2017-10-01,3125.706,30765.0,30765.0
2017-11-01,3255.012,32038.0,32038.0
2017-12-01,3386.505,33332.0,33332.0
2018-01-01,3068.834,31579.0,31579.0
2018-02-01,2888.493,29723.0,29723.0
2018-03-01,3117.524,32079.0,32079.0
2018-04-01,2912.713,29972.0,29972.0
2018-05-01,2930.356,30154.0,30154.0
2018-06-01,2967.952,30541.0,30541.0
2018-07-01,3053.99,31426.0,31426.0
2018-08-01,3066.307,31553.0,31553.0
2018-09-01,2773.004,28535.0,28535.0
2018-10-01,3032.257,31202.0,31202.0
2018-11-01,3011.758,30991.0,30991.0
2018-12-01,3150.812,32422.0,32422.0
2019-01-01,3212.555,33204.0,33204.0
2019-02-01,2892.8,29899.0,29899.0
2019-03-01,3109.347,32137.0,32137.0
2019-04-01,2932.653,30311.0,30311.0
