measured_on,"Electricity used for energy storage-Energy Storage, Battery Generation","Electricity used for energy storage-Energy Storage, Battery Quantity Consumed For Electricity","Electricity used for energy storage-Energy Storage, Battery Total Fuel Consumed",Solar-Photovoltaic Generation,Solar-Photovoltaic Quantity Consumed For Electricity,Solar-Photovoltaic Total Fuel Consumed
2019-12-01,0.0,0.0,0.0,1175.0,10463.0,10463.0
2020-01-01,0.0,0.0,0.0,842.428,7386.0,7386.0
2020-02-01,0.0,0.0,0.0,911.984,7995.0,7995.0
2020-03-01,0.0,0.0,0.0,1215.566,10657.0,10657.0
2020-04-01,0.0,0.0,0.0,1101.445,9656.0,9656.0
2020-05-01,0.0,0.0,0.0,1299.415,11392.0,11392.0
2020-06-01,0.0,0.0,0.0,1121.727,9834.0,9834.0
2020-07-01,0.0,0.0,0.0,1150.092,10083.0,10083.0
2020-08-01,0.0,0.0,0.0,1097.385,9621.0,9621.0
2020-09-01,0.0,0.0,0.0,950.323,8331.0,8331.0
2020-10-01,0.0,0.0,0.0,927.442,8131.0,8131.0
2020-11-01,0.0,0.0,0.0,811.353,7113.0,7113.0
2020-12-01,0.0,0.0,0.0,882.84,7740.0,7740.0
2021-01-01,-1.992,0.0,0.0,861.26,7617.0,7617.0
2021-02-01,-1.755,0.0,0.0,874.138,7731.0,7731.0
2021-03-01,-1.803,0.0,0.0,1140.298,10085.0,10085.0
2021-04-01,-1.782,0.0,0.0,1225.817,10841.0,10841.0
2021-05-01,-1.772,0.0,0.0,1372.728,12140.0,12140.0
2021-06-01,-1.803,0.0,0.0,1013.643,8965.0,8965.0
2021-07-01,-1.815,0.0,0.0,1080.784,9558.0,9558.0
2021-08-01,-1.759,0.0,0.0,1028.033,9092.0,9092.0
2021-09-01,-1.607,0.0,0.0,1005.372,8892.0,8892.0
2021-10-01,-1.588,0.0,0.0,1018.253,9005.0,9005.0
2021-11-01,-1.57,0.0,0.0,845.197,7475.0,7475.0
2021-12-01,-1.754,0.0,0.0,800.477,7079.0,7079.0
2022-01-01,-1.981,0.0,0.0,835.786,2852.0,2852.0
2022-02-01,-1.826,0.0,0.0,895.184,3054.0,3054.0
2022-03-01,-1.955,0.0,0.0,1155.709,3943.0,3943.0
2022-04-01,-1.853,0.0,0.0,1220.886,4166.0,4166.0
2022-05-01,-1.668,0.0,0.0,1312.531,4478.0,4478.0
2022-06-01,-1.66,0.0,0.0,1183.098,4037.0,4037.0
2022-07-01,-1.883,0.0,0.0,1189.36,4058.0,4058.0
2022-08-01,-1.748,0.0,0.0,1107.082,3777.0,3777.0
2022-09-01,-1.616,0.0,0.0,930.35,3174.0,3174.0
2022-10-01,-1.546,0.0,0.0,1025.007,3497.0,3497.0
2022-11-01,-1.562,0.0,0.0,719.881,2456.0,2456.0
2022-12-01,-1.702,0.0,0.0,752.126,2566.0,2566.0
2023-01-01,0.0,0.0,0.0,537.0,1832.0,1832.0
2023-02-01,0.0,0.0,0.0,698.0,2382.0,2382.0
2023-03-01,0.0,0.0,0.0,1160.0,3958.0,3958.0
2023-04-01,0.0,0.0,0.0,968.0,3303.0,3303.0
2023-05-01,0.0,0.0,0.0,1146.0,3910.0,3910.0
2023-06-01,0.0,0.0,0.0,1103.0,3763.0,3763.0
2023-07-01,0.0,0.0,0.0,951.0,3245.0,3245.0
2023-08-01,0.0,0.0,0.0,1244.0,4245.0,4245.0
2023-09-01,0.0,0.0,0.0,1017.0,3470.0,3470.0
2023-10-01,0.0,0.0,0.0,723.0,2467.0,2467.0
2023-11-01,0.0,0.0,0.0,616.0,2102.0,2102.0
2023-12-01,0.0,0.0,0.0,638.0,2177.0,2177.0
2024-01-01,-1.0,0.0,0.0,830.0,2832.0,2832.0
2024-02-01,-1.0,0.0,0.0,603.0,2057.0,2057.0
2024-03-01,-3.0,0.0,0.0,961.0,3279.0,3279.0
2024-04-01,-1.0,0.0,0.0,657.0,2242.0,2242.0
2024-05-01,-3.0,0.0,0.0,775.0,2644.0,2644.0
2024-06-01,-2.0,0.0,0.0,1204.0,4108.0,4108.0
2024-07-01,-2.0,0.0,0.0,1080.0,3685.0,3685.0
2024-08-01,-1.0,0.0,0.0,672.0,2293.0,2293.0
2024-09-01,-1.0,0.0,0.0,617.0,2105.0,2105.0
2024-10-01,-1.0,0.0,0.0,402.0,1372.0,1372.0
2024-11-01,-1.0,0.0,0.0,394.0,1344.0,1344.0
2024-12-01,-1.0,0.0,0.0,403.0,1375.0,1375.0
