measured_on,"Municiapl Landfill Gas-Internal Combustion Engine (diesel, piston, reciprocating) Generation","Municiapl Landfill Gas-Internal Combustion Engine (diesel, piston, reciprocating) Quantity Consumed For Electricity","Municiapl Landfill Gas-Internal Combustion Engine (diesel, piston, reciprocating) Total Fuel Consumed"
2011-01-01,0.0,0.0,0.0
2011-02-01,0.0,0.0,0.0
2011-03-01,0.0,0.0,0.0
2011-04-01,0.0,0.0,0.0
2011-05-01,553.987,5506.0,5506.0
2011-06-01,567.149,5637.0,5637.0
2011-07-01,627.815,6239.0,6239.0
2011-08-01,613.871,6101.0,6101.0
2011-09-01,563.896,5604.0,5604.0
2011-10-01,586.113,5825.0,5825.0
2011-11-01,659.047,6550.0,6550.0
2011-12-01,685.122,6809.0,6809.0
2012-01-01,903.685,17602.0,17602.0
2012-02-01,864.596,16841.0,16841.0
2012-03-01,874.915,17042.0,17042.0
2012-04-01,873.225,17009.0,17009.0
2012-05-01,880.378,17149.0,17149.0
2012-06-01,848.695,16531.0,16531.0
2012-07-01,901.449,17559.0,17559.0
2012-08-01,850.877,16574.0,16574.0
2012-09-01,753.257,14672.0,14672.0
2012-10-01,854.827,16651.0,16651.0
2012-11-01,939.62,18302.0,18302.0
2012-12-01,1017.476,19819.0,19819.0
2013-01-01,1082.996,11900.0,11900.0
2013-02-01,961.959,10569.0,10569.0
2013-03-01,1042.378,11453.0,11453.0
2013-04-01,974.66,10709.0,10709.0
2013-05-01,1041.133,11439.0,11439.0
2013-06-01,992.617,10906.0,10906.0
2013-07-01,1041.711,11446.0,11446.0
2013-08-01,955.895,10503.0,10503.0
2013-09-01,902.5,9916.0,9916.0
2013-10-01,973.553,10697.0,10697.0
2013-11-01,1080.922,11876.0,11876.0
2013-12-01,1152.636,12664.0,12664.0
2014-01-01,1162.607,13475.0,13475.0
2014-02-01,964.686,11182.0,11182.0
2014-03-01,1117.431,12952.0,12952.0
2014-04-01,1030.977,11950.0,11950.0
2014-05-01,1031.757,11959.0,11959.0
2014-06-01,986.6,11435.0,11435.0
2014-07-01,957.992,11104.0,11104.0
2014-08-01,948.81,10997.0,10997.0
2014-09-01,850.804,9862.0,9862.0
2014-10-01,973.372,11282.0,11282.0
2014-11-01,964.883,11184.0,11184.0
2014-12-01,973.921,11288.0,11288.0
2015-01-01,888.077,10060.0,10060.0
2015-02-01,776.438,8795.0,8795.0
2015-03-01,845.8,9580.0,9580.0
2015-04-01,848.631,9613.0,9613.0
2015-05-01,834.196,9449.0,9449.0
2015-06-01,800.605,9068.0,9068.0
2015-07-01,959.998,10874.0,10874.0
2015-08-01,922.269,10447.0,10447.0
2015-09-01,845.114,9572.0,9572.0
2015-10-01,970.587,10994.0,10994.0
2015-11-01,978.008,11078.0,11078.0
2015-12-01,1026.277,11625.0,11625.0
2016-01-01,1087.598,10413.0,10413.0
2016-02-01,1012.519,9694.0,9694.0
2016-03-01,1056.928,10120.0,10120.0
2016-04-01,1126.188,10783.0,10783.0
2016-05-01,1121.137,10734.0,10734.0
2016-06-01,1053.157,10084.0,10084.0
2016-07-01,1066.78,10214.0,10214.0
2016-08-01,1057.77,10127.0,10127.0
2016-09-01,961.867,9209.0,9209.0
2016-10-01,937.572,8977.0,8977.0
2016-11-01,1053.776,10089.0,10089.0
2016-12-01,1178.708,11285.0,11285.0
2017-01-01,1049.466,10081.0,10081.0
2017-02-01,1001.399,9617.0,9617.0
2017-03-01,1024.337,9838.0,9838.0
2017-04-01,927.758,8911.0,8911.0
2017-05-01,941.405,9041.0,9041.0
2017-06-01,893.438,8581.0,8581.0
2017-07-01,924.489,8879.0,8879.0
2017-08-01,877.704,8429.0,8429.0
2017-09-01,815.72,7834.0,7834.0
2017-10-01,964.605,9264.0,9264.0
2017-11-01,995.69,9563.0,9563.0
2017-12-01,1027.989,9873.0,9873.0
2018-01-01,850.483,8527.0,8527.0
2018-02-01,806.599,8086.0,8086.0
2018-03-01,858.437,8606.0,8606.0
2018-04-01,826.628,8287.0,8287.0
2018-05-01,747.68,7496.0,7496.0
2018-06-01,808.819,8108.0,8108.0
2018-07-01,812.762,8148.0,8148.0
2018-08-01,808.461,8105.0,8105.0
2018-09-01,664.331,6660.0,6660.0
2018-10-01,824.46,8266.0,8266.0
2018-11-01,834.204,8363.0,8363.0
2018-12-01,857.136,8593.0,8593.0
2019-01-01,799.829,9152.0,9152.0
2019-02-01,704.693,8064.0,8064.0
2019-03-01,761.164,8710.0,8710.0
2019-04-01,716.211,8196.0,8196.0
2019-05-01,767.575,8783.0,8783.0
2019-06-01,742.232,8494.0,8494.0
2019-07-01,753.566,8623.0,8623.0
2019-08-01,729.327,8346.0,8346.0
2019-09-01,714.106,8171.0,8171.0
2019-10-01,751.293,8597.0,8597.0
2019-11-01,712.806,8157.0,8157.0
2019-12-01,795.198,9100.0,9100.0
2020-01-01,568.109,6220.0,6220.0
2020-02-01,543.297,5949.0,5949.0
2020-03-01,604.681,6621.0,6621.0
2020-04-01,560.677,6139.0,6139.0
2020-05-01,551.66,6040.0,6040.0
2020-06-01,486.906,5332.0,5332.0
2020-07-01,528.167,5783.0,5783.0
2020-08-01,533.374,5840.0,5840.0
2020-09-01,492.948,5398.0,5398.0
2020-10-01,497.632,5449.0,5449.0
2020-11-01,515.189,5641.0,5641.0
2020-12-01,594.36,6508.0,6508.0
2021-01-01,76.114,812.0,812.0
2021-02-01,71.057,759.0,759.0
2021-03-01,75.669,808.0,808.0
2021-04-01,74.411,794.0,794.0
2021-05-01,75.07,802.0,802.0
2021-06-01,68.953,736.0,736.0
2021-07-01,71.129,760.0,760.0
2021-08-01,68.824,735.0,735.0
2021-09-01,63.361,677.0,677.0
2021-10-01,67.271,718.0,718.0
2021-11-01,67.115,717.0,717.0
2021-12-01,79.026,844.0,844.0
2022-01-01,19.918,202.0,202.0
2022-02-01,19.101,194.0,194.0
2022-03-01,20.387,208.0,208.0
2022-04-01,19.779,202.0,202.0
2022-05-01,18.075,184.0,184.0
2022-06-01,18.74,191.0,191.0
2022-07-01,20.605,210.0,210.0
2022-08-01,18.888,193.0,193.0
2022-09-01,17.253,176.0,176.0
2022-10-01,18.761,191.0,191.0
2022-11-01,18.662,190.0,190.0
2022-12-01,19.831,202.0,202.0
2023-01-01,7.009,74.0,74.0
2023-02-01,6.436,67.0,67.0
2023-03-01,6.471,67.0,67.0
2023-04-01,6.474,67.0,67.0
2023-05-01,7.165,74.0,74.0
2023-06-01,6.365,66.0,66.0
2023-07-01,6.614,69.0,69.0
2023-08-01,6.412,67.0,67.0
2023-09-01,5.843,61.0,61.0
2023-10-01,6.569,68.0,68.0
2023-11-01,6.584,68.0,68.0
2023-12-01,7.058,73.0,73.0
2024-01-01,4.591,47.0,47.0
2024-02-01,4.32,44.0,44.0
2024-03-01,4.136,42.0,42.0
2024-04-01,4.178,43.0,43.0
2024-05-01,4.361,44.0,44.0
2024-06-01,3.741,38.0,38.0
2024-07-01,4.034,41.0,41.0
2024-08-01,4.181,43.0,43.0
2024-09-01,3.82,39.0,39.0
2024-10-01,4.097,42.0,42.0
2024-11-01,4.337,44.0,44.0
2024-12-01,4.204,43.0,43.0
