measured_on,Distillate Fuel Oil - Combustion (Gas) Turbine (including jet engine design) - Distillate Fuel Oil - Generation,Distillate Fuel Oil - Combustion (Gas) Turbine (including jet engine design) - Distillate Fuel Oil - Quantity Consumed For Electricity,Distillate Fuel Oil - Combustion (Gas) Turbine (including jet engine design) - Distillate Fuel Oil - Total Fuel Consumed,Natural Gas - Combustion (Gas) Turbine (including jet engine design) - Natural Gas - Generation,Natural Gas - Combustion (Gas) Turbine (including jet engine design) - Natural Gas - Quantity Consumed For Electricity,Natural Gas - Combustion (Gas) Turbine (including jet engine design) - Natural Gas - Total Fuel Consumed
2003-01-01,0.0,0.0,0.0,447.0,5100.0,5100.0
2003-02-01,0.0,0.0,0.0,11869.0,134640.0,134640.0
2003-03-01,0.0,0.0,0.0,1219.0,13000.0,13000.0
2003-04-01,0.0,0.0,0.0,1950.0,20000.0,20000.0
2003-05-01,0.0,0.0,0.0,22830.0,243000.0,243000.0
2003-06-01,0.0,0.0,0.0,11012.0,99000.0,99000.0
2003-07-01,0.0,0.0,0.0,30954.0,425000.0,425000.0
2003-08-01,0.0,0.0,0.0,32129.0,337000.0,337000.0
2003-09-01,0.0,0.0,0.0,12261.0,127000.0,127000.0
2003-10-01,0.0,0.0,0.0,10913.0,106000.0,106000.0
2003-11-01,0.0,0.0,0.0,1129.0,13000.0,13000.0
2003-12-01,0.0,0.0,0.0,8729.0,127000.0,127000.0
2004-01-01,0.0,0.0,0.0,20572.0,400000.0,400000.0
2004-02-01,0.0,0.0,0.0,9285.0,294000.0,294000.0
2004-03-01,0.0,0.0,0.0,4333.0,109000.0,109000.0
2004-04-01,0.0,0.0,0.0,976.0,14000.0,14000.0
2004-05-01,0.0,0.0,0.0,11987.0,105000.0,105000.0
2004-06-01,0.0,0.0,0.0,16580.0,183040.0,183040.0
2004-07-01,0.0,0.0,0.0,25285.0,267000.0,267000.0
2004-08-01,0.0,0.0,0.0,14464.0,152000.0,152000.0
2004-09-01,0.0,0.0,0.0,6894.0,72000.0,72000.0
2004-10-01,0.0,0.0,0.0,7519.0,79000.0,79000.0
2004-11-01,0.0,0.0,0.0,2889.0,31000.0,31000.0
2004-12-01,0.0,0.0,0.0,686.0,7000.0,7000.0
2005-01-01,0.0,0.0,0.0,1918.0,21819.0,21819.0
2005-02-01,0.0,0.0,0.0,2106.0,23828.0,23828.0
2005-03-01,0.0,0.0,0.0,722.0,7280.0,7280.0
2005-04-01,0.0,0.0,0.0,726.0,8320.0,8320.0
2005-05-01,0.0,0.0,0.0,20732.0,226720.0,226720.0
2005-06-01,0.0,0.0,0.0,9820.0,107120.0,107120.0
2005-07-01,0.0,0.0,0.0,21119.0,230880.0,230880.0
2005-08-01,0.0,0.0,0.0,8557.0,75920.0,75920.0
2005-09-01,0.0,0.0,0.0,5663.0,62400.0,62400.0
2005-10-01,0.0,0.0,0.0,595.0,6240.0,6240.0
2005-11-01,0.0,0.0,0.0,1855.0,20800.0,20800.0
2005-12-01,0.0,0.0,0.0,2118.0,22880.0,22880.0
2006-01-01,0.0,0.0,0.0,1100.0,12480.0,12480.0
2006-02-01,0.0,0.0,0.0,2309.0,26000.0,26000.0
2006-03-01,0.0,0.0,0.0,1569.0,17680.0,17680.0
2006-04-01,0.0,0.0,0.0,1111.0,12480.0,12480.0
2006-05-01,0.0,0.0,0.0,6019.0,67600.0,67600.0
2006-06-01,0.0,0.0,0.0,8191.0,74880.0,74880.0
2006-07-01,0.0,0.0,0.0,9231.0,87360.0,87360.0
2006-08-01,0.0,0.0,0.0,3318.0,26000.0,26000.0
2006-09-01,0.0,0.0,0.0,1049.0,5200.0,5200.0
2006-10-01,0.0,0.0,0.0,346.0,4441.0,4441.0
2006-11-01,0.0,0.0,0.0,1647.0,20145.0,20145.0
2006-12-01,0.0,0.0,0.0,3449.0,40747.0,40747.0
2007-01-01,0.0,0.0,0.0,2050.0,23920.0,23920.0
2007-02-01,0.0,0.0,0.0,281.0,3692.0,3692.0
2007-03-01,0.0,0.0,0.0,372.0,8466.0,8466.0
2007-04-01,0.0,0.0,0.0,1243.0,15257.0,15257.0
2007-05-01,0.0,0.0,0.0,428.0,5949.0,5949.0
2007-06-01,0.0,0.0,0.0,1402.0,16224.0,16224.0
2007-07-01,0.0,0.0,0.0,8856.0,99299.0,99299.0
2007-08-01,0.0,0.0,0.0,2480.0,27872.0,27872.0
2007-09-01,0.0,0.0,0.0,223.0,3702.0,3702.0
2007-10-01,0.0,0.0,0.0,1664.0,20405.0,20405.0
2007-11-01,0.0,0.0,0.0,1950.0,23182.0,23182.0
2007-12-01,0.0,0.0,0.0,972.0,11835.0,11835.0
2008-01-01,0.0,0.0,0.0,510.0,18398.0,18398.0
2008-02-01,0.0,0.0,0.0,606.0,7498.0,7498.0
2008-03-01,0.0,0.0,0.0,262.0,3505.0,3505.0
2008-04-01,0.0,0.0,0.0,819.0,7186.0,7186.0
2008-05-01,0.0,0.0,0.0,680.0,8611.0,8611.0
2008-06-01,0.0,0.0,0.0,2671.0,12158.0,12158.0
2008-07-01,0.0,0.0,0.0,506.0,6760.0,6760.0
2008-08-01,0.0,0.0,0.0,4216.0,52333.0,52333.0
2008-09-01,0.0,0.0,0.0,3172.0,39354.0,39354.0
2008-10-01,0.0,0.0,0.0,319.0,3484.0,3484.0
2008-11-01,0.0,0.0,0.0,440.0,5595.0,5595.0
2008-12-01,0.0,0.0,0.0,517.0,6510.0,6510.0
2009-01-01,0.0,0.0,0.0,282.0,3609.0,3609.0
2009-02-01,0.0,0.0,0.0,384.0,4898.0,4898.0
2009-03-01,0.0,0.0,0.0,378.0,4878.0,4878.0
2009-04-01,0.0,0.0,0.0,414.0,5377.0,5377.0
2009-05-01,0.0,0.0,0.0,2690.0,33197.0,33197.0
2009-06-01,0.0,0.0,0.0,523.0,6635.0,6635.0
2009-07-01,0.0,0.0,0.0,652.0,8310.0,8310.0
2009-08-01,0.0,0.0,0.0,5826.0,71989.0,71989.0
2009-09-01,0.0,0.0,0.0,463.0,5450.0,5450.0
2009-10-01,0.0,0.0,0.0,424.0,5408.0,5408.0
2009-11-01,0.0,0.0,0.0,500.0,6354.0,6354.0
2009-12-01,0.0,0.0,0.0,532.0,6604.0,6604.0
2010-01-01,0.0,0.0,0.0,0.0,0.0,0.0
2010-02-01,0.0,0.0,0.0,0.0,0.0,0.0
2010-03-01,0.0,0.0,0.0,151.0,2142.0,2142.0
2010-04-01,0.0,0.0,0.0,195.0,2517.0,2517.0
2010-05-01,0.0,0.0,0.0,0.0,0.0,0.0
2010-06-01,0.0,0.0,0.0,690.0,8861.0,8861.0
2010-07-01,0.0,0.0,0.0,6704.0,83231.0,83231.0
2010-08-01,0.0,0.0,0.0,8621.0,106891.0,106891.0
2010-09-01,0.0,0.0,0.0,1194.0,14893.0,14893.0
2010-10-01,0.0,0.0,0.0,553.0,7072.0,7072.0
2010-11-01,0.0,0.0,0.0,786.0,9786.0,9786.0
2010-12-01,0.0,0.0,0.0,838.0,10327.0,10327.0
2011-01-01,0.0,0.0,0.0,0.0,0.0,0.0
2011-02-01,0.0,0.0,0.0,117.0,1695.0,1695.0
2011-03-01,0.0,0.0,0.0,301.0,6365.0,6365.0
2011-04-01,0.0,0.0,0.0,868.0,11700.0,11700.0
2011-05-01,0.0,0.0,0.0,100.0,1373.0,1373.0
2011-06-01,0.0,0.0,0.0,0.0,0.0,0.0
2011-07-01,0.0,0.0,0.0,0.0,0.0,0.0
2011-08-01,0.0,0.0,0.0,2904.0,35932.0,35932.0
2011-09-01,0.0,0.0,0.0,0.0,0.0,0.0
2011-10-01,0.0,0.0,0.0,0.0,0.0,0.0
2011-11-01,0.0,0.0,0.0,0.0,0.0,0.0
2011-12-01,0.0,0.0,0.0,192.0,2558.0,2558.0
2012-01-01,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-01,0.0,0.0,0.0,0.0,0.0,0.0
2012-03-01,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-01,0.0,0.0,0.0,467.0,6001.0,6001.0
2012-05-01,0.0,0.0,0.0,16893.0,208707.0,208707.0
2012-06-01,0.0,0.0,0.0,25030.0,301887.0,301887.0
2012-07-01,0.0,0.0,0.0,19068.0,231454.0,231454.0
2012-08-01,0.0,0.0,0.0,27950.0,339922.0,339922.0
2012-09-01,0.0,0.0,0.0,6863.0,83784.0,83784.0
2012-10-01,0.0,0.0,0.0,9314.0,113400.0,113400.0
2012-11-01,0.0,0.0,0.0,0.0,0.0,0.0
2012-12-01,0.0,0.0,0.0,3962.0,42955.0,42955.0
2013-01-01,0.0,0.0,0.0,5425.0,59430.0,59430.0
2013-02-01,0.0,0.0,0.0,2859.0,31130.0,31130.0
2013-03-01,0.0,0.0,0.0,4687.0,52303.0,52303.0
