measured_on,Hydroelectric Generation,Hydroelectric Quantity Consumed For Electricity,Hydroelectric Total Fuel Consumed
2001-01-01,77.0,795.64,795.64
2001-02-01,96.0,991.97,991.97
2001-03-01,245.0,2531.59,2531.59
2001-04-01,426.0,4401.86,4401.86
2001-05-01,502.0,5187.17,5187.17
2001-06-01,238.0,2459.25,2459.25
2001-07-01,291.0,3006.9,3006.9
2001-08-01,234.0,2417.92,2417.92
2001-09-01,174.0,1797.94,1797.94
2001-10-01,183.0,1890.94,1890.94
2001-11-01,-1.0,-10.33,-10.33
2001-12-01,39.0,402.99,402.99
2002-01-01,181.0,1841.31,1841.31
2002-02-01,143.0,1454.74,1454.74
2002-03-01,131.0,1332.66,1332.66
2002-04-01,127.0,1291.97,1291.97
2002-05-01,88.0,895.22,895.22
2002-06-01,59.0,600.21,600.21
2002-07-01,78.0,793.49,793.49
2002-08-01,66.0,671.42,671.42
2002-09-01,46.0,467.96,467.96
2002-10-01,59.0,600.21,600.21
2002-11-01,60.0,610.38,610.38
2002-12-01,102.0,1037.65,1037.65
