measured_on,Distillate Fuel Oil - Combustion (Gas) Turbine (including jet engine design) - Distillate Fuel Oil - Generation,Distillate Fuel Oil - Combustion (Gas) Turbine (including jet engine design) - Distillate Fuel Oil - Quantity Consumed For Electricity,Distillate Fuel Oil - Combustion (Gas) Turbine (including jet engine design) - Distillate Fuel Oil - Total Fuel Consumed,Natural Gas - Combustion (Gas) Turbine (including jet engine design) - Natural Gas - Generation,Natural Gas - Combustion (Gas) Turbine (including jet engine design) - Natural Gas - Quantity Consumed For Electricity,Natural Gas - Combustion (Gas) Turbine (including jet engine design) - Natural Gas - Total Fuel Consumed
2003-01-01,0.0,0.0,0.0,,,
2003-02-01,0.0,0.0,0.0,918.0,13360.0,13360.0
2003-03-01,180.0,2494.0,2494.0,880.0,14251.0,14251.0
2003-04-01,0.0,0.0,0.0,2774.0,42180.0,42180.0
2003-05-01,0.0,0.0,0.0,960.0,15167.0,15167.0
2003-06-01,0.0,0.0,0.0,2434.0,36879.0,36879.0
2003-07-01,0.0,0.0,0.0,476.0,8463.0,8463.0
2003-08-01,0.0,0.0,0.0,6518.0,100779.0,100779.0
2003-09-01,1310.0,18148.0,18148.0,1296.0,18624.0,18624.0
2003-10-01,0.0,0.0,0.0,4531.0,69526.0,69526.0
2003-11-01,0.0,0.0,0.0,4340.0,67176.0,67176.0
2003-12-01,0.0,0.0,0.0,412.0,9007.0,9007.0
2004-01-01,0.0,0.0,0.0,0.0,0.0,0.0
2004-02-01,0.0,0.0,0.0,0.0,0.0,0.0
2004-03-01,1.0,46.0,46.0,369.0,7794.0,7794.0
2004-04-01,3.0,52.0,52.0,579.0,10288.0,10288.0
2004-05-01,0.0,0.0,0.0,1449.0,21778.0,21778.0
2004-06-01,1689.0,23867.0,23867.0,5006.0,69548.0,69548.0
2004-07-01,0.0,0.0,0.0,3784.0,57332.0,57332.0
2004-08-01,0.0,0.0,0.0,502.0,8865.0,8865.0
2004-09-01,0.0,0.0,0.0,2406.0,36012.0,36012.0
2004-10-01,0.0,0.0,0.0,0.0,0.0,0.0
2004-11-01,1191.0,15353.0,15353.0,1338.0,20482.0,20482.0
2004-12-01,0.0,0.0,0.0,0.0,0.0,0.0
2005-01-01,0.0,0.0,0.0,480.0,10165.65,10165.65
2005-02-01,0.0,0.0,0.0,459.0,8801.14,8801.14
2005-03-01,0.0,0.0,0.0,0.0,0.0,0.0
2005-04-01,0.0,0.0,0.0,21108.0,320019.51,320019.51
2005-05-01,0.0,0.0,0.0,24425.0,353001.06,353001.06
2005-06-01,0.0,0.0,0.0,54593.0,791635.98,791635.98
2005-07-01,0.0,0.0,0.0,52714.0,737266.67,737266.67
2005-08-01,0.0,0.0,0.0,41116.0,587522.05,587522.05
2005-09-01,0.0,0.0,0.0,27480.0,398133.92,398133.92
2005-10-01,4.0,58.1,58.1,11407.0,165338.01,165338.01
2005-11-01,3.0,46.48,46.48,8558.0,121995.88,121995.88
2005-12-01,3434.0,43691.2,43691.2,9334.0,101711.04,101711.04
2006-01-01,0.0,0.0,0.0,4090.0,67483.0,67483.0
2006-02-01,0.0,0.0,0.0,713.0,14103.0,14103.0
2006-03-01,40.0,616.0,616.0,1606.0,26830.0,26830.0
2006-04-01,1253.0,12306.0,12306.0,2376.0,36392.0,36392.0
2006-05-01,952.0,12619.0,12619.0,6307.0,86273.0,86273.0
2006-06-01,0.0,0.0,0.0,1900.0,26844.0,26844.0
2006-07-01,0.0,0.0,0.0,21288.0,292751.0,292751.0
2006-08-01,111.0,1476.0,1476.0,24219.0,327796.0,327796.0
2006-09-01,0.0,0.0,0.0,6117.0,86922.0,86922.0
2006-10-01,0.0,0.0,0.0,12953.0,182609.0,182609.0
2006-11-01,614.0,8872.0,8872.0,8350.0,119004.0,119004.0
2006-12-01,0.0,0.0,0.0,4365.0,63267.0,63267.0
2007-01-01,0.0,0.0,0.0,4504.0,64108.0,64108.0
2007-02-01,1021.173,12596.0,12596.0,10071.827,124235.0,124235.0
2007-03-01,0.0,0.0,0.0,17193.0,242354.0,242354.0
2007-04-01,0.0,0.0,0.0,3514.0,55259.0,55259.0
2007-05-01,420.908,6147.0,6147.0,3329.092,48618.0,48618.0
2007-06-01,0.0,0.0,0.0,13657.0,185161.0,185161.0
2007-07-01,0.0,0.0,0.0,28934.0,388607.0,388607.0
2007-08-01,0.0,0.0,0.0,50073.0,685981.0,685981.0
2007-09-01,0.0,0.0,0.0,17568.0,240053.0,240053.0
2007-10-01,0.0,0.0,0.0,14756.0,211097.0,211097.0
2007-11-01,0.0,0.0,0.0,4440.0,70929.0,70929.0
2007-12-01,0.0,0.0,0.0,4910.0,77588.0,77588.0
2008-01-01,611.679,9599.0,9599.0,4770.321,74860.0,74860.0
2008-02-01,28.597,482.0,482.0,3945.4030000000002,66531.0,66531.0
2008-03-01,0.0,0.0,0.0,5663.0,82954.0,82954.0
2008-04-01,4.699,76.0,76.0,4224.301,67898.0,67898.0
2008-05-01,0.0,0.0,0.0,2061.0,34957.0,34957.0
2008-06-01,0.0,0.0,0.0,2585.0,41339.0,41339.0
2008-07-01,10.033000000000001,145.0,145.0,8476.967,122727.0,122727.0
2008-08-01,0.0,0.0,0.0,4735.0,67790.0,67790.0
2008-09-01,0.0,0.0,0.0,3412.0,48902.0,48902.0
2008-10-01,0.0,0.0,0.0,764.0,15537.0,15537.0
2008-11-01,0.0,0.0,0.0,9452.0,132246.0,132246.0
2008-12-01,164.067,3498.0,3498.0,787.933,16797.0,16797.0
2009-01-01,0.0,0.0,0.0,374.0,11082.0,11082.0
2009-02-01,0.0,0.0,0.0,63.0,5821.0,5821.0
2009-03-01,0.0,0.0,0.0,556.0,13952.0,13952.0
2009-04-01,-125.0,0.0,0.0,-125.0,0.0,0.0
2009-05-01,1265.459,16977.0,16977.0,5206.541,69849.0,69849.0
2009-06-01,483.394,6745.0,6745.0,5190.606000000001,72431.0,72431.0
2009-07-01,0.0,0.0,0.0,1189.0,17545.0,17545.0
2009-08-01,0.0,0.0,0.0,2350.0,35530.0,35530.0
2009-09-01,0.0,0.0,0.0,1673.0,24141.0,24141.0
2009-10-01,0.0,0.0,0.0,1219.0,20741.0,20741.0
2009-11-01,0.0,0.0,0.0,440.0,8328.0,8328.0
2009-12-01,0.0,0.0,0.0,2964.0,47330.0,47330.0
2010-01-01,787.538,13712.0,13712.0,982.4620000000001,17105.0,17105.0
2010-02-01,0.0,0.0,0.0,2576.0,38821.0,38821.0
2010-03-01,0.0,0.0,0.0,3048.0,49071.0,49071.0
2010-04-01,0.0,0.0,0.0,632.0,12141.0,12141.0
2010-05-01,5.947,87.0,87.0,4423.053,64822.0,64822.0
2010-06-01,2.669,87.0,87.0,52.331,1709.0,1709.0
2010-07-01,0.0,0.0,0.0,10336.0,138423.0,138423.0
2010-08-01,0.0,0.0,0.0,18708.0,253517.0,253517.0
2010-09-01,0.0,0.0,0.0,3246.0,44370.0,44370.0
2010-10-01,0.0,0.0,0.0,494.0,9424.0,9424.0
2010-11-01,0.0,0.0,0.0,1046.0,17714.0,17714.0
2010-12-01,-24.084,0.0,0.0,-336.916,0.0,0.0
2011-01-01,0.0,0.0,0.0,-157.0,3099.0,3099.0
2011-02-01,0.0,0.0,0.0,779.0,13834.0,13834.0
2011-03-01,0.0,0.0,0.0,967.0,17918.0,17918.0
2011-04-01,0.0,0.0,0.0,651.0,13375.0,13375.0
2011-05-01,0.0,0.0,0.0,1432.0,23962.0,23962.0
2011-06-01,0.0,0.0,0.0,7932.0,108663.0,108663.0
2011-07-01,795.957,11161.0,11161.0,7494.043,105082.0,105082.0
2011-08-01,0.0,0.0,0.0,1677.0,26936.0,26936.0
2011-09-01,0.0,0.0,0.0,-198.0,36.0,36.0
2011-10-01,0.0,0.0,0.0,901.0,15174.0,15174.0
2011-11-01,-5.968,0.0,0.0,-301.032,0.0,0.0
2011-12-01,-6.862,0.0,0.0,-346.138,0.0,0.0
2012-01-01,0.0,0.0,0.0,-17.0,4571.0,4571.0
2012-02-01,0.0,0.0,0.0,-49.0,3845.0,3845.0
2012-03-01,-7.378,0.0,0.0,-216.622,0.0,0.0
2012-04-01,0.0,0.0,0.0,1214.0,20649.0,20649.0
2012-05-01,0.0,0.0,0.0,7213.0,104572.0,104572.0
2012-06-01,899.181,12294.0,12294.0,17191.819,235053.0,235053.0
2012-07-01,0.0,0.0,0.0,46624.0,622256.0,622256.0
2012-08-01,0.0,0.0,0.0,3242.0,46926.0,46926.0
2012-09-01,0.0,0.0,0.0,2474.0,34984.0,34984.0
2012-10-01,0.0,0.0,0.0,213.0,7495.0,7495.0
2012-11-01,0.0,0.0,0.0,1412.0,25102.0,25102.0
2012-12-01,-12.253,0.0,0.0,-359.747,0.0,0.0
2013-01-01,0.0,0.0,0.0,1832.0,34682.0,34682.0
2013-02-01,0.0,0.0,0.0,686.0,10871.0,10871.0
2013-03-01,0.0,0.0,0.0,302.0,7135.0,7135.0
2013-04-01,0.0,0.0,0.0,3915.0,57765.0,57765.0
2013-05-01,0.0,0.0,0.0,1775.0,29208.0,29208.0
2013-06-01,0.0,0.0,0.0,1760.0,28606.0,28606.0
2013-07-01,5.482,76.0,76.0,9739.518,134179.0,134179.0
2013-08-01,0.0,0.0,0.0,12150.0,141634.0,141634.0
2013-09-01,0.0,0.0,0.0,4547.0,65564.0,65564.0
2013-10-01,0.0,0.0,0.0,2401.0,38749.0,38749.0
2013-11-01,0.0,0.0,0.0,575.0,13081.0,13081.0
2013-12-01,,,,1444.015,26677.0,26677.0
2014-01-01,955.428,14494.0,14494.0,3003.572,45563.0,45563.0
2014-02-01,0.0,0.0,0.0,2276.0,38609.0,38609.0
2014-03-01,1324.26,20916.0,20916.0,1187.74,18760.0,18760.0
2014-04-01,0.0,0.0,0.0,3661.0,53852.0,53852.0
2014-05-01,0.0,0.0,0.0,7829.0,108581.0,108581.0
2014-06-01,0.0,0.0,0.0,924.0,15184.0,15184.0
2014-07-01,0.0,0.0,0.0,1377.0,21873.0,21873.0
2014-08-01,0.0,0.0,0.0,6457.0,92624.0,92624.0
