measured_on,Solar Generation,Solar Quantity Consumed For Electricity,Solar Total Fuel Consumed
2024-01-01,303.0,1034.0,1034.0
2024-02-01,359.0,1225.0,1225.0
2024-03-01,443.0,1512.0,1512.0
2024-04-01,509.0,1737.0,1737.0
2024-05-01,550.0,1877.0,1877.0
2024-06-01,496.0,1692.0,1692.0
2024-07-01,463.0,1580.0,1580.0
2024-08-01,444.0,1515.0,1515.0
2024-09-01,428.0,1460.0,1460.0
2024-10-01,380.0,1297.0,1297.0
2024-11-01,350.0,1194.0,1194.0
2024-12-01,299.0,1020.0,1020.0
