measured_on,Municiapl Landfill Gas Generation,Municiapl Landfill Gas Quantity Consumed For Electricity,Municiapl Landfill Gas Total Fuel Consumed
2001-01-01,3338.136,41524.0,41524.0
2001-02-01,2906.7470000000003,36157.0,36157.0
2001-03-01,3129.703,38931.0,38931.0
2001-04-01,3078.7780000000002,38297.0,38297.0
2001-05-01,3227.272,40144.0,40144.0
2001-06-01,3177.543,39526.0,39526.0
2001-07-01,3646.0330000000004,45353.0,45353.0
2001-08-01,3772.3390000000004,46925.0,46925.0
2001-09-01,3139.445,39052.0,39052.0
2001-10-01,2966.291,36898.0,36898.0
2001-11-01,2441.806,30374.0,30374.0
2001-12-01,2631.907,32739.0,32739.0
2002-01-01,2850.117,36169.0,36169.0
2002-02-01,2486.202,31551.0,31551.0
2002-03-01,3158.628,40084.0,40084.0
2002-04-01,2547.4390000000003,32328.0,32328.0
2002-05-01,2641.3410000000003,33519.0,33519.0
2002-06-01,3428.7940000000003,43512.0,43512.0
2002-07-01,4139.936000000001,52537.0,52537.0
2002-08-01,3941.411,50018.0,50018.0
2002-09-01,3553.2760000000003,45092.0,45092.0
2002-10-01,3011.9320000000002,38222.0,38222.0
2002-11-01,2774.384,35208.0,35208.0
2002-12-01,3042.54,38611.0,38611.0
2003-01-01,3075.849,37980.0,37980.0
2003-02-01,2837.917,35042.0,35042.0
2003-03-01,3128.46,38630.0,38630.0
2003-04-01,2958.54,36532.0,36532.0
2003-05-01,3387.4770000000003,41828.0,41828.0
2003-06-01,3529.413,43581.0,43581.0
2003-07-01,4531.446,55954.0,55954.0
2003-08-01,4257.134,52567.0,52567.0
2003-09-01,3890.2140000000004,48036.0,48036.0
2003-10-01,3661.034,45206.0,45206.0
2003-11-01,3099.065,38267.0,38267.0
2003-12-01,3290.45,40630.0,40630.0
2004-01-01,3547.1670000000004,42561.0,42561.0
2004-02-01,3547.1670000000004,42561.0,42561.0
2004-03-01,3547.1670000000004,42561.0,42561.0
2004-04-01,3547.1670000000004,42561.0,42561.0
