measured_on,Natural Gas - Combustion (Gas) Turbine (including jet engine design) - Natural Gas - Generation,Natural Gas - Combustion (Gas) Turbine (including jet engine design) - Natural Gas - Quantity Consumed For Electricity,Natural Gas - Combustion (Gas) Turbine (including jet engine design) - Natural Gas - Total Fuel Consumed
2003-01-01,1465.414,18021.0,18021.0
2003-02-01,1297.6,15957.0,15957.0
2003-03-01,1408.21,17318.0,17318.0
2003-04-01,1237.742,15221.0,15221.0
2003-05-01,1316.328,16188.0,16188.0
2003-06-01,1317.748,16205.0,16205.0
2003-07-01,1498.901,18433.0,18433.0
2003-08-01,1774.534,21823.0,21823.0
2003-09-01,1497.2240000000002,18412.0,18412.0
2003-10-01,1075.62,13228.0,13228.0
2003-11-01,1328.789,16341.0,16341.0
2003-12-01,1553.2,19101.0,19101.0
2004-01-01,6417.938,42658.17,42658.17
2004-02-01,6417.938,42658.17,42658.17
2004-03-01,6417.938,42658.17,42658.17
2004-04-01,6417.938,42658.17,42658.17
2004-05-01,6417.938,42658.17,42658.17
2004-06-01,6417.938,42658.17,42658.17
2004-07-01,6417.938,42658.17,42658.17
2004-08-01,6417.938,42658.17,42658.17
2004-09-01,6417.938,42658.17,42658.17
2004-10-01,6417.938,42658.17,42658.17
2004-11-01,6417.938,42658.17,42658.17
2004-12-01,6417.938,42658.17,42658.17
2005-01-01,4881.967000000001,31153.78,31153.78
2005-02-01,4327.991,27618.64,27618.64
2005-03-01,5164.698,32958.0,32958.0
2005-04-01,5295.0830000000005,33790.04,33790.04
2005-05-01,4295.58,27411.81,27411.81
2005-06-01,7308.05,46635.58,46635.58
2005-07-01,9417.451000000001,60096.51,60096.51
2005-08-01,10068.664,64252.16,64252.16
2005-09-01,6660.514,42503.39,42503.39
2005-10-01,4606.092000000001,29393.31,29393.31
2005-11-01,4134.487,26383.81,26383.81
2005-12-01,4467.043000000001,28505.98,28505.98
