measured_on,Distillate Fuel Oil - Combustion (Gas) Turbine (including jet engine design) - Distillate Fuel Oil - Generation,Distillate Fuel Oil - Combustion (Gas) Turbine (including jet engine design) - Distillate Fuel Oil - Quantity Consumed For Electricity,Distillate Fuel Oil - Combustion (Gas) Turbine (including jet engine design) - Distillate Fuel Oil - Total Fuel Consumed,Natural Gas - Combustion (Gas) Turbine (including jet engine design) - Natural Gas - Generation,Natural Gas - Combustion (Gas) Turbine (including jet engine design) - Natural Gas - Quantity Consumed For Electricity,Natural Gas - Combustion (Gas) Turbine (including jet engine design) - Natural Gas - Total Fuel Consumed
2003-01-01,0.0,0.0,0.0,-91.0,0.0,0.0
2003-02-01,0.0,0.0,0.0,-79.0,0.0,0.0
2003-03-01,0.0,0.0,0.0,-63.0,0.0,0.0
2003-04-01,0.0,0.0,0.0,-39.0,0.0,0.0
2003-05-01,0.0,0.0,0.0,-31.0,0.0,0.0
2003-06-01,0.0,0.0,0.0,-19.0,0.0,0.0
2003-07-01,0.0,0.0,0.0,-32.0,0.0,0.0
2003-08-01,0.0,0.0,0.0,164.0,3546.0,3546.0
2003-09-01,0.0,0.0,0.0,-30.0,0.0,0.0
2003-10-01,0.0,0.0,0.0,-37.0,0.0,0.0
2003-11-01,0.0,0.0,0.0,-62.0,0.0,0.0
2003-12-01,0.0,0.0,0.0,-82.0,0.0,0.0
2004-01-01,0.0,0.0,0.0,-27.83,84.0,84.0
2004-02-01,0.0,0.0,0.0,0.0,0.0,0.0
2004-03-01,0.0,0.0,0.0,-96.96300000000001,293.0,293.0
2004-04-01,0.0,0.0,0.0,-11.171000000000001,34.0,34.0
2004-05-01,0.0,0.0,0.0,-103.513,313.0,313.0
2004-06-01,0.0,0.0,0.0,-80.02900000000001,242.0,242.0
2004-07-01,0.0,0.0,0.0,-36.464,110.0,110.0
2004-08-01,0.0,0.0,0.0,-81.504,246.0,246.0
2004-09-01,0.0,0.0,0.0,-27.555,83.0,83.0
2004-10-01,0.0,0.0,0.0,-39.218,118.0,118.0
2004-11-01,0.0,0.0,0.0,-2.124,6.0,6.0
2004-12-01,0.0,0.0,0.0,-6.628,20.0,20.0
