measured_on,"Natural Gas-Internal Combustion Engine (diesel, piston, reciprocating) Generation","Natural Gas-Internal Combustion Engine (diesel, piston, reciprocating) Quantity Consumed For Electricity","Natural Gas-Internal Combustion Engine (diesel, piston, reciprocating) Total Fuel Consumed"
2008-01-01,0.0,0.0,0.0
2008-02-01,0.0,0.0,0.0
2008-03-01,0.0,0.0,0.0
2008-04-01,0.0,0.0,0.0
2008-05-01,19713.799,173924.0,173924.0
2008-06-01,21549.326,190118.0,190118.0
2008-07-01,32780.325,289203.0,289203.0
2008-08-01,30137.782,265890.0,265890.0
2008-09-01,26163.537,230827.0,230827.0
2008-10-01,27971.881,246781.0,246781.0
2008-11-01,24319.071,214555.0,214555.0
2008-12-01,27090.279000000002,239004.0,239004.0
2009-01-01,15476.796,138572.0,138572.0
2009-02-01,16125.143,144375.0,144375.0
2009-03-01,18506.15,165694.0,165694.0
2009-04-01,17612.626,157694.0,157694.0
2009-05-01,13916.357,124599.0,124599.0
2009-06-01,14829.824,132778.0,132778.0
2009-07-01,18972.943,169874.0,169874.0
2009-08-01,17871.177,160009.0,160009.0
2009-09-01,14097.249,126219.0,126219.0
2009-10-01,9216.3,82518.0,82518.0
2009-11-01,11933.875,106849.0,106849.0
2009-12-01,18414.56,164875.0,164875.0
2010-01-01,14668.780999999999,138683.0,138683.0
2010-02-01,13342.748,126146.0,126146.0
2010-03-01,13959.003,131973.0,131973.0
2010-04-01,11009.522,104088.0,104088.0
2010-05-01,9470.771,89540.0,89540.0
2010-06-01,14500.455,137091.0,137091.0
2010-07-01,16619.864,157129.0,157129.0
2010-08-01,15336.387,144994.0,144994.0
2010-09-01,11550.565,109202.0,109202.0
2010-10-01,10332.909,97690.0,97690.0
2010-11-01,10784.64,101961.0,101961.0
2010-12-01,11322.355,107045.0,107045.0
2011-01-01,12771.899,119678.0,119678.0
2011-02-01,11512.506,107877.0,107877.0
2011-03-01,9891.838,92691.0,92691.0
2011-04-01,11976.298,112224.0,112224.0
2011-05-01,12634.427,118391.0,118391.0
2011-06-01,13425.347,125801.0,125801.0
2011-07-01,18475.09,173120.0,173120.0
2011-08-01,15514.573,145379.0,145379.0
2011-09-01,9016.07,84485.0,84485.0
2011-10-01,10816.801,101358.0,101358.0
2011-11-01,13158.495,123301.0,123301.0
2011-12-01,14581.656,136636.0,136636.0
2012-01-01,5931.617,56856.0,56856.0
2012-02-01,5478.959,52516.0,52516.0
2012-03-01,5360.012,51375.0,51375.0
2012-04-01,5037.583,48285.0,48285.0
2012-05-01,7214.22,69149.0,69149.0
2012-06-01,7247.816,69470.0,69470.0
2012-07-01,9289.763,89042.0,89042.0
2012-08-01,8695.045,83342.0,83342.0
2012-09-01,6470.94,62024.0,62024.0
2012-10-01,3289.255,31527.0,31527.0
2012-11-01,5008.495,48006.0,48006.0
2012-12-01,4840.295,46394.0,46394.0
2013-01-01,8117.514,76945.0,76945.0
2013-02-01,6129.748,58103.0,58103.0
2013-03-01,8516.56,80727.0,80727.0
2013-04-01,6700.624,63514.0,63514.0
2013-05-01,7143.778,67715.0,67715.0
2013-06-01,10761.722,102008.0,102008.0
2013-07-01,12763.21,120980.0,120980.0
2013-08-01,12147.61,115145.0,115145.0
2013-09-01,11461.282,108639.0,108639.0
2013-10-01,6637.135,62912.0,62912.0
2013-11-01,6773.83,64208.0,64208.0
2013-12-01,10655.987,101007.0,101007.0
2014-01-01,3863.738,36965.0,36965.0
2014-02-01,3866.016,36988.0,36988.0
2014-03-01,5112.893,48917.0,48917.0
2014-04-01,3158.778,30220.0,30220.0
2014-05-01,4977.78,47624.0,47624.0
2014-06-01,4951.867,47376.0,47376.0
2014-07-01,6164.795,58980.0,58980.0
2014-08-01,5246.966,50199.0,50199.0
2014-09-01,5491.704,52540.0,52540.0
2014-10-01,5696.927,54504.0,54504.0
2014-11-01,5626.837,53833.0,53833.0
2014-12-01,5464.699,52282.0,52282.0
2015-01-01,2747.359,26245.0,26245.0
2015-02-01,2142.67,20469.0,20469.0
2015-03-01,2465.9,23556.0,23556.0
2015-04-01,2409.108,23014.0,23014.0
2015-05-01,1948.729,18617.0,18617.0
2015-06-01,3262.814,31169.0,31169.0
2015-07-01,3804.84,36348.0,36348.0
2015-08-01,3728.533,35618.0,35618.0
2015-09-01,4086.122,39034.0,39034.0
2015-10-01,3485.231,33294.0,33294.0
2015-11-01,4257.5,40672.0,40672.0
2015-12-01,3592.194,34316.0,34316.0
2016-01-01,1208.134,11590.0,11590.0
2016-02-01,1007.235,9664.0,9664.0
2016-03-01,1175.975,11283.0,11283.0
2016-04-01,1411.13,13539.0,13539.0
2016-05-01,1226.845,11771.0,11771.0
2016-06-01,1602.162,15371.0,15371.0
2016-07-01,1821.109,17472.0,17472.0
2016-08-01,1607.539,15423.0,15423.0
2016-09-01,1077.332,10337.0,10337.0
2016-10-01,912.345,8754.0,8754.0
2016-11-01,875.565,8400.0,8400.0
2016-12-01,1115.629,10704.0,10704.0
2017-01-01,839.972,8012.0,8012.0
2017-02-01,574.426,5480.0,5480.0
2017-03-01,564.817,5388.0,5388.0
2017-04-01,737.455,7035.0,7035.0
2017-05-01,667.398,6366.0,6366.0
2017-06-01,867.565,8276.0,8276.0
2017-07-01,1207.89,11522.0,11522.0
2017-08-01,1110.518,10594.0,10594.0
2017-09-01,877.307,8369.0,8369.0
2017-10-01,642.413,6129.0,6129.0
2017-11-01,663.928,6333.0,6333.0
2017-12-01,893.311,8521.0,8521.0
2018-01-01,867.454,7827.0,7827.0
2018-02-01,838.763,7568.0,7568.0
2018-03-01,749.371,6761.0,6761.0
2018-04-01,684.053,6173.0,6173.0
2018-05-01,916.35,8268.0,8268.0
2018-06-01,1035.584,9343.0,9343.0
2018-07-01,1145.801,10339.0,10339.0
2018-08-01,1002.621,9046.0,9046.0
2018-09-01,906.408,8178.0,8178.0
2018-10-01,783.707,7071.0,7071.0
2018-11-01,833.497,7521.0,7521.0
2018-12-01,847.391,7646.0,7646.0
2019-01-01,504.117,4662.0,4662.0
2019-02-01,526.341,4869.0,4869.0
2019-03-01,464.248,4294.0,4294.0
2019-04-01,456.526,4223.0,4223.0
2019-05-01,460.054,4255.0,4255.0
2019-06-01,523.894,4846.0,4846.0
2019-07-01,713.282,6598.0,6598.0
2019-08-01,684.082,6328.0,6328.0
2019-09-01,517.357,4786.0,4786.0
2019-10-01,439.628,4067.0,4067.0
2019-11-01,546.524,5056.0,5056.0
2019-12-01,576.947,5337.0,5337.0
2020-01-01,559.654,4596.0,4596.0
2020-02-01,807.346,6629.0,6629.0
2020-03-01,752.786,6181.0,6181.0
2020-04-01,676.436,5555.0,5555.0
2020-05-01,593.01,4870.0,4870.0
2020-06-01,807.624,6632.0,6632.0
2020-07-01,905.023,7431.0,7431.0
2020-08-01,921.025,7563.0,7563.0
2020-09-01,705.176,5791.0,5791.0
2020-10-01,650.756,5344.0,5344.0
2020-11-01,583.026,4787.0,4787.0
2020-12-01,650.138,5338.0,5338.0
2021-01-01,1177.563,11012.0,11012.0
2021-02-01,1076.57,10068.0,10068.0
2021-03-01,823.752,7704.0,7704.0
2021-04-01,900.857,8425.0,8425.0
2021-05-01,1101.046,10297.0,10297.0
2021-06-01,1274.709,11921.0,11921.0
2021-07-01,1521.774,14231.0,14231.0
2021-08-01,1426.884,13344.0,13344.0
2021-09-01,1105.584,10339.0,10339.0
2021-10-01,700.861,6555.0,6555.0
2021-11-01,864.11,8081.0,8081.0
2021-12-01,862.29,8064.0,8064.0
2022-01-01,2192.953,20746.0,20746.0
2022-02-01,2181.19,20634.0,20634.0
2022-03-01,2124.154,20095.0,20095.0
2022-04-01,1638.055,15496.0,15496.0
2022-05-01,1944.138,18392.0,18392.0
2022-06-01,2490.062,23556.0,23556.0
2022-07-01,3182.71,30109.0,30109.0
2022-08-01,3227.902,30537.0,30537.0
2022-09-01,2444.273,23123.0,23123.0
2022-10-01,2152.803,20365.0,20365.0
2022-11-01,2499.737,23648.0,23648.0
2022-12-01,2860.023,27056.0,27056.0
2023-01-01,2078.481,19912.0,19912.0
2023-02-01,1542.217,14773.0,14773.0
2023-03-01,1807.021,17310.0,17310.0
2023-04-01,1287.966,12338.0,12338.0
2023-05-01,1255.705,12029.0,12029.0
2023-06-01,1503.808,14405.0,14405.0
2023-07-01,2139.792,20498.0,20498.0
2023-08-01,2112.804,20239.0,20239.0
2023-09-01,1513.323,14496.0,14496.0
2023-10-01,1243.87,11916.0,11916.0
2023-11-01,1628.09,15596.0,15596.0
2023-12-01,1800.923,17252.0,17252.0
2024-01-01,1020.892,9415.0,9415.0
2024-02-01,845.076,7797.0,7797.0
2024-03-01,972.228,8969.0,8969.0
2024-04-01,743.809,6862.0,6862.0
2024-05-01,769.616,7100.0,7100.0
2024-06-01,896.537,8271.0,8271.0
2024-07-01,1224.635,11298.0,11298.0
2024-08-01,1122.329,10354.0,10354.0
2024-09-01,713.384,6582.0,6582.0
2024-10-01,582.64,5375.0,5375.0
2024-11-01,831.961,7676.0,7676.0
2024-12-01,558.893,5156.0,5156.0
