measured_on,"Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Generation","Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Quantity Consumed For Electricity","Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Total Fuel Consumed"
2021-01-01,20.383,300.0,300.0
2021-02-01,19.822,294.0,294.0
2021-03-01,15.448,229.0,229.0
2021-04-01,17.598,260.0,260.0
2021-05-01,20.143,299.0,299.0
2021-06-01,27.418,406.0,406.0
2021-07-01,30.205,448.0,448.0
2021-08-01,30.803,456.0,456.0
2021-09-01,26.029,385.0,385.0
2021-10-01,22.025,326.0,326.0
2021-11-01,18.116,268.0,268.0
2021-12-01,19.01,282.0,282.0
2022-01-01,21.536,317.0,317.0
2022-02-01,19.174,284.0,284.0
2022-03-01,15.268,227.0,227.0
2022-04-01,15.916,236.0,236.0
2022-05-01,23.513,348.0,348.0
2022-06-01,28.622,424.0,424.0
2022-07-01,33.727,500.0,500.0
2022-08-01,33.903,503.0,503.0
2022-09-01,28.578,424.0,424.0
2022-10-01,22.087,328.0,328.0
2022-11-01,20.702,307.0,307.0
2022-12-01,22.974,341.0,341.0
2023-01-01,21.423,317.0,317.0
2023-02-01,20.206,300.0,300.0
2023-03-01,19.942,296.0,296.0
2023-04-01,19.259,286.0,286.0
2023-05-01,27.496,408.0,408.0
2023-06-01,31.763,472.0,472.0
2023-07-01,34.834,517.0,517.0
2023-08-01,38.341,569.0,569.0
2023-09-01,32.3,479.0,479.0
2023-10-01,23.842,354.0,354.0
2023-11-01,22.105,328.0,328.0
2023-12-01,23.489,348.0,348.0
2024-01-01,11.06,104.0,104.0
2024-02-01,7.636,73.0,73.0
2024-03-01,8.665,83.0,83.0
2024-04-01,8.141,78.0,78.0
2024-05-01,10.877,103.0,103.0
2024-06-01,12.272,116.0,116.0
2024-07-01,13.265,126.0,126.0
2024-08-01,14.988,143.0,143.0
2024-09-01,12.436,119.0,119.0
2024-10-01,10.772,103.0,103.0
2024-11-01,8.63,83.0,83.0
2024-12-01,9.258,88.0,88.0
