measured_on,Solar - Photovoltaic - Solar - Generation,Solar - Photovoltaic - Solar - Quantity Consumed For Electricity,Solar - Photovoltaic - Solar - Total Fuel Consumed
2022-01-01,0.0,0.0,0.0
2022-02-01,0.0,0.0,0.0
2022-03-01,0.0,0.0,0.0
2022-04-01,0.0,0.0,0.0
2022-05-01,0.0,0.0,0.0
2022-06-01,0.0,0.0,0.0
2022-07-01,0.0,0.0,0.0
2022-08-01,0.0,0.0,0.0
2022-09-01,0.0,0.0,0.0
2022-10-01,0.0,0.0,0.0
2022-11-01,0.0,0.0,0.0
2022-12-01,0.0,0.0,0.0
2023-01-01,142.0,485.0,485.0
2023-02-01,198.0,676.0,676.0
2023-03-01,284.0,969.0,969.0
2023-04-01,321.0,1095.0,1095.0
2023-05-01,117.0,399.0,399.0
2023-06-01,11.0,38.0,38.0
2023-07-01,41.0,140.0,140.0
2023-08-01,44.0,150.0,150.0
2023-09-01,77.0,263.0,263.0
2023-10-01,75.0,256.0,256.0
2023-11-01,14.0,48.0,48.0
2023-12-01,0.0,0.0,0.0
2024-01-01,0.0,0.0,0.0
2024-02-01,0.0,0.0,0.0
2024-03-01,15.0,51.0,51.0
2024-04-01,0.0,0.0,0.0
2024-05-01,113.0,386.0,386.0
2024-06-01,353.0,1204.0,1204.0
2024-07-01,198.0,676.0,676.0
2024-08-01,301.0,1027.0,1027.0
2024-09-01,248.0,846.0,846.0
2024-10-01,83.0,283.0,283.0
2024-11-01,171.0,583.0,583.0
2024-12-01,138.0,471.0,471.0
