measured_on,"Municiapl Landfill Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Municipal Landfill Gas - Generation","Municiapl Landfill Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Municipal Landfill Gas - Quantity Consumed For Electricity","Municiapl Landfill Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Municipal Landfill Gas - Total Fuel Consumed"
2015-01-01,1569.245,13528.0,13528.0
2015-02-01,1371.978,11827.0,11827.0
2015-03-01,1494.542,12883.0,12883.0
2015-04-01,1499.545,12926.0,12926.0
2015-05-01,1474.037,12707.0,12707.0
2015-06-01,1414.682,12195.0,12195.0
2015-07-01,1696.332,14623.0,14623.0
2015-08-01,1629.663,14048.0,14048.0
2015-09-01,1493.33,12873.0,12873.0
2015-10-01,1715.043,14784.0,14784.0
2015-11-01,1728.156,14897.0,14897.0
2015-12-01,1813.447,15632.0,15632.0
2016-01-01,1815.827,18232.0,18232.0
2016-02-01,1690.478,16973.0,16973.0
2016-03-01,1764.622,17717.0,17717.0
2016-04-01,1880.257,18878.0,18878.0
2016-05-01,1871.825,18794.0,18794.0
2016-06-01,1758.326,17654.0,17654.0
2016-07-01,1781.071,17883.0,17883.0
2016-08-01,1766.029,17732.0,17732.0
2016-09-01,1605.912,16124.0,16124.0
2016-10-01,1565.349,15717.0,15717.0
2016-11-01,1759.36,17665.0,17665.0
2016-12-01,1967.944,19759.0,19759.0
2017-01-01,1701.025,18509.0,18509.0
2017-02-01,1623.117,17662.0,17662.0
2017-03-01,1660.297,18067.0,18067.0
2017-04-01,1503.756,16363.0,16363.0
2017-05-01,1525.876,16604.0,16604.0
2017-06-01,1448.128,15758.0,15758.0
2017-07-01,1498.458,16306.0,16306.0
2017-08-01,1422.627,15480.0,15480.0
2017-09-01,1322.159,14387.0,14387.0
2017-10-01,1563.479,17013.0,17013.0
2017-11-01,1613.863,17561.0,17561.0
2017-12-01,1666.215,18131.0,18131.0
2018-01-01,1781.72,19610.0,19610.0
2018-02-01,1689.782,18598.0,18598.0
2018-03-01,1798.382,19793.0,19793.0
2018-04-01,1731.742,19060.0,19060.0
2018-05-01,1566.35,17239.0,17239.0
2018-06-01,1694.435,18649.0,18649.0
2018-07-01,1702.695,18740.0,18740.0
2018-08-01,1693.683,18641.0,18641.0
2018-09-01,1391.739,15317.0,15317.0
2018-10-01,1727.202,19010.0,19010.0
2018-11-01,1747.614,19234.0,19234.0
2018-12-01,1795.656,19763.0,19763.0
2019-01-01,1602.785,15589.0,15589.0
2019-02-01,1412.143,13735.0,13735.0
2019-03-01,1525.305,14836.0,14836.0
2019-04-01,1435.224,13960.0,13960.0
2019-05-01,1538.152,14961.0,14961.0
2019-06-01,1487.367,14467.0,14467.0
2019-07-01,1510.079,14688.0,14688.0
2019-08-01,1461.506,14215.0,14215.0
2019-09-01,1431.006,13919.0,13919.0
2019-10-01,1505.525,14644.0,14644.0
2019-11-01,1428.401,13894.0,13894.0
2019-12-01,1593.507,15499.0,15499.0
2020-01-01,1592.231,17742.0,17742.0
2020-02-01,1522.692,16967.0,16967.0
2020-03-01,1694.73,18884.0,18884.0
2020-04-01,1571.401,17510.0,17510.0
2020-05-01,1546.13,17229.0,17229.0
2020-06-01,1364.644,15206.0,15206.0
2020-07-01,1480.287,16495.0,16495.0
2020-08-01,1494.88,16658.0,16658.0
2020-09-01,1381.579,15395.0,15395.0
2020-10-01,1394.707,15541.0,15541.0
2020-11-01,1443.915,16090.0,16090.0
2020-12-01,1665.804,18562.0,18562.0
2021-01-01,1406.865,16646.0,16646.0
2021-02-01,1313.4,15540.0,15540.0
