measured_on,"Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Generation","Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Quantity Consumed For Electricity","Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Total Fuel Consumed","Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Generation","Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Quantity Consumed For Electricity","Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Total Fuel Consumed"
2003-01-01,7.96,97.0,97.0,0.0,0.0,0.0
2003-02-01,6.664000000000001,81.0,81.0,0.0,0.0,0.0
2003-03-01,7.465,91.0,91.0,0.0,0.0,0.0
2003-04-01,6.561,80.0,80.0,0.0,0.0,0.0
2003-05-01,6.48,79.0,79.0,0.0,0.0,0.0
2003-06-01,7.291,89.0,89.0,0.0,0.0,0.0
2003-07-01,7.937,97.0,97.0,0.0,0.0,0.0
2003-08-01,8.244,101.0,101.0,0.0,0.0,0.0
2003-09-01,7.179,88.0,88.0,0.0,0.0,0.0
2003-10-01,7.597,93.0,93.0,0.0,0.0,0.0
2003-11-01,6.42,78.0,78.0,0.0,0.0,0.0
2003-12-01,7.203,88.0,88.0,0.0,0.0,0.0
2004-01-01,0.08,1.0,1.0,0.0,0.0,0.0
2004-02-01,0.04,1.0,1.0,0.0,0.0,0.0
2004-03-01,0.446,7.0,7.0,0.0,0.0,0.0
2004-04-01,0.633,10.0,10.0,0.0,0.0,0.0
2004-05-01,1.107,17.0,17.0,0.0,0.0,0.0
2004-06-01,0.355,5.0,5.0,0.0,0.0,0.0
2004-07-01,0.386,6.0,6.0,0.0,0.0,0.0
2004-08-01,1.113,17.0,17.0,0.0,0.0,0.0
2004-09-01,0.29100000000000004,4.0,4.0,0.0,0.0,0.0
2004-10-01,0.42700000000000005,6.0,6.0,0.0,0.0,0.0
2004-11-01,0.077,1.0,1.0,0.0,0.0,0.0
2004-12-01,0.045,1.0,1.0,0.0,0.0,0.0
2005-01-01,0.613,8.05,8.05,0.0,0.0,0.0
2005-02-01,0.21,2.77,2.77,0.0,0.0,0.0
2005-03-01,0.233,3.07,3.07,0.0,0.0,0.0
2005-04-01,0.28300000000000003,3.71,3.71,0.0,0.0,0.0
2005-05-01,0.262,3.45,3.45,0.0,0.0,0.0
2005-06-01,0.341,4.47,4.47,0.0,0.0,0.0
2005-07-01,0.34700000000000003,4.56,4.56,0.0,0.0,0.0
2005-08-01,0.40700000000000003,5.35,5.35,0.0,0.0,0.0
2005-09-01,0.267,3.5,3.5,0.0,0.0,0.0
2005-10-01,0.29600000000000004,3.89,3.89,0.0,0.0,0.0
2005-11-01,0.23800000000000002,3.13,3.13,0.0,0.0,0.0
2005-12-01,0.503,6.61,6.61,0.0,0.0,0.0
2006-01-01,3.4080000000000004,43.0,43.0,0.0,0.0,0.0
2006-02-01,1.7830000000000001,23.0,23.0,0.0,0.0,0.0
2006-03-01,1.498,19.0,19.0,0.0,0.0,0.0
2006-04-01,2.87,36.0,36.0,0.0,0.0,0.0
2006-05-01,2.682,34.0,34.0,0.0,0.0,0.0
2006-06-01,2.438,31.0,31.0,0.0,0.0,0.0
2006-07-01,3.532,45.0,45.0,0.0,0.0,0.0
2006-08-01,3.426,43.0,43.0,0.0,0.0,0.0
2006-09-01,1.574,20.0,20.0,0.0,0.0,0.0
2006-10-01,1.6620000000000001,21.0,21.0,0.0,0.0,0.0
2006-11-01,1.9580000000000002,25.0,25.0,0.0,0.0,0.0
2006-12-01,2.169,28.0,28.0,0.0,0.0,0.0
2007-01-01,1.494,18.0,18.0,0.0,0.0,0.0
2007-02-01,3.319,41.0,41.0,0.0,0.0,0.0
2007-03-01,0.899,12.0,12.0,0.0,0.0,0.0
2007-04-01,0.871,12.0,12.0,0.0,0.0,0.0
2007-05-01,0.9790000000000001,12.0,12.0,0.0,0.0,0.0
2007-06-01,2.78,35.0,35.0,0.0,0.0,0.0
2007-07-01,1.73,23.0,23.0,0.0,0.0,0.0
2007-08-01,1.345,18.0,18.0,0.0,0.0,0.0
2007-09-01,0.9540000000000001,12.0,12.0,0.0,0.0,0.0
2007-10-01,1.556,18.0,18.0,0.0,0.0,0.0
2007-11-01,0.925,12.0,12.0,0.0,0.0,0.0
2007-12-01,1.1480000000000001,12.0,12.0,0.0,0.0,0.0
2008-01-01,0.759,18.0,18.0,0.0,0.0,0.0
2008-02-01,0.685,12.0,12.0,0.0,0.0,0.0
2008-03-01,0.8240000000000001,12.0,12.0,0.0,0.0,0.0
2008-04-01,0.512,12.0,12.0,0.0,0.0,0.0
2008-05-01,0.375,6.0,6.0,0.0,0.0,0.0
2008-06-01,1.3010000000000002,23.0,23.0,0.0,0.0,0.0
2008-07-01,0.377,6.0,6.0,0.0,0.0,0.0
2008-08-01,0.366,6.0,6.0,0.0,0.0,0.0
2008-09-01,0.773,12.0,12.0,0.0,0.0,0.0
2008-10-01,0.369,6.0,6.0,0.0,0.0,0.0
2008-11-01,0.23600000000000002,6.0,6.0,0.0,0.0,0.0
2008-12-01,0.42300000000000004,6.0,6.0,0.0,0.0,0.0
2009-01-01,0.397,6.0,6.0,0.0,0.0,0.0
2009-02-01,0.48,6.0,6.0,0.0,0.0,0.0
2009-03-01,0.537,6.0,6.0,0.0,0.0,0.0
2009-04-01,0.49,6.0,6.0,0.0,0.0,0.0
2009-05-01,1.312,23.0,23.0,0.0,0.0,0.0
2009-06-01,0.507,6.0,6.0,0.0,0.0,0.0
2009-07-01,0.667,12.0,12.0,0.0,0.0,0.0
2009-08-01,0.932,12.0,12.0,0.0,0.0,0.0
2009-09-01,0.445,6.0,6.0,0.0,0.0,0.0
2009-10-01,0.812,12.0,12.0,0.0,0.0,0.0
2009-11-01,0.658,12.0,12.0,0.0,0.0,0.0
2009-12-01,0.763,12.0,12.0,0.0,0.0,0.0
2010-01-01,0.0,0.0,0.0,0.0,0.0,0.0
2010-02-01,0.0,0.0,0.0,0.0,0.0,0.0
2010-03-01,0.0,0.0,0.0,0.0,0.0,0.0
