PLANT ID,PLANT NAME,REPORTED PRIME MOVER,REPORTED FUEL TYPE CODE,MER FUEL TYPE CODE,NUCLEAR UNIT ID,COMBINED HEAT AND POWER PLANT,YEAR,file,variable,value,MONTH,period,energy_type,prime_mover_type,mer_type,common_name,sensor_name
54214,American Crystal Sugar East Grand Forks,ST,SUB,COL,,Y,2004,f906920_2004.xls,TOT MMBTU JAN,360878.13,JAN,2004-01-01,Subbituminous Coal,"Steam Turbine, including nuclear, geothermal and solar steam (does not include combined cycle)",Coal,total-fuel-consumed,"Subbituminous Coal - Steam Turbine, including nuclear, geothermal and solar steam (does not include combined cycle) - Coal - Total Fuel Consumed"
54214,American Crystal Sugar East Grand Forks,ST,SUB,COL,,Y,2004,f906920_2004.xls,ELEC MMBTU JAN,24873.92,JAN,2004-01-01,Subbituminous Coal,"Steam Turbine, including nuclear, geothermal and solar steam (does not include combined cycle)",Coal,quantity-consumed-electricity,"Subbituminous Coal - Steam Turbine, including nuclear, geothermal and solar steam (does not include combined cycle) - Coal - Quantity Consumed For Electricity"
54214,American Crystal Sugar East Grand Forks,ST,SUB,COL,,Y,2004,f906920_2004.xls,NETGEN JAN,4411.37,JAN,2004-01-01,Subbituminous Coal,"Steam Turbine, including nuclear, geothermal and solar steam (does not include combined cycle)",Coal,generation,"Subbituminous Coal - Steam Turbine, including nuclear, geothermal and solar steam (does not include combined cycle) - Coal - Generation"
54214,American Crystal Sugar East Grand Forks,ST,SUB,COL,,Y,2004,f906920_2004.xls,TOT MMBTU FEB,300954.88,FEB,2004-02-01,Subbituminous Coal,"Steam Turbine, including nuclear, geothermal and solar steam (does not include combined cycle)",Coal,total-fuel-consumed,"Subbituminous Coal - Steam Turbine, including nuclear, geothermal and solar steam (does not include combined cycle) - Coal - Total Fuel Consumed"
54214,American Crystal Sugar East Grand Forks,ST,SUB,COL,,Y,2004,f906920_2004.xls,ELEC MMBTU FEB,20743.64,FEB,2004-02-01,Subbituminous Coal,"Steam Turbine, including nuclear, geothermal and solar steam (does not include combined cycle)",Coal,quantity-consumed-electricity,"Subbituminous Coal - Steam Turbine, including nuclear, geothermal and solar steam (does not include combined cycle) - Coal - Quantity Consumed For Electricity"
54214,American Crystal Sugar East Grand Forks,ST,SUB,COL,,Y,2004,f906920_2004.xls,NETGEN FEB,3678.869,FEB,2004-02-01,Subbituminous Coal,"Steam Turbine, including nuclear, geothermal and solar steam (does not include combined cycle)",Coal,generation,"Subbituminous Coal - Steam Turbine, including nuclear, geothermal and solar steam (does not include combined cycle) - Coal - Generation"
54214,American Crystal Sugar East Grand Forks,ST,SUB,COL,,Y,2004,f906920_2004.xls,TOT MMBTU MAR,273195.5,MAR,2004-03-01,Subbituminous Coal,"Steam Turbine, including nuclear, geothermal and solar steam (does not include combined cycle)",Coal,total-fuel-consumed,"Subbituminous Coal - Steam Turbine, including nuclear, geothermal and solar steam (does not include combined cycle) - Coal - Total Fuel Consumed"
54214,American Crystal Sugar East Grand Forks,ST,SUB,COL,,Y,2004,f906920_2004.xls,NETGEN MAR,3339.5370000000003,MAR,2004-03-01,Subbituminous Coal,"Steam Turbine, including nuclear, geothermal and solar steam (does not include combined cycle)",Coal,generation,"Subbituminous Coal - Steam Turbine, including nuclear, geothermal and solar steam (does not include combined cycle) - Coal - Generation"
54214,American Crystal Sugar East Grand Forks,ST,SUB,COL,,Y,2004,f906920_2004.xls,ELEC MMBTU MAR,18830.29,MAR,2004-03-01,Subbituminous Coal,"Steam Turbine, including nuclear, geothermal and solar steam (does not include combined cycle)",Coal,quantity-consumed-electricity,"Subbituminous Coal - Steam Turbine, including nuclear, geothermal and solar steam (does not include combined cycle) - Coal - Quantity Consumed For Electricity"
54214,American Crystal Sugar East Grand Forks,ST,SUB,COL,,Y,2004,f906920_2004.xls,TOT MMBTU APR,252827.38,APR,2004-04-01,Subbituminous Coal,"Steam Turbine, including nuclear, geothermal and solar steam (does not include combined cycle)",Coal,total-fuel-consumed,"Subbituminous Coal - Steam Turbine, including nuclear, geothermal and solar steam (does not include combined cycle) - Coal - Total Fuel Consumed"
54214,American Crystal Sugar East Grand Forks,ST,SUB,COL,,Y,2004,f906920_2004.xls,ELEC MMBTU APR,17426.41,APR,2004-04-01,Subbituminous Coal,"Steam Turbine, including nuclear, geothermal and solar steam (does not include combined cycle)",Coal,quantity-consumed-electricity,"Subbituminous Coal - Steam Turbine, including nuclear, geothermal and solar steam (does not include combined cycle) - Coal - Quantity Consumed For Electricity"
54214,American Crystal Sugar East Grand Forks,ST,SUB,COL,,Y,2004,f906920_2004.xls,NETGEN APR,3090.559,APR,2004-04-01,Subbituminous Coal,"Steam Turbine, including nuclear, geothermal and solar steam (does not include combined cycle)",Coal,generation,"Subbituminous Coal - Steam Turbine, including nuclear, geothermal and solar steam (does not include combined cycle) - Coal - Generation"
54214,American Crystal Sugar East Grand Forks,ST,SUB,COL,,Y,2004,f906920_2004.xls,NETGEN MAY,3269.183,MAY,2004-05-01,Subbituminous Coal,"Steam Turbine, including nuclear, geothermal and solar steam (does not include combined cycle)",Coal,generation,"Subbituminous Coal - Steam Turbine, including nuclear, geothermal and solar steam (does not include combined cycle) - Coal - Generation"
54214,American Crystal Sugar East Grand Forks,ST,SUB,COL,,Y,2004,f906920_2004.xls,ELEC MMBTU MAY,18433.59,MAY,2004-05-01,Subbituminous Coal,"Steam Turbine, including nuclear, geothermal and solar steam (does not include combined cycle)",Coal,quantity-consumed-electricity,"Subbituminous Coal - Steam Turbine, including nuclear, geothermal and solar steam (does not include combined cycle) - Coal - Quantity Consumed For Electricity"
54214,American Crystal Sugar East Grand Forks,ST,SUB,COL,,Y,2004,f906920_2004.xls,TOT MMBTU MAY,267439.91,MAY,2004-05-01,Subbituminous Coal,"Steam Turbine, including nuclear, geothermal and solar steam (does not include combined cycle)",Coal,total-fuel-consumed,"Subbituminous Coal - Steam Turbine, including nuclear, geothermal and solar steam (does not include combined cycle) - Coal - Total Fuel Consumed"
54214,American Crystal Sugar East Grand Forks,ST,SUB,COL,,Y,2004,f906920_2004.xls,NETGEN JUN,3666.6670000000004,JUN,2004-06-01,Subbituminous Coal,"Steam Turbine, including nuclear, geothermal and solar steam (does not include combined cycle)",Coal,generation,"Subbituminous Coal - Steam Turbine, including nuclear, geothermal and solar steam (does not include combined cycle) - Coal - Generation"
54214,American Crystal Sugar East Grand Forks,ST,SUB,COL,,Y,2004,f906920_2004.xls,TOT MMBTU JUN,299956.81,JUN,2004-06-01,Subbituminous Coal,"Steam Turbine, including nuclear, geothermal and solar steam (does not include combined cycle)",Coal,total-fuel-consumed,"Subbituminous Coal - Steam Turbine, including nuclear, geothermal and solar steam (does not include combined cycle) - Coal - Total Fuel Consumed"
54214,American Crystal Sugar East Grand Forks,ST,SUB,COL,,Y,2004,f906920_2004.xls,ELEC MMBTU JUN,20674.84,JUN,2004-06-01,Subbituminous Coal,"Steam Turbine, including nuclear, geothermal and solar steam (does not include combined cycle)",Coal,quantity-consumed-electricity,"Subbituminous Coal - Steam Turbine, including nuclear, geothermal and solar steam (does not include combined cycle) - Coal - Quantity Consumed For Electricity"
54214,American Crystal Sugar East Grand Forks,ST,SUB,COL,,Y,2004,f906920_2004.xls,NETGEN JUL,3970.73,JUL,2004-07-01,Subbituminous Coal,"Steam Turbine, including nuclear, geothermal and solar steam (does not include combined cycle)",Coal,generation,"Subbituminous Coal - Steam Turbine, including nuclear, geothermal and solar steam (does not include combined cycle) - Coal - Generation"
54214,American Crystal Sugar East Grand Forks,ST,SUB,COL,,Y,2004,f906920_2004.xls,TOT MMBTU JUL,324830.96,JUL,2004-07-01,Subbituminous Coal,"Steam Turbine, including nuclear, geothermal and solar steam (does not include combined cycle)",Coal,total-fuel-consumed,"Subbituminous Coal - Steam Turbine, including nuclear, geothermal and solar steam (does not include combined cycle) - Coal - Total Fuel Consumed"
54214,American Crystal Sugar East Grand Forks,ST,SUB,COL,,Y,2004,f906920_2004.xls,ELEC MMBTU JUL,22389.33,JUL,2004-07-01,Subbituminous Coal,"Steam Turbine, including nuclear, geothermal and solar steam (does not include combined cycle)",Coal,quantity-consumed-electricity,"Subbituminous Coal - Steam Turbine, including nuclear, geothermal and solar steam (does not include combined cycle) - Coal - Quantity Consumed For Electricity"
54214,American Crystal Sugar East Grand Forks,ST,SUB,COL,,Y,2004,f906920_2004.xls,TOT MMBTU AUG,324765.3,AUG,2004-08-01,Subbituminous Coal,"Steam Turbine, including nuclear, geothermal and solar steam (does not include combined cycle)",Coal,total-fuel-consumed,"Subbituminous Coal - Steam Turbine, including nuclear, geothermal and solar steam (does not include combined cycle) - Coal - Total Fuel Consumed"
54214,American Crystal Sugar East Grand Forks,ST,SUB,COL,,Y,2004,f906920_2004.xls,ELEC MMBTU AUG,22384.8,AUG,2004-08-01,Subbituminous Coal,"Steam Turbine, including nuclear, geothermal and solar steam (does not include combined cycle)",Coal,quantity-consumed-electricity,"Subbituminous Coal - Steam Turbine, including nuclear, geothermal and solar steam (does not include combined cycle) - Coal - Quantity Consumed For Electricity"
54214,American Crystal Sugar East Grand Forks,ST,SUB,COL,,Y,2004,f906920_2004.xls,NETGEN AUG,3969.927,AUG,2004-08-01,Subbituminous Coal,"Steam Turbine, including nuclear, geothermal and solar steam (does not include combined cycle)",Coal,generation,"Subbituminous Coal - Steam Turbine, including nuclear, geothermal and solar steam (does not include combined cycle) - Coal - Generation"
54214,American Crystal Sugar East Grand Forks,ST,SUB,COL,,Y,2004,f906920_2004.xls,TOT MMBTU SEP,324322.99,SEP,2004-09-01,Subbituminous Coal,"Steam Turbine, including nuclear, geothermal and solar steam (does not include combined cycle)",Coal,total-fuel-consumed,"Subbituminous Coal - Steam Turbine, including nuclear, geothermal and solar steam (does not include combined cycle) - Coal - Total Fuel Consumed"
54214,American Crystal Sugar East Grand Forks,ST,SUB,COL,,Y,2004,f906920_2004.xls,ELEC MMBTU SEP,22354.31,SEP,2004-09-01,Subbituminous Coal,"Steam Turbine, including nuclear, geothermal and solar steam (does not include combined cycle)",Coal,quantity-consumed-electricity,"Subbituminous Coal - Steam Turbine, including nuclear, geothermal and solar steam (does not include combined cycle) - Coal - Quantity Consumed For Electricity"
54214,American Crystal Sugar East Grand Forks,ST,SUB,COL,,Y,2004,f906920_2004.xls,NETGEN SEP,3964.5190000000002,SEP,2004-09-01,Subbituminous Coal,"Steam Turbine, including nuclear, geothermal and solar steam (does not include combined cycle)",Coal,generation,"Subbituminous Coal - Steam Turbine, including nuclear, geothermal and solar steam (does not include combined cycle) - Coal - Generation"
54214,American Crystal Sugar East Grand Forks,ST,SUB,COL,,Y,2004,f906920_2004.xls,ELEC MMBTU OCT,23135.84,OCT,2004-10-01,Subbituminous Coal,"Steam Turbine, including nuclear, geothermal and solar steam (does not include combined cycle)",Coal,quantity-consumed-electricity,"Subbituminous Coal - Steam Turbine, including nuclear, geothermal and solar steam (does not include combined cycle) - Coal - Quantity Consumed For Electricity"
54214,American Crystal Sugar East Grand Forks,ST,SUB,COL,,Y,2004,f906920_2004.xls,NETGEN OCT,4103.124,OCT,2004-10-01,Subbituminous Coal,"Steam Turbine, including nuclear, geothermal and solar steam (does not include combined cycle)",Coal,generation,"Subbituminous Coal - Steam Turbine, including nuclear, geothermal and solar steam (does not include combined cycle) - Coal - Generation"
54214,American Crystal Sugar East Grand Forks,ST,SUB,COL,,Y,2004,f906920_2004.xls,TOT MMBTU OCT,335661.74,OCT,2004-10-01,Subbituminous Coal,"Steam Turbine, including nuclear, geothermal and solar steam (does not include combined cycle)",Coal,total-fuel-consumed,"Subbituminous Coal - Steam Turbine, including nuclear, geothermal and solar steam (does not include combined cycle) - Coal - Total Fuel Consumed"
54214,American Crystal Sugar East Grand Forks,ST,SUB,COL,,Y,2004,f906920_2004.xls,NETGEN NOV,3725.949,NOV,2004-11-01,Subbituminous Coal,"Steam Turbine, including nuclear, geothermal and solar steam (does not include combined cycle)",Coal,generation,"Subbituminous Coal - Steam Turbine, including nuclear, geothermal and solar steam (does not include combined cycle) - Coal - Generation"
