measured_on,Distillate Fuel Oil Generation,Distillate Fuel Oil Quantity Consumed For Electricity,Distillate Fuel Oil Total Fuel Consumed
2001-01-01,74.77,925.0,925.0
2001-02-01,64.056,792.0,792.0
2001-03-01,69.571,860.0,860.0
2001-04-01,60.993,754.0,754.0
2001-05-01,59.816,740.0,740.0
2001-06-01,60.46,748.0,748.0
2001-07-01,63.563,786.0,786.0
2001-08-01,63.187000000000005,781.0,781.0
2001-09-01,74.63600000000001,923.0,923.0
2001-10-01,71.664,886.0,886.0
2001-11-01,74.22200000000001,918.0,918.0
2001-12-01,84.063,1039.0,1039.0
