measured_on,Municiapl Landfill Gas - Combustion (Gas) Turbine (including jet engine design) - Municipal Landfill Gas - Generation,Municiapl Landfill Gas - Combustion (Gas) Turbine (including jet engine design) - Municipal Landfill Gas - Quantity Consumed For Electricity,Municiapl Landfill Gas - Combustion (Gas) Turbine (including jet engine design) - Municipal Landfill Gas - Total Fuel Consumed,"Municiapl Landfill Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Municipal Landfill Gas - Generation","Municiapl Landfill Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Municipal Landfill Gas - Quantity Consumed For Electricity","Municiapl Landfill Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Municipal Landfill Gas - Total Fuel Consumed"
2007-11-01,3525.012,59077.0,59077.0,2190.553,27897.0,27897.0
2007-12-01,3442.034,57686.0,57686.0,2138.987,27240.0,27240.0
2008-01-01,3769.561,70507.0,70507.0,2380.652,29164.0,29164.0
2008-02-01,3211.48,60069.0,60069.0,2028.2,24846.0,24846.0
2008-03-01,3671.721,68677.0,68677.0,2318.8630000000003,28407.0,28407.0
2008-04-01,3054.799,57138.0,57138.0,1929.248,23634.0,23634.0
2008-05-01,3622.641,67759.0,67759.0,2287.867,28027.0,28027.0
2008-06-01,3446.527,64466.0,64466.0,2176.643,26665.0,26665.0
2008-07-01,3485.7270000000003,65199.0,65199.0,2201.399,26968.0,26968.0
2008-08-01,3495.478,65381.0,65381.0,2207.558,27044.0,27044.0
2008-09-01,2555.456,47799.0,47799.0,1613.89,19771.0,19771.0
2008-10-01,3603.3140000000003,67398.0,67398.0,2275.661,27878.0,27878.0
2008-11-01,3593.266,67210.0,67210.0,2269.315,27800.0,27800.0
2008-12-01,3236.03,60528.0,60528.0,2043.7040000000002,25036.0,25036.0
2009-01-01,3557.154,65918.0,65918.0,2081.8720000000003,25915.0,25915.0
2009-02-01,3181.8830000000003,58964.0,58964.0,1862.238,23181.0,23181.0
2009-03-01,3618.8610000000003,67062.0,67062.0,2117.986,26364.0,26364.0
2009-04-01,3015.7,55885.0,55885.0,1764.978,21970.0,21970.0
2009-05-01,2977.612,55179.0,55179.0,1742.6860000000001,21693.0,21693.0
2009-06-01,3390.789,62836.0,62836.0,1984.5030000000002,24703.0,24703.0
2009-07-01,3433.532,63628.0,63628.0,2009.519,25014.0,25014.0
2009-08-01,3466.757,64243.0,64243.0,2028.965,25256.0,25256.0
2009-09-01,3010.971,55797.0,55797.0,1762.21,21936.0,21936.0
2009-10-01,3542.838,65653.0,65653.0,2073.492,25810.0,25810.0
2009-11-01,3452.516,63979.0,63979.0,2020.63,25153.0,25153.0
2009-12-01,3210.387,59492.0,59492.0,1878.921,23388.0,23388.0
2010-01-01,2059.898,40779.0,40779.0,1298.126,16662.0,16662.0
2010-02-01,1867.3010000000002,36966.0,36966.0,1176.751,15104.0,15104.0
2010-03-01,2026.0910000000001,40109.0,40109.0,1276.819,16389.0,16389.0
2010-04-01,1417.9740000000002,28071.0,28071.0,893.591,11470.0,11470.0
2010-05-01,2048.928,40561.0,40561.0,1291.211,16573.0,16573.0
2010-06-01,1926.6950000000002,38142.0,38142.0,1214.181,15585.0,15585.0
2010-07-01,2021.457,40018.0,40018.0,1273.8990000000001,16351.0,16351.0
2010-08-01,2032.4260000000002,40235.0,40235.0,1280.8120000000001,16440.0,16440.0
2010-09-01,1655.2930000000001,32769.0,32769.0,1043.146,13390.0,13390.0
2010-10-01,2062.6220000000003,40833.0,40833.0,1299.84,16684.0,16684.0
2010-11-01,1988.9440000000002,39374.0,39374.0,1253.41,16088.0,16088.0
2010-12-01,1755.371,34750.0,34750.0,1106.214,14199.0,14199.0
2011-01-01,2012.378,37809.0,37809.0,686.896,11217.0,11217.0
2011-02-01,1820.552,34205.0,34205.0,621.42,10148.0,10148.0
2011-03-01,1977.777,37159.0,37159.0,675.086,11024.0,11024.0
2011-04-01,988.704,18576.0,18576.0,337.48,5511.0,5511.0
2011-05-01,1924.889,36165.0,36165.0,657.034,10729.0,10729.0
2011-06-01,1898.299,35665.0,35665.0,647.958,10581.0,10581.0
2011-07-01,1973.887,37086.0,37086.0,673.759,11003.0,11003.0
2011-08-01,1974.052,37089.0,37089.0,673.815,11004.0,11004.0
2011-09-01,1742.517,32738.0,32738.0,594.784,9713.0,9713.0
2011-10-01,2015.911,37875.0,37875.0,688.103,11237.0,11237.0
2011-11-01,1926.231,36190.0,36190.0,657.492,10737.0,10737.0
2011-12-01,1945.803,36558.0,36558.0,664.173,10846.0,10846.0
2012-01-01,2084.62,38051.0,38051.0,715.862,9727.0,9727.0
2012-02-01,1889.344,34486.0,34486.0,648.805,8817.0,8817.0
2012-03-01,2038.186,37202.0,37202.0,699.918,9511.0,9511.0
2012-04-01,1576.657,28778.0,28778.0,541.428,7357.0,7357.0
2012-05-01,1898.55,34653.0,34653.0,651.967,8859.0,8859.0
2012-06-01,1748.102,31907.0,31907.0,600.302,8157.0,8157.0
2012-07-01,1914.858,34951.0,34951.0,657.567,8935.0,8935.0
2012-08-01,1972.533,36004.0,36004.0,677.373,9205.0,9205.0
2012-09-01,1641.054,29954.0,29954.0,563.542,7658.0,7658.0
2012-10-01,2023.575,36936.0,36936.0,694.901,9443.0,9443.0
2012-11-01,2062.374,37644.0,37644.0,708.224,9624.0,9624.0
2012-12-01,1893.147,34555.0,34555.0,650.111,8834.0,8834.0
2013-01-01,597.6,7821.0,7821.0,1939.206,36123.0,36123.0
2013-02-01,538.341,7045.0,7045.0,1746.91,32541.0,32541.0
2013-03-01,592.693,7757.0,7757.0,1923.284,35826.0,35826.0
2013-04-01,435.795,5704.0,5704.0,1414.153,26343.0,26343.0
2013-05-01,561.777,7352.0,7352.0,1822.962,33958.0,33958.0
2013-06-01,553.486,7244.0,7244.0,1796.056,33456.0,33456.0
2013-07-01,554.381,7255.0,7255.0,1798.962,33511.0,33511.0
2013-08-01,569.018,7447.0,7447.0,1846.458,34395.0,34395.0
2013-09-01,475.119,6218.0,6218.0,1541.756,28719.0,28719.0
2013-10-01,577.938,7564.0,7564.0,1875.405,34934.0,34934.0
2013-11-01,581.186,7606.0,7606.0,1885.945,35131.0,35131.0
2013-12-01,501.666,6565.0,6565.0,1627.903,30324.0,30324.0
2014-01-01,1904.569,36770.0,36770.0,732.651,9187.0,9187.0
2014-02-01,1659.009,32028.0,32028.0,638.188,8003.0,8003.0
2014-03-01,1912.994,36932.0,36932.0,735.891,9228.0,9228.0
2014-04-01,1381.319,26667.0,26667.0,531.366,6663.0,6663.0
2014-05-01,1916.833,37006.0,37006.0,737.368,9247.0,9247.0
2014-06-01,1816.589,35070.0,35070.0,698.806,8763.0,8763.0
2014-07-01,1853.263,35778.0,35778.0,712.914,8940.0,8940.0
2014-08-01,1885.054,36392.0,36392.0,725.143,9093.0,9093.0
2014-09-01,1538.744,29706.0,29706.0,591.925,7422.0,7422.0
2014-10-01,1894.691,36578.0,36578.0,728.851,9139.0,9139.0
2014-11-01,1698.137,32784.0,32784.0,653.24,8192.0,8192.0
2014-12-01,1831.798,35364.0,35364.0,704.657,8836.0,8836.0
2015-01-01,1859.918,35466.0,35466.0,578.129,7643.0,7643.0
2015-02-01,1583.763,30199.0,30199.0,492.288,6508.0,6508.0
2015-03-01,1458.174,27805.0,27805.0,453.25,5992.0,5992.0
2015-04-01,1731.164,33010.0,33010.0,538.105,7114.0,7114.0
2015-05-01,1759.946,33559.0,33559.0,547.051,7232.0,7232.0
2015-06-01,1748.113,33334.0,33334.0,543.373,7184.0,7184.0
2015-07-01,1864.817,35559.0,35559.0,579.649,7663.0,7663.0
2015-08-01,1578.36,30097.0,30097.0,490.608,6486.0,6486.0
2015-09-01,1778.097,33906.0,33906.0,552.693,7307.0,7307.0
2015-10-01,1897.222,36177.0,36177.0,589.722,7796.0,7796.0
2015-11-01,1774.927,33845.0,33845.0,551.708,7294.0,7294.0
2015-12-01,1677.499,31987.0,31987.0,521.424,6894.0,6894.0
2016-01-01,1782.622,35228.0,35228.0,593.304,7746.0,7746.0
2016-02-01,1638.692,32383.0,32383.0,545.4,7122.0,7122.0
2016-03-01,1314.189,25970.0,25970.0,437.397,5711.0,5711.0
2016-04-01,1734.49,34277.0,34277.0,577.285,7538.0,7538.0
2016-05-01,1725.021,34089.0,34089.0,574.133,7496.0,7496.0
2016-06-01,1664.793,32899.0,32899.0,554.088,7235.0,7235.0
2016-07-01,1701.439,33623.0,33623.0,566.284,7394.0,7394.0
2016-08-01,1490.231,29449.0,29449.0,495.989,6476.0,6476.0
2016-09-01,1563.796,30903.0,30903.0,520.473,6796.0,6796.0
2016-10-01,1724.395,34077.0,34077.0,573.925,7494.0,7494.0
2016-11-01,1582.051,31264.0,31264.0,526.549,6875.0,6875.0
2016-12-01,1818.281,35932.0,35932.0,605.173,7902.0,7902.0
2017-01-01,1719.887,33233.0,33233.0,557.072,7502.0,7502.0
2017-02-01,1471.1,28426.0,28426.0,476.49,6417.0,6417.0
2017-03-01,1643.82,31764.0,31764.0,532.434,7170.0,7170.0
2017-04-01,1648.656,31857.0,31857.0,534.0,7192.0,7192.0
2017-05-01,1796.835,34721.0,34721.0,581.996,7838.0,7838.0
2017-06-01,1814.702,35066.0,35066.0,587.783,7916.0,7916.0
2017-07-01,1796.208,34708.0,34708.0,581.793,7835.0,7835.0
2017-08-01,1828.485,35332.0,35332.0,592.247,7976.0,7976.0
2017-09-01,1707.941,33003.0,33003.0,553.203,7450.0,7450.0
2017-10-01,1572.549,30387.0,30387.0,509.349,6860.0,6860.0
2017-11-01,1766.592,34136.0,34136.0,572.2,7706.0,7706.0
2017-12-01,1764.225,34090.0,34090.0,571.433,7696.0,7696.0
2018-01-01,1762.947,35810.0,35810.0,542.89,7572.0,7572.0
2018-02-01,1779.415,36143.0,36143.0,547.961,7643.0,7643.0
2018-03-01,1858.199,37744.0,37744.0,572.222,7982.0,7982.0
2018-04-01,1509.116,30653.0,30653.0,464.724,6482.0,6482.0
2018-05-01,1624.443,32995.0,32995.0,500.239,6978.0,6978.0
2018-06-01,1823.451,37038.0,37038.0,561.522,7832.0,7832.0
2018-07-01,1918.086,38960.0,38960.0,590.664,8239.0,8239.0
2018-08-01,1874.974,38084.0,38084.0,577.388,8054.0,8054.0
2018-09-01,1852.856,37635.0,37635.0,570.577,7959.0,7959.0
2018-10-01,1822.908,37027.0,37027.0,561.355,7830.0,7830.0
2018-11-01,1851.632,37610.0,37610.0,570.2,7953.0,7953.0
2018-12-01,1971.973,40055.0,40055.0,607.258,8470.0,8470.0
2019-01-01,2112.872,45573.0,45573.0,583.128,7524.0,7524.0
2019-02-01,2007.341,43297.0,43297.0,554.001,7148.0,7148.0
2019-03-01,2331.503,50288.0,50288.0,643.466,8302.0,8302.0
2019-04-01,2179.544,47011.0,47011.0,601.527,7761.0,7761.0
2019-05-01,2059.834,44429.0,44429.0,568.489,7335.0,7335.0
2019-06-01,2131.261,45970.0,45970.0,588.202,7589.0,7589.0
2019-07-01,2185.908,47148.0,47148.0,603.284,7784.0,7784.0
2019-08-01,2341.316,50500.0,50500.0,646.174,8337.0,8337.0
2019-09-01,2183.599,47098.0,47098.0,602.646,7776.0,7776.0
2019-10-01,2250.229,48536.0,48536.0,621.035,8013.0,8013.0
2019-11-01,2317.2,49980.0,49980.0,639.519,8252.0,8252.0
2019-12-01,2248.393,48496.0,48496.0,620.529,8007.0,8007.0
2020-01-01,2242.638,48933.0,48933.0,612.262,8036.0,8036.0
2020-02-01,1998.883,43615.0,43615.0,545.714,7162.0,7162.0
2020-03-01,2257.976,49268.0,49268.0,616.449,8090.0,8090.0
2020-04-01,2097.908,45775.0,45775.0,572.749,7517.0,7517.0
2020-05-01,2239.138,48857.0,48857.0,611.306,8023.0,8023.0
2020-06-01,1866.444,40725.0,40725.0,509.557,6687.0,6687.0
2020-07-01,2131.534,46509.0,46509.0,581.929,7637.0,7637.0
2020-08-01,2250.765,49111.0,49111.0,614.48,8065.0,8065.0
2020-09-01,2138.913,46670.0,46670.0,583.944,7663.0,7663.0
2020-10-01,2327.716,50790.0,50790.0,635.489,8340.0,8340.0
2020-11-01,2048.14,44690.0,44690.0,559.162,7338.0,7338.0
2020-12-01,2160.945,47151.0,47151.0,589.959,7743.0,7743.0
2021-01-01,2264.484,51784.0,51784.0,878.193,11255.0,11255.0
2021-02-01,2059.574,47099.0,47099.0,798.727,10237.0,10237.0
2021-03-01,2361.971,54014.0,54014.0,916.0,11740.0,11740.0
2021-04-01,2171.379,49655.0,49655.0,842.086,10793.0,10793.0
2021-05-01,2392.482,54711.0,54711.0,927.833,11891.0,11891.0
2021-06-01,2197.098,50243.0,50243.0,852.06,10921.0,10921.0
2021-07-01,2373.971,54288.0,54288.0,920.654,11799.0,11799.0
2021-08-01,2364.495,54071.0,54071.0,916.978,11753.0,11753.0
2021-09-01,2309.34,52810.0,52810.0,895.589,11478.0,11478.0
2021-10-01,2469.873,56481.0,56481.0,957.845,12276.0,12276.0
2021-11-01,2284.918,52252.0,52252.0,886.118,11357.0,11357.0
2021-12-01,2547.415,58254.0,58254.0,987.917,12661.0,12661.0
2022-01-01,2906.365,57642.0,57642.0,844.869,11148.0,11148.0
2022-02-01,2578.637,51142.0,51142.0,749.6,9890.0,9890.0
2022-03-01,2630.174,52164.0,52164.0,764.582,10088.0,10088.0
2022-04-01,2681.856,53189.0,53189.0,779.606,10286.0,10286.0
2022-05-01,2868.978,56901.0,56901.0,834.001,11004.0,11004.0
2022-06-01,2893.938,57395.0,57395.0,841.257,11099.0,11099.0
2022-07-01,2896.477,57446.0,57446.0,841.995,11109.0,11109.0
2022-08-01,2838.327,56293.0,56293.0,825.091,10886.0,10886.0
2022-09-01,2745.994,54461.0,54461.0,798.25,10532.0,10532.0
2022-10-01,2956.015,58627.0,58627.0,859.303,11338.0,11338.0
2022-11-01,2635.199,52264.0,52264.0,766.043,10107.0,10107.0
2022-12-01,2946.04,58429.0,58429.0,856.403,11300.0,11300.0
2023-01-01,2968.773,54665.0,54665.0,954.391,12210.0,12210.0
2023-02-01,2635.777,48534.0,48534.0,847.339,10841.0,10841.0
2023-03-01,2912.402,53627.0,53627.0,936.267,11979.0,11979.0
2023-04-01,2482.488,45711.0,45711.0,798.06,10210.0,10210.0
2023-05-01,2757.168,50769.0,50769.0,886.363,11341.0,11341.0
2023-06-01,2813.061,51798.0,51798.0,904.331,11571.0,11571.0
2023-07-01,2982.788,54923.0,54923.0,958.895,12268.0,12268.0
2023-08-01,2910.888,53599.0,53599.0,935.78,11973.0,11973.0
2023-09-01,2724.418,50166.0,50166.0,875.835,11206.0,11206.0
2023-10-01,2832.491,52156.0,52156.0,910.578,11650.0,11650.0
2023-11-01,2900.909,53415.0,53415.0,932.572,11932.0,11932.0
2023-12-01,2981.837,54906.0,54906.0,958.589,12265.0,12265.0
2024-01-01,2905.429,56402.0,56402.0,1043.375,13714.0,13714.0
2024-02-01,2702.664,52466.0,52466.0,970.56,12757.0,12757.0
2024-03-01,2541.381,49335.0,49335.0,912.642,11996.0,11996.0
2024-04-01,2517.684,48875.0,48875.0,904.132,11884.0,11884.0
2024-05-01,2741.796,53226.0,53226.0,984.613,12942.0,12942.0
2024-06-01,2769.708,53768.0,53768.0,994.637,13074.0,13074.0
2024-07-01,2865.97,55636.0,55636.0,1029.206,13528.0,13528.0
2024-08-01,2815.998,54666.0,54666.0,1011.26,13292.0,13292.0
2024-09-01,2815.659,54660.0,54660.0,1011.138,13291.0,13291.0
2024-10-01,2758.952,53559.0,53559.0,990.774,13023.0,13023.0
2024-11-01,2430.621,47185.0,47185.0,872.866,11473.0,11473.0
2024-12-01,2628.138,51019.0,51019.0,943.797,12406.0,12406.0
