measured_on,Natural Gas Generation,Natural Gas Quantity Consumed For Electricity,Natural Gas Total Fuel Consumed
2021-11-01,0.0,0.0,0.0
2021-12-01,0.0,0.0,0.0
2022-01-01,19.879,280.0,280.0
2022-02-01,17.699,250.0,250.0
2022-03-01,14.094,199.0,199.0
2022-04-01,14.692,208.0,208.0
2022-05-01,21.704,307.0,307.0
2022-06-01,26.42,373.0,373.0
2022-07-01,31.133,440.0,440.0
2022-08-01,31.295,443.0,443.0
2022-09-01,26.38,373.0,373.0
2022-10-01,20.388,288.0,288.0
2022-11-01,19.109,270.0,270.0
2022-12-01,21.207,300.0,300.0
2023-01-01,25.095,356.0,356.0
2023-02-01,23.67,334.0,334.0
2023-03-01,23.36,329.0,329.0
2023-04-01,22.561,318.0,318.0
2023-05-01,32.21,454.0,454.0
2023-06-01,37.208,524.0,524.0
2023-07-01,40.806,575.0,575.0
2023-08-01,44.914,634.0,634.0
2023-09-01,37.837,534.0,534.0
2023-10-01,27.929,394.0,394.0
2023-11-01,25.895,365.0,365.0
2023-12-01,27.515,388.0,388.0
2024-01-01,21.688,318.0,318.0
2024-02-01,14.973,220.0,220.0
2024-03-01,16.992,248.0,248.0
2024-04-01,15.964,234.0,234.0
2024-05-01,21.33,312.0,312.0
2024-06-01,24.064,352.0,352.0
2024-07-01,26.011,380.0,380.0
2024-08-01,29.391,430.0,430.0
2024-09-01,24.386,356.0,356.0
2024-10-01,21.124,310.0,310.0
2024-11-01,16.923,247.0,247.0
2024-12-01,18.154,265.0,265.0
