measured_on,Hydroelectric Generation,Hydroelectric Quantity Consumed For Electricity,Hydroelectric Total Fuel Consumed
2001-01-01,1745.0,18031.09,18031.09
2001-02-01,1229.0,12699.26,12699.26
2001-03-01,5756.0,59476.75,59476.75
2001-04-01,4773.0,49319.41,49319.41
2001-05-01,5997.0,61967.0,61967.0
2001-06-01,2711.0,28012.76,28012.76
2001-07-01,2508.0,25915.16,25915.16
2001-08-01,2488.0,25708.5,25708.5
2001-09-01,2015.0,20821.0,20821.0
2001-10-01,1668.0,17235.44,17235.44
2001-11-01,1283.0,13257.24,13257.24
2001-12-01,1364.0,14094.21,14094.21
2002-01-01,1102.0,11210.65,11210.65
2002-02-01,952.0,9684.7,9684.7
2002-03-01,201.0,2044.77,2044.77
2002-04-01,0.0,0.0,0.0
2002-05-01,3036.0,30885.23,30885.23
2002-06-01,1926.0,19593.2,19593.2
2002-07-01,1575.0,16022.48,16022.48
2002-08-01,1602.0,16297.15,16297.15
2002-09-01,1282.0,13041.79,13041.79
2002-10-01,1196.0,12166.91,12166.91
2002-11-01,1878.0,19104.89,19104.89
2002-12-01,5735.0,58342.16,58342.16
2003-01-01,3953.0,40482.67,40482.67
2003-02-01,10078.0,103208.8,103208.8
2003-03-01,9000.0,92169.0,92169.0
2003-04-01,12322.0,126189.6,126189.6
2003-05-01,12604.0,129077.56,129077.56
2003-06-01,14755.0,151105.96,151105.96
2003-07-01,9623.0,98549.14,98549.14
2003-08-01,9984.0,102246.14,102246.14
2003-09-01,6730.0,68921.93,68921.93
2003-10-01,3769.0,38598.33,38598.33
2003-11-01,6611.0,67703.25,67703.25
2003-12-01,8903.0,91175.62,91175.62
2004-01-01,5667.74,56802.09,56802.09
2004-02-01,8209.882,82279.44,82279.44
2004-03-01,4456.591,44663.96,44663.96
2004-04-01,6665.867,66805.32,66805.32
2004-05-01,6064.999000000001,60783.42,60783.42
2004-06-01,5664.289000000001,56767.5,56767.5
2004-07-01,4991.499,50024.8,50024.8
2004-08-01,6545.16,65595.59,65595.59
2004-09-01,6674.809,66894.94,66894.94
2004-10-01,7155.441000000001,71711.83,71711.83
2004-11-01,5286.09,52977.19,52977.19
2004-12-01,8728.632,87478.35,87478.35
2005-01-01,6182.598,61819.8,61819.8
2005-02-01,5345.4580000000005,53449.23,53449.23
2005-03-01,5855.726000000001,58551.4,58551.4
2005-04-01,5593.416,55928.57,55928.57
2005-05-01,5059.741,50592.35,50592.35
2005-06-01,5699.321,56987.51,56987.51
2005-07-01,6117.517000000001,61169.05,61169.05
2005-08-01,5176.185,51756.67,51756.67
2005-09-01,4283.006,42825.78,42825.78
2005-10-01,3655.4770000000003,36551.12,36551.12
2005-11-01,3912.087,39116.96,39116.96
2005-12-01,4788.468,47879.89,47879.89
2006-01-01,5084.7570000000005,50436.0,50436.0
2006-02-01,4584.948,45478.0,45478.0
2006-03-01,4039.404,40067.0,40067.0
2006-04-01,4396.759,43611.0,43611.0
