measured_on,Municiapl Landfill Gas Generation,Municiapl Landfill Gas Quantity Consumed For Electricity,Municiapl Landfill Gas Total Fuel Consumed
2019-11-01,597.342,13052.0,13052.0
2019-12-01,634.658,13867.0,13867.0
2020-01-01,574.891,6450.0,6450.0
2020-02-01,526.249,5905.0,5905.0
2020-03-01,578.969,6496.0,6496.0
2020-04-01,544.438,6109.0,6109.0
2020-05-01,561.264,6297.0,6297.0
2020-06-01,514.533,5773.0,5773.0
2020-07-01,552.165,6195.0,6195.0
2020-08-01,559.132,6274.0,6274.0
2020-09-01,525.012,5891.0,5891.0
2020-10-01,531.726,5966.0,5966.0
2020-11-01,521.233,5848.0,5848.0
2020-12-01,555.388,6232.0,6232.0
2021-01-01,566.201,6127.0,6127.0
2021-02-01,497.94,5388.0,5388.0
2021-03-01,565.826,6123.0,6123.0
2021-04-01,529.753,5732.0,5732.0
2021-05-01,543.722,5883.0,5883.0
2021-06-01,524.472,5675.0,5675.0
2021-07-01,537.201,5813.0,5813.0
2021-08-01,532.0,5757.0,5757.0
2021-09-01,519.765,5624.0,5624.0
2021-10-01,522.187,5650.0,5650.0
2021-11-01,503.163,5445.0,5445.0
2021-12-01,559.77,6057.0,6057.0
2022-01-01,625.007,9692.0,9692.0
2022-02-01,569.543,8831.0,8831.0
2022-03-01,625.672,9701.0,9701.0
2022-04-01,589.371,9139.0,9139.0
2022-05-01,594.157,9213.0,9213.0
2022-06-01,599.834,9301.0,9301.0
2022-07-01,617.572,9576.0,9576.0
2022-08-01,607.351,9417.0,9417.0
2022-09-01,571.798,8866.0,8866.0
2022-10-01,593.922,9209.0,9209.0
2022-11-01,579.79,8990.0,8990.0
2022-12-01,600.983,9319.0,9319.0
2023-01-01,331.882,5436.0,5436.0
2023-02-01,295.153,4834.0,4834.0
2023-03-01,319.432,5232.0,5232.0
2023-04-01,296.364,4854.0,4854.0
2023-05-01,333.962,5470.0,5470.0
2023-06-01,323.577,5300.0,5300.0
2023-07-01,329.969,5404.0,5404.0
2023-08-01,329.753,5401.0,5401.0
2023-09-01,305.551,5004.0,5004.0
2023-10-01,327.946,5371.0,5371.0
2023-11-01,327.604,5366.0,5366.0
2023-12-01,351.807,5762.0,5762.0
2024-01-01,551.559,8226.0,8226.0
2024-02-01,513.107,7652.0,7652.0
2024-03-01,533.604,7958.0,7958.0
2024-04-01,496.972,7412.0,7412.0
2024-05-01,545.875,8141.0,8141.0
2024-06-01,507.459,7568.0,7568.0
2024-07-01,534.97,7978.0,7978.0
2024-08-01,549.089,8189.0,8189.0
2024-09-01,517.591,7719.0,7719.0
2024-10-01,528.842,7887.0,7887.0
2024-11-01,519.96,7755.0,7755.0
2024-12-01,529.972,7904.0,7904.0
