measured_on,"Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Generation","Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Quantity Consumed For Electricity","Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Total Fuel Consumed"
2006-01-01,-27.266000000000002,172.0,172.0
2006-02-01,-14.267000000000001,90.0,90.0
2006-03-01,-11.985,76.0,76.0
2006-04-01,-22.957,145.0,145.0
2006-05-01,-21.459,135.0,135.0
2006-06-01,-19.505,123.0,123.0
2006-07-01,-28.253,178.0,178.0
2006-08-01,-27.405,173.0,173.0
2006-09-01,-12.59,79.0,79.0
2006-10-01,-13.3,84.0,84.0
2006-11-01,-15.661000000000001,99.0,99.0
2006-12-01,-17.352,109.0,109.0
2007-01-01,-9.859,44.0,44.0
2007-02-01,-15.668000000000001,72.0,72.0
2007-03-01,-7.5360000000000005,33.0,33.0
2007-04-01,-6.966,33.0,33.0
2007-05-01,-15.097000000000001,66.0,66.0
2007-06-01,-4.226,17.0,17.0
2007-07-01,-5.627000000000001,28.0,28.0
2007-08-01,-2.64,11.0,11.0
2007-09-01,-7.309,33.0,33.0
2007-10-01,-8.691,39.0,39.0
2007-11-01,-8.947000000000001,39.0,39.0
2007-12-01,-12.434000000000001,55.0,55.0
2008-01-01,-12.279,0.0,0.0
2008-02-01,-11.585,0.0,0.0
2008-03-01,-8.785,0.0,0.0
2008-04-01,-9.174000000000001,0.0,0.0
2008-05-01,-8.325000000000001,0.0,0.0
2008-06-01,-9.939,0.0,0.0
2008-07-01,-9.287,0.0,0.0
2008-08-01,-6.406000000000001,0.0,0.0
2008-09-01,-10.327,0.0,0.0
2008-10-01,-8.623000000000001,0.0,0.0
2008-11-01,-7.255000000000001,0.0,0.0
2008-12-01,-19.015,0.0,0.0
2009-01-01,-5.555,75.0,75.0
2009-02-01,-3.057,35.0,35.0
2009-03-01,-7.963,98.0,98.0
2009-04-01,-4.82,58.0,58.0
2009-05-01,-6.345,75.0,75.0
2009-06-01,-3.579,40.0,40.0
2009-07-01,-2.2270000000000003,29.0,29.0
2009-08-01,-3.35,40.0,40.0
2009-09-01,-4.033,46.0,46.0
2009-10-01,-3.847,46.0,46.0
2009-11-01,-4.777,58.0,58.0
2009-12-01,-4.447,52.0,52.0
2010-01-01,-5.488,17.0,17.0
2010-02-01,-4.585,17.0,17.0
2010-03-01,-2.8960000000000004,12.0,12.0
2010-04-01,-4.226,12.0,12.0
2010-05-01,-5.996,17.0,17.0
2010-06-01,-10.936,35.0,35.0
2010-07-01,-22.937,75.0,75.0
2010-08-01,-4.0360000000000005,12.0,12.0
2010-09-01,-7.696000000000001,23.0,23.0
2010-10-01,-7.23,23.0,23.0
2010-11-01,-10.763,35.0,35.0
2010-12-01,-4.211,12.0,12.0
2011-01-01,-13.988,52.0,52.0
2011-02-01,-9.996,40.0,40.0
2011-03-01,-7.815,29.0,29.0
2011-04-01,-4.656,17.0,17.0
2011-05-01,-11.733,46.0,46.0
2011-06-01,-5.939,23.0,23.0
2011-07-01,-4.742,17.0,17.0
2011-08-01,-8.103,29.0,29.0
2011-09-01,-7.586,29.0,29.0
2011-10-01,-7.457,29.0,29.0
2011-11-01,-7.7,29.0,29.0
2011-12-01,-5.285,23.0,23.0
2012-01-01,3.607,47.0,47.0
2012-02-01,2.271,35.0,35.0
2012-03-01,1.67,23.0,23.0
2012-04-01,3.355,47.0,47.0
2012-05-01,2.443,35.0,35.0
2012-06-01,3.081,47.0,47.0
2012-07-01,3.449,47.0,47.0
2012-08-01,2.714,41.0,41.0
2012-09-01,1.885,29.0,29.0
2012-10-01,1.443,23.0,23.0
2012-11-01,1.365,18.0,18.0
2012-12-01,3.717,53.0,53.0
2013-01-01,3.179,60.0,60.0
2013-02-01,2.397,42.0,42.0
2013-03-01,3.096,54.0,54.0
2013-04-01,3.1,54.0,54.0
2013-05-01,3.693,66.0,66.0
2013-06-01,2.404,42.0,42.0
2013-07-01,1.963,36.0,36.0
2013-08-01,1.057,18.0,18.0
2013-09-01,1.276,24.0,24.0
2013-10-01,1.182,18.0,18.0
2013-11-01,2.433,42.0,42.0
2013-12-01,3.22,54.0,54.0
2014-01-01,0.0,12.0,12.0
2014-02-01,0.0,42.0,42.0
2014-03-01,0.0,36.0,36.0
2014-04-01,0.0,12.0,12.0
2014-05-01,0.0,24.0,24.0
2014-06-01,0.0,18.0,18.0
2014-07-01,0.0,12.0,12.0
2014-08-01,0.0,12.0,12.0
2014-09-01,0.0,12.0,12.0
2014-10-01,0.0,12.0,12.0
2014-11-01,0.0,24.0,24.0
2014-12-01,0.0,24.0,24.0
2015-01-01,0.0,6.0,6.0
2015-02-01,0.0,6.0,6.0
2015-03-01,0.0,0.0,0.0
2015-04-01,0.0,0.0,0.0
2015-05-01,0.0,6.0,6.0
2015-06-01,0.0,6.0,6.0
2015-07-01,0.0,6.0,6.0
2015-08-01,0.0,6.0,6.0
2015-09-01,0.0,0.0,0.0
2015-10-01,0.0,0.0,0.0
2015-11-01,0.0,6.0,6.0
2015-12-01,0.0,6.0,6.0
2016-01-01,2.056,24.0,24.0
2016-02-01,3.062,49.0,49.0
2016-03-01,2.266,37.0,37.0
