measured_on,"Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Generation","Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Quantity Consumed For Electricity","Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Total Fuel Consumed","Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Generation","Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Quantity Consumed For Electricity","Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Total Fuel Consumed"
2003-01-01,24.569000000000003,272.0,272.0,496.432,5521.0,5521.0
2003-02-01,19.736,218.0,218.0,398.778,4435.0,4435.0
2003-03-01,19.195,212.0,212.0,387.855,4314.0,4314.0
2003-04-01,21.588,239.0,239.0,436.19800000000004,4851.0,4851.0
2003-05-01,24.315,269.0,269.0,491.297,5464.0,5464.0
2003-06-01,22.931,254.0,254.0,463.338,5153.0,5153.0
2003-07-01,26.11,289.0,289.0,527.575,5868.0,5868.0
2003-08-01,25.692,284.0,284.0,519.1320000000001,5774.0,5774.0
2003-09-01,23.513,260.0,260.0,475.09,5284.0,5284.0
2003-10-01,23.318,258.0,258.0,471.163,5240.0,5240.0
2003-11-01,22.657,250.0,250.0,457.81100000000004,5092.0,5092.0
2003-12-01,23.376,258.0,258.0,472.33200000000005,5253.0,5253.0
2004-01-01,10.75,126.0,126.0,221.27800000000002,2620.0,2620.0
2004-02-01,10.75,126.0,126.0,224.11,2653.0,2653.0
2004-03-01,10.75,126.0,126.0,256.85900000000004,3041.0,3041.0
2004-04-01,10.75,126.0,126.0,241.104,2854.0,2854.0
2004-05-01,10.75,126.0,126.0,232.43,2752.0,2752.0
2004-06-01,10.75,126.0,126.0,226.942,2687.0,2687.0
2004-07-01,10.75,126.0,126.0,222.163,2630.0,2630.0
2004-08-01,10.75,126.0,126.0,230.83700000000002,2733.0,2733.0
2004-09-01,10.75,126.0,126.0,206.93900000000002,2450.0,2450.0
2004-10-01,10.75,126.0,126.0,226.05700000000002,2676.0,2676.0
2004-11-01,10.75,126.0,126.0,229.952,2722.0,2722.0
2004-12-01,10.75,126.0,126.0,256.32800000000003,3034.0,3034.0
2005-01-01,8.205,96.32,96.32,106.41900000000001,1272.57,1272.57
2005-02-01,4.164000000000001,48.88,48.88,88.343,1056.42,1056.42
2005-03-01,5.04,59.16,59.16,109.406,1308.29,1308.29
2005-04-01,5.252000000000001,61.65,61.65,107.798,1289.07,1289.07
2005-05-01,6.188000000000001,72.64,72.64,127.07700000000001,1519.6,1519.6
2005-06-01,5.603000000000001,65.77,65.77,160.374,1917.78,1917.78
2005-07-01,8.972000000000001,105.31,105.31,200.997,2403.55,2403.55
2005-08-01,9.929,116.54,116.54,208.211,2489.82,2489.82
2005-09-01,9.86,115.73,115.73,158.436,1894.59,1894.59
2005-10-01,5.883,69.06,69.06,126.57100000000001,1513.55,1513.55
2005-11-01,4.689,55.04,55.04,107.986,1291.31,1291.31
2005-12-01,10.215,119.9,119.9,105.38300000000001,1260.18,1260.18
2006-01-01,19.477,201.0,201.0,169.507,1755.0,1755.0
2006-02-01,19.274,199.0,199.0,201.105,2082.0,2082.0
2006-03-01,16.899,174.0,174.0,229.37900000000002,2375.0,2375.0
2006-04-01,22.293000000000003,230.0,230.0,256.565,2657.0,2657.0
2006-05-01,20.147000000000002,208.0,208.0,297.166,3077.0,3077.0
2006-06-01,24.095,249.0,249.0,378.671,3921.0,3921.0
2006-07-01,23.374000000000002,241.0,241.0,476.072,4929.0,4929.0
2006-08-01,25.155,260.0,260.0,482.076,4992.0,4992.0
2006-09-01,17.871000000000002,184.0,184.0,328.005,3396.0,3396.0
2006-10-01,23.002000000000002,237.0,237.0,296.98,3075.0,3075.0
2006-11-01,20.077,207.0,207.0,220.554,2284.0,2284.0
2006-12-01,22.336000000000002,231.0,231.0,229.922,2381.0,2381.0
2007-01-01,29.522000000000002,248.0,248.0,208.702,1749.0,1749.0
2007-02-01,13.137,110.0,110.0,182.982,1533.0,1533.0
2007-03-01,29.566000000000003,248.0,248.0,170.273,1427.0,1427.0
2007-04-01,24.783,209.0,209.0,210.87800000000001,1767.0,1767.0
2007-05-01,81.65700000000001,682.0,682.0,289.613,2427.0,2427.0
2007-06-01,54.436,457.0,457.0,318.529,2669.0,2669.0
2007-07-01,10.489,88.0,88.0,291.86400000000003,2445.0,2445.0
2007-08-01,22.167,187.0,187.0,318.136,2665.0,2665.0
2007-09-01,23.753,198.0,198.0,329.525,2761.0,2761.0
2007-10-01,20.87,176.0,176.0,281.158,2356.0,2356.0
2007-11-01,43.259,363.0,363.0,279.455,2342.0,2342.0
2007-12-01,23.159000000000002,193.0,193.0,244.607,2049.0,2049.0
2008-01-01,1.8070000000000002,23.0,23.0,3.0130000000000003,40.0,40.0
2008-02-01,2.681,34.0,34.0,2.861,38.0,38.0
2008-03-01,2.02,29.0,29.0,2.803,37.0,37.0
2008-04-01,1.9000000000000001,23.0,23.0,2.934,39.0,39.0
2008-05-01,2.1470000000000002,29.0,29.0,2.083,28.0,28.0
2008-06-01,1.6560000000000001,23.0,23.0,1.9360000000000002,26.0,26.0
2008-07-01,1.223,17.0,17.0,2.6750000000000003,35.0,35.0
2008-08-01,1.23,17.0,17.0,3.359,45.0,45.0
2008-09-01,1.4040000000000001,17.0,17.0,2.948,39.0,39.0
2008-10-01,2.104,29.0,29.0,2.714,36.0,36.0
2008-11-01,0.803,11.0,11.0,2.482,33.0,33.0
2008-12-01,2.513,34.0,34.0,2.704,36.0,36.0
2009-01-01,1.351,22.0,22.0,76.65,828.0,828.0
2009-02-01,3.036,33.0,33.0,72.532,786.0,786.0
2009-03-01,3.652,39.0,39.0,68.846,746.0,746.0
2009-04-01,2.7560000000000002,28.0,28.0,55.785,605.0,605.0
2009-05-01,3.0220000000000002,33.0,33.0,57.877,627.0,627.0
2009-06-01,3.2230000000000003,33.0,33.0,50.714000000000006,550.0,550.0
2009-07-01,3.669,39.0,39.0,74.372,806.0,806.0
2009-08-01,2.388,28.0,28.0,64.656,701.0,701.0
2009-09-01,3.2640000000000002,33.0,33.0,71.518,775.0,775.0
2009-10-01,3.966,44.0,44.0,30.728,333.0,333.0
2009-11-01,2.6140000000000003,28.0,28.0,44.494,482.0,482.0
2009-12-01,3.615,39.0,39.0,79.272,858.0,858.0
2010-01-01,1.95,23.0,23.0,5.415,58.0,58.0
2010-02-01,4.2250000000000005,46.0,46.0,4.684,50.0,50.0
2010-03-01,3.1830000000000003,34.0,34.0,4.962000000000001,53.0,53.0
2010-04-01,4.297000000000001,46.0,46.0,4.327,46.0,46.0
2010-05-01,4.745,51.0,51.0,3.843,41.0,41.0
2010-06-01,2.6510000000000002,29.0,29.0,3.636,39.0,39.0
2010-07-01,2.912,29.0,29.0,5.221,56.0,56.0
2010-08-01,2.7710000000000004,29.0,29.0,5.3340000000000005,57.0,57.0
2010-09-01,3.6,40.0,40.0,4.7250000000000005,50.0,50.0
2010-10-01,3.2310000000000003,34.0,34.0,4.413,47.0,47.0
2010-11-01,5.447,57.0,57.0,4.885000000000001,52.0,52.0
2010-12-01,5.207,57.0,57.0,4.336,46.0,46.0
2011-01-01,2.106,17.0,17.0,49.247,531.0,531.0
2011-02-01,1.97,22.0,22.0,47.133,508.0,508.0
2011-03-01,2.486,28.0,28.0,41.341,446.0,446.0
2011-04-01,2.538,28.0,28.0,41.098,443.0,443.0
2011-05-01,3.463,39.0,39.0,42.843,462.0,462.0
2011-06-01,2.571,28.0,28.0,29.527,319.0,319.0
2011-07-01,1.854,22.0,22.0,57.469,619.0,619.0
2011-08-01,0.955,11.0,11.0,59.076,637.0,637.0
2011-09-01,2.062,22.0,22.0,51.74,558.0,558.0
2011-10-01,0.878,11.0,11.0,46.932,506.0,506.0
2011-11-01,3.404,39.0,39.0,43.876,473.0,473.0
2011-12-01,3.264,33.0,33.0,56.167,606.0,606.0
2012-01-01,5.985,63.0,63.0,104.758,1088.0,1088.0
2012-02-01,4.143,46.0,46.0,106.14,1102.0,1102.0
2012-03-01,2.654,29.0,29.0,110.343,1146.0,1146.0
2012-04-01,10.388,108.0,108.0,92.849,963.0,963.0
2012-05-01,4.712,51.0,51.0,113.556,1179.0,1179.0
2012-06-01,5.927,63.0,63.0,116.272,1206.0,1206.0
2012-07-01,5.67,57.0,57.0,120.1,1247.0,1247.0
2012-08-01,9.047,91.0,91.0,125.124,1299.0,1299.0
2012-09-01,6.069,63.0,63.0,105.394,1094.0,1094.0
2012-10-01,6.82,68.0,68.0,70.684,734.0,734.0
2012-11-01,6.664,68.0,68.0,86.228,895.0,895.0
