measured_on,"Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Generation","Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Quantity Consumed For Electricity","Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Total Fuel Consumed"
2007-01-01,78.196,688.0,688.0
2007-02-01,298.053,2616.0,2616.0
2007-03-01,87.00800000000001,763.0,763.0
2007-04-01,62.749,552.0,552.0
2007-05-01,12.928,112.0,112.0
2007-06-01,39.544000000000004,347.0,347.0
2007-07-01,17.452,155.0,155.0
2007-08-01,82.902,725.0,725.0
2007-09-01,10.434000000000001,93.0,93.0
2007-10-01,20.485,180.0,180.0
2007-11-01,6.522,56.0,56.0
2007-12-01,13.727,118.0,118.0
2008-01-01,70.94500000000001,667.0,667.0
2008-02-01,27.799000000000003,267.0,267.0
2008-03-01,4.014,41.0,41.0
2008-04-01,8.384,81.0,81.0
2008-05-01,7.007000000000001,64.0,64.0
2008-06-01,75.26,713.0,713.0
2008-07-01,36.728,348.0,348.0
2008-08-01,14.573,139.0,139.0
2008-09-01,18.649,180.0,180.0
2008-10-01,5.355,52.0,52.0
2008-11-01,79.919,760.0,760.0
2008-12-01,64.367,609.0,609.0
2009-01-01,150.213,1494.0,1494.0
2009-02-01,55.137,552.0,552.0
2009-03-01,43.57,432.0,432.0
2009-04-01,4.038,42.0,42.0
2009-05-01,11.405,114.0,114.0
2009-06-01,7.861000000000001,78.0,78.0
2009-07-01,14.192,144.0,144.0
2009-08-01,28.106,282.0,282.0
2009-09-01,3.604,36.0,36.0
2009-10-01,4.621,48.0,48.0
2009-11-01,5.933000000000001,60.0,60.0
2009-12-01,7.32,72.0,72.0
2010-01-01,12.321,136.0,136.0
2010-02-01,6.571000000000001,74.0,74.0
2010-03-01,1.5410000000000001,19.0,19.0
2010-04-01,1.526,19.0,19.0
2010-05-01,3.5940000000000003,37.0,37.0
2010-06-01,18.327,198.0,198.0
2010-07-01,25.875,285.0,285.0
2010-08-01,14.437000000000001,161.0,161.0
2010-09-01,11.524000000000001,124.0,124.0
2010-10-01,2.504,25.0,25.0
2010-11-01,4.466,50.0,50.0
2010-12-01,28.314,310.0,310.0
2011-01-01,10.646,217.0,217.0
2011-02-01,1.431,28.0,28.0
2011-03-01,3.043,61.0,61.0
2011-04-01,1.295,28.0,28.0
2011-05-01,6.643,139.0,139.0
2011-06-01,7.78,162.0,162.0
2011-07-01,13.902,290.0,290.0
2011-08-01,9.302,195.0,195.0
2011-09-01,1.446,28.0,28.0
2011-10-01,2.95,61.0,61.0
2011-11-01,2.426,50.0,50.0
2011-12-01,2.136,45.0,45.0
2012-01-01,7.348,86.0,86.0
2012-02-01,9.236,103.0,103.0
2012-03-01,3.276,34.0,34.0
2012-04-01,4.091,46.0,46.0
2012-05-01,8.233,91.0,91.0
2012-06-01,21.318,234.0,234.0
2012-07-01,54.135,593.0,593.0
2012-08-01,5.8,63.0,63.0
2012-09-01,8.362,91.0,91.0
2012-10-01,7.924,86.0,86.0
2012-11-01,5.322,57.0,57.0
2012-12-01,3.955,46.0,46.0
2013-01-01,14.119,167.0,167.0
2013-02-01,2.793,37.0,37.0
2013-03-01,3.454,43.0,43.0
2013-04-01,2.46,31.0,31.0
2013-05-01,4.601,56.0,56.0
2013-06-01,10.663,136.0,136.0
2013-07-01,16.994,217.0,217.0
2013-08-01,15.729,198.0,198.0
2013-09-01,6.224,81.0,81.0
2013-10-01,3.195,43.0,43.0
2013-11-01,3.377,43.0,43.0
2013-12-01,2.391,31.0,31.0
2014-01-01,53.396,775.0,775.0
2014-02-01,5.874,87.0,87.0
2014-03-01,7.871,112.0,112.0
2014-04-01,0.884,12.0,12.0
2014-05-01,1.184,19.0,19.0
