measured_on,Solar Generation,Solar Quantity Consumed For Electricity,Solar Total Fuel Consumed
2012-01-01,0.0,0.0,0.0
2012-02-01,0.0,0.0,0.0
2012-03-01,0.0,0.0,0.0
2012-04-01,0.0,0.0,0.0
2012-05-01,0.0,0.0,0.0
2012-06-01,0.0,0.0,0.0
2012-07-01,0.0,0.0,0.0
2012-08-01,0.0,0.0,0.0
2012-09-01,0.0,0.0,0.0
2012-10-01,0.0,0.0,0.0
2012-11-01,0.0,0.0,0.0
2012-12-01,0.0,0.0,0.0
2015-02-01,872.19,8128.0,8128.0
2015-03-01,1278.149,11911.0,11911.0
2015-04-01,1434.533,13368.0,13368.0
2015-05-01,1441.927,13437.0,13437.0
2015-06-01,1485.666,13845.0,13845.0
2015-07-01,1537.588,14329.0,14329.0
2015-08-01,1556.272,14503.0,14503.0
2015-09-01,1284.355,11969.0,11969.0
2015-10-01,1081.968,10083.0,10083.0
2015-11-01,1002.304,9340.0,9340.0
2015-12-01,825.048,7689.0,7689.0
2016-01-01,475.171,4387.0,4387.0
2016-02-01,793.122,7322.0,7322.0
2016-03-01,875.446,8082.0,8082.0
2016-04-01,1019.837,9415.0,9415.0
2016-05-01,1267.705,11703.0,11703.0
2016-06-01,1215.872,11225.0,11225.0
2016-07-01,1419.398,13104.0,13104.0
2016-08-01,1399.747,12922.0,12922.0
2016-09-01,1234.987,11401.0,11401.0
2016-10-01,1041.086,9611.0,9611.0
2016-11-01,894.34,8257.0,8257.0
2016-12-01,652.289,6022.0,6022.0
2017-01-01,365.272,3365.0,3365.0
2017-02-01,407.994,3759.0,3759.0
2017-03-01,760.802,7009.0,7009.0
2017-04-01,801.564,7385.0,7385.0
2017-05-01,1007.831,9285.0,9285.0
2017-06-01,1092.194,10062.0,10062.0
2017-07-01,995.547,9172.0,9172.0
2017-08-01,920.04,8476.0,8476.0
2017-09-01,859.121,7915.0,7915.0
2017-10-01,791.451,7292.0,7292.0
2017-11-01,486.349,4481.0,4481.0
2017-12-01,463.835,4273.0,4273.0
2018-01-01,446.258,4063.0,4063.0
2018-02-01,628.172,5719.0,5719.0
2018-03-01,718.275,6539.0,6539.0
2018-04-01,897.933,8175.0,8175.0
2018-05-01,1082.351,9854.0,9854.0
2018-06-01,1166.162,10617.0,10617.0
2018-07-01,1007.995,9177.0,9177.0
2018-08-01,1015.012,9241.0,9241.0
2018-09-01,960.851,8748.0,8748.0
2018-10-01,757.025,6892.0,6892.0
2018-11-01,520.714,4741.0,4741.0
2018-12-01,414.252,3771.0,3771.0
2019-01-01,335.578,2988.0,2988.0
2019-02-01,391.56,3487.0,3487.0
2019-03-01,594.785,5297.0,5297.0
2019-04-01,691.776,6160.0,6160.0
2019-05-01,720.25,6414.0,6414.0
2019-06-01,870.74,7754.0,7754.0
2019-07-01,859.311,7652.0,7652.0
