measured_on,"Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Generation","Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Quantity Consumed For Electricity","Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Total Fuel Consumed"
2003-01-01,15.919,183.0,183.0
2003-02-01,13.327,153.0,153.0
2003-03-01,14.93,172.0,172.0
2003-04-01,13.122,151.0,151.0
2003-05-01,12.96,149.0,149.0
2003-06-01,14.583,168.0,168.0
2003-07-01,15.873000000000001,183.0,183.0
2003-08-01,16.488,190.0,190.0
2003-09-01,14.358,165.0,165.0
2003-10-01,15.195,175.0,175.0
2003-11-01,12.84,148.0,148.0
2003-12-01,14.405,166.0,166.0
2004-01-01,5.0,65.0,65.0
2004-02-01,4.0,47.0,47.0
2004-03-01,29.0,335.0,335.0
2004-04-01,101.0,1182.0,1182.0
2004-05-01,236.0,2758.0,2758.0
2004-06-01,4.0,47.0,47.0
2004-07-01,10.0,118.0,118.0
2004-08-01,50.0,588.0,588.0
2004-09-01,0.0,0.0,0.0
2004-10-01,8.0,94.0,94.0
2004-11-01,17.0,194.0,194.0
2004-12-01,4.0,48.0,48.0
2005-01-01,4.0,47.04,47.04
2005-02-01,5.0,58.8,58.8
2005-03-01,4.0,47.04,47.04
2005-04-01,5.0,58.8,58.8
2005-05-01,5.0,58.8,58.8
2005-06-01,5.0,64.68,64.68
2005-07-01,5.0,64.68,64.68
2005-08-01,6.0,64.68,64.68
2005-09-01,0.0,0.0,0.0
2005-10-01,4.0,41.16,41.16
2005-11-01,5.0,52.92,52.92
2005-12-01,4.0,47.04,47.04
2006-01-01,4.0,47.0,47.0
2006-02-01,5.0,53.0,53.0
2006-03-01,4.0,53.0,53.0
2006-04-01,3.0,35.0,35.0
2006-05-01,3.0,35.0,35.0
2006-06-01,5.0,53.0,53.0
2006-07-01,52.0,612.0,612.0
2006-08-01,98.0,1141.0,1141.0
2006-09-01,0.0,0.0,0.0
2006-10-01,5.0,59.0,59.0
2006-11-01,5.0,53.0,53.0
2006-12-01,5.0,53.0,53.0
2007-01-01,4.0,53.0,53.0
2007-02-01,713.0,8314.0,8314.0
2007-03-01,1.0,6.0,6.0
2007-04-01,4.0,47.0,47.0
2007-05-01,55.0,641.0,641.0
2007-06-01,86.0,1000.0,1000.0
2007-07-01,5.0,59.0,59.0
2007-08-01,98.0,1141.0,1141.0
2007-09-01,0.0,0.0,0.0
2007-10-01,5.0,53.0,53.0
2007-11-01,5.0,53.0,53.0
2007-12-01,261.0,3046.0,3046.0
2008-01-01,111.876,1688.0,1688.0
2008-02-01,100.801,1511.0,1511.0
2008-03-01,121.24000000000001,1817.0,1817.0
2008-04-01,75.387,1129.0,1129.0
2008-05-01,55.132000000000005,829.0,829.0
2008-06-01,191.413,2869.0,2869.0
2008-07-01,55.465,835.0,835.0
2008-08-01,53.806000000000004,806.0,806.0
2008-09-01,113.715,1705.0,1705.0
2008-10-01,54.235,811.0,811.0
2008-11-01,34.682,517.0,517.0
2008-12-01,62.248000000000005,935.0,935.0
2009-01-01,4.785,59.0,59.0
2009-02-01,5.8180000000000005,88.0,88.0
2009-03-01,6.517,100.0,100.0
2009-04-01,5.945,88.0,88.0
2009-05-01,15.913,241.0,241.0
2009-06-01,6.149,94.0,94.0
2009-07-01,8.093,123.0,123.0
2009-08-01,11.301,171.0,171.0
2009-09-01,5.402,82.0,82.0
2009-10-01,9.844000000000001,147.0,147.0
2009-11-01,7.984,118.0,118.0
2009-12-01,9.249,141.0,141.0
2010-01-01,38.324000000000005,576.0,576.0
2010-02-01,9.138,135.0,135.0
2010-03-01,12.188,182.0,182.0
2010-04-01,21.081,318.0,318.0
2010-05-01,40.94,617.0,617.0
2010-06-01,27.144000000000002,406.0,406.0
2010-07-01,17.267,259.0,259.0
2010-08-01,18.791,282.0,282.0
2010-09-01,16.06,241.0,241.0
2010-10-01,28.927000000000003,435.0,435.0
2010-11-01,30.413,459.0,459.0
2010-12-01,12.727,188.0,188.0
2011-01-01,12.166,200.0,200.0
2011-02-01,30.38,453.0,453.0
2011-03-01,13.863,206.0,206.0
2011-04-01,42.487,635.0,635.0
2011-05-01,36.586,547.0,547.0
2011-06-01,60.812,911.0,911.0
2011-07-01,29.393,441.0,441.0
2011-08-01,25.609,382.0,382.0
2011-09-01,19.098,288.0,288.0
2011-10-01,26.843,400.0,400.0
2011-11-01,41.747,623.0,623.0
2011-12-01,24.016,359.0,359.0
2012-01-01,22.335,329.0,329.0
2012-02-01,34.88,523.0,523.0
2012-03-01,17.344,259.0,259.0
2012-04-01,70.245,1053.0,1053.0
2012-05-01,69.072,1035.0,1035.0
2012-06-01,84.735,1270.0,1270.0
2012-07-01,37.966,570.0,570.0
2012-08-01,15.154,229.0,229.0
2012-09-01,21.8,329.0,329.0
2012-10-01,50.897,764.0,764.0
2012-11-01,40.2,606.0,606.0
2012-12-01,46.372,694.0,694.0
2013-01-01,18.017,270.0,270.0
2013-02-01,14.25,212.0,212.0
2013-03-01,26.282,394.0,394.0
2013-04-01,43.432,653.0,653.0
2013-05-01,22.82,341.0,341.0
2013-06-01,23.588,353.0,353.0
2013-07-01,21.004,318.0,318.0
2013-08-01,22.036,329.0,329.0
2013-09-01,17.005,253.0,253.0
2013-10-01,16.846,253.0,253.0
2013-11-01,18.237,276.0,276.0
2013-12-01,56.483,847.0,847.0
2014-01-01,13.261,206.0,206.0
2014-02-01,14.134,212.0,212.0
2014-03-01,11.44,171.0,171.0
2014-04-01,4.451,65.0,65.0
2014-05-01,18.095,270.0,270.0
2014-06-01,10.711,159.0,159.0
2014-07-01,2.426,35.0,35.0
2014-08-01,5.125,76.0,76.0
2014-09-01,4.915,71.0,71.0
2014-10-01,6.972,106.0,106.0
2014-11-01,14.684,218.0,218.0
2014-12-01,2.786,41.0,41.0
2015-01-01,0.0,182.0,182.0
2015-02-01,0.0,94.0,94.0
2015-03-01,0.0,235.0,235.0
2015-04-01,0.0,147.0,147.0
2015-05-01,0.0,412.0,412.0
2015-06-01,0.0,229.0,229.0
2015-07-01,0.0,347.0,347.0
2015-08-01,0.0,129.0,129.0
2015-09-01,0.0,153.0,153.0
2015-10-01,0.0,159.0,159.0
2015-11-01,0.0,135.0,135.0
2015-12-01,0.0,664.0,664.0
2016-01-01,22.743,353.0,353.0
2016-02-01,16.161,247.0,247.0
2016-03-01,8.944,135.0,135.0
2016-04-01,9.743,147.0,147.0
2016-05-01,21.225,323.0,323.0
2016-06-01,8.681,135.0,135.0
2016-07-01,7.88,123.0,123.0
2016-08-01,9.878,153.0,153.0
2016-09-01,12.776,194.0,194.0
2016-10-01,15.773,241.0,241.0
2016-11-01,7.855,118.0,118.0
2016-12-01,23.961,365.0,365.0
2017-01-01,0.0,329.0,329.0
2017-02-01,0.0,71.0,71.0
2017-03-01,0.0,147.0,147.0
2017-04-01,0.0,176.0,176.0
2017-05-01,0.0,318.0,318.0
2017-06-01,0.0,147.0,147.0
2017-07-01,0.0,123.0,123.0
2017-08-01,0.0,88.0,88.0
2017-09-01,0.0,100.0,100.0
2017-10-01,0.0,159.0,159.0
2017-11-01,0.0,265.0,265.0
2017-12-01,0.0,282.0,282.0
2018-01-01,21.855,329.0,329.0
2018-02-01,23.087,353.0,353.0
2018-03-01,35.447,541.0,541.0
2018-04-01,19.662,300.0,300.0
2018-05-01,18.663,288.0,288.0
2018-06-01,17.373,265.0,265.0
2018-07-01,9.49,147.0,147.0
2018-08-01,11.583,176.0,176.0
2018-09-01,24.463,376.0,376.0
2018-10-01,15.625,241.0,241.0
2018-11-01,14.623,223.0,223.0
2018-12-01,13.529,206.0,206.0
2019-01-01,17.88,270.0,270.0
2019-02-01,16.647,253.0,253.0
2019-03-01,24.061,370.0,370.0
2019-04-01,14.0,212.0,212.0
2019-05-01,24.666,376.0,376.0
2019-06-01,21.121,323.0,323.0
2019-07-01,12.609,194.0,194.0
2019-08-01,16.623,253.0,253.0
2019-09-01,19.085,294.0,294.0
2019-10-01,20.203,312.0,312.0
2019-11-01,17.677,270.0,270.0
2019-12-01,18.868,288.0,288.0
2020-01-01,13.536,212.0,212.0
2020-02-01,14.075,218.0,218.0
2020-03-01,12.025,182.0,182.0
2020-04-01,13.638,206.0,206.0
2020-05-01,15.717,241.0,241.0
2020-06-01,18.947,288.0,288.0
2020-07-01,9.667,147.0,147.0
2020-08-01,15.671,241.0,241.0
2020-09-01,12.002,182.0,182.0
2020-10-01,14.975,229.0,229.0
2020-11-01,20.113,306.0,306.0
2020-12-01,16.034,247.0,247.0
2021-01-01,15.013,235.0,235.0
2021-02-01,24.849,382.0,382.0
2021-03-01,19.215,294.0,294.0
2021-04-01,14.992,229.0,229.0
2021-05-01,14.738,223.0,223.0
2021-06-01,17.0,259.0,259.0
2021-07-01,6.1,94.0,94.0
2021-08-01,9.487,147.0,147.0
2021-09-01,13.18,200.0,200.0
2021-10-01,16.591,253.0,253.0
2021-11-01,15.97,247.0,247.0
2021-12-01,23.965,365.0,365.0
2022-01-01,33.427,512.0,512.0
2022-02-01,13.553,206.0,206.0
2022-03-01,8.167,123.0,123.0
2022-04-01,10.357,159.0,159.0
2022-05-01,29.304,447.0,447.0
2022-06-01,26.618,406.0,406.0
2022-07-01,23.499,359.0,359.0
2022-08-01,16.741,259.0,259.0
2022-09-01,8.297,129.0,129.0
2022-10-01,19.189,294.0,294.0
2022-11-01,13.744,212.0,212.0
2022-12-01,14.664,223.0,223.0
2023-01-01,25.599,394.0,394.0
2023-02-01,25.414,388.0,388.0
2023-03-01,23.771,365.0,365.0
2023-04-01,19.147,294.0,294.0
2023-05-01,18.049,276.0,276.0
2023-06-01,14.66,223.0,223.0
2023-07-01,14.978,229.0,229.0
2023-08-01,12.083,188.0,188.0
