measured_on,Solar Generation,Solar Quantity Consumed For Electricity,Solar Total Fuel Consumed
2022-06-01,556.906,1900.0,1900.0
2022-07-01,575.721,1964.0,1964.0
2022-08-01,573.04,1955.0,1955.0
2022-09-01,484.883,1654.0,1654.0
2022-10-01,472.263,1611.0,1611.0
2022-11-01,339.358,1158.0,1158.0
2022-12-01,258.829,883.0,883.0
2023-01-01,237.0,809.0,809.0
2023-02-01,309.0,1054.0,1054.0
2023-03-01,662.0,2259.0,2259.0
2023-04-01,823.0,2808.0,2808.0
2023-05-01,1200.0,4094.0,4094.0
2023-06-01,1433.0,4889.0,4889.0
2023-07-01,976.0,3330.0,3330.0
2023-08-01,935.0,3190.0,3190.0
2023-09-01,1109.0,3784.0,3784.0
2023-10-01,832.0,2839.0,2839.0
2023-11-01,393.0,1341.0,1341.0
2023-12-01,311.0,1061.0,1061.0
2024-01-01,227.0,775.0,775.0
2024-02-01,608.0,2074.0,2074.0
2024-03-01,887.0,3026.0,3026.0
2024-04-01,937.0,3197.0,3197.0
2024-05-01,1245.0,4248.0,4248.0
2024-06-01,1181.0,4030.0,4030.0
2024-07-01,933.0,3183.0,3183.0
2024-08-01,1083.0,3695.0,3695.0
2024-09-01,1135.0,3873.0,3873.0
2024-10-01,759.0,2590.0,2590.0
2024-11-01,411.0,1402.0,1402.0
2024-12-01,279.0,952.0,952.0
